left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
,,,,,
,,,,,
,,,,,
82.10898513332509,82.90716955102583,85.4642732894022,67.76736668016689,43.39946728060132,88.86751047744148
82.10898513332509,82.90716955102583,85.4642732894022,67.76736668016689,43.39946728060132,88.86751047744148
82.4325343885831,83.3393318396795,85.58061110894755,66.04273654371674,43.91117464959665,89.2803395609075
82.88720957334685,83.15797796693559,85.59262451743665,69.66914017075052,43.85329473110413,89.38888685494757
82.88720957334685,83.15797796693559,85.59262451743665,69.66914017075052,43.85329473110413,89.38888685494757
83.32346197145225,83.38428222654981,85.81951596956532,70.78214203309996,43.769180852812596,89.13289677920709
83.32346197145225,83.38428222654981,85.81951596956532,70.78214203309996,43.769180852812596,89.13289677920709
83.17663440447973,83.25335711771088,85.81951596956532,70.78214203309996,43.56903663276681,89.13289677920709
83.17663440447973,83.25335711771088,85.81951596956532,70.78214203309996,43.56903663276681,89.13289677920709
83.08820772408325,83.10509654463463,85.57817711296303,69.09885446682469,43.63224654732462,89.05622111420733
83.08820772408325,83.10509654463463,85.57817711296303,69.09885446682469,43.63224654732462,89.05622111420733
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.88886239449586,82.94984038119388,85.82886639217615,69.63135438972327,43.62977078824784,89.03770643034706
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
82.30238958418593,82.12735961890748,85.78032533077322,69.37650404225239,43.41408387243198,89.10097192138767
,,,,,
,,,,,
82.97847818210323,82.44838053317056,85.71702467534917,69.58490632535823,43.75726443740854,88.56111351794164
82.97847818210323,82.96444607538899,85.71702467534917,69.58490632535823,43.75726443740854,88.56111351794164
83.11116675798827,82.96444607538899,85.71702467534917,69.58490632535823,43.75726443740854,88.56111351794164
83.11116675798827,82.96444607538899,85.71702467534917,69.58490632535823,43.75726443740854,88.56111351794164
83.11116675798827,82.96444607538899,85.71702467534917,69.58490632535823,43.75726443740854,88.56111351794164
82.75108800668716,83.13309652003154,86.0835552517145,67.75223686380653,43.89529248127469,88.6309207657376
82.75108800668716,83.13309652003154,86.0835552517145,67.75223686380653,43.89529248127469,88.6309207657376
82.75108800668716,83.13309652003154,86.0835552517145,67.75223686380653,43.89529248127469,88.6309207657376
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
83.11165245121208,83.266721158274,86.11019560352189,65.14806989268375,43.625982367452075,88.56358712170437
83.11165245121208,83.266721158274,86.11019560352189,65.14806989268375,43.625982367452075,88.56358712170437
83.11165245121208,83.266721158274,86.11019560352189,65.14806989268375,43.625982367452075,88.56358712170437
83.11165245121208,83.266721158274,86.11019560352189,65.14806989268375,43.625982367452075,88.56358712170437
,,,,,
,,,,,
82.82947649951882,83.74815426831992,85.86568977068205,64.40785921199773,43.87077933615602,88.11707653353452
82.82947649951882,83.74815426831992,86.37812832747665,65.30571786027654,44.245434897336054,88.12085497060691
82.82947649951882,83.74815426831992,86.37812832747665,65.30571786027654,44.245434897336054,88.12085497060691
82.82947649951882,83.74815426831992,86.37812832747665,65.30571786027654,44.245434897336054,88.12085497060691
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
83.35811856717203,83.38249908805027,86.15234564414546,68.76994333754983,44.138202914164424,88.09099940558596
83.00847587386305,83.38249908805027,86.15234564414546,68.76994333754983,44.138202914164424,88.22611090197434
83.00847587386305,83.38249908805027,86.5303692904803,68.86901796959913,44.05753292683283,88.22611090197434
,,,,,
,,,,,
82.93643428688104,83.27516957527686,86.38449155221991,66.34597417586325,43.71001906528822,88.61354180552149
82.93643428688104,83.27516957527686,86.38449155221991,66.34597417586325,43.71643242117754,88.61354180552149
82.89133325883327,83.24561655795833,86.3571376527185,66.31420683839507,43.71643242117754,88.31726908110907
,,,,,
,,,,,
83.54805299938391,83.36709801655125,86.54487596654673,67.28634139771849,43.504105722391586,88.33330349907544
83.54805299938391,83.36709801655125,86.39699341933735,67.25946400706218,43.651705903158806,88.41234072275752
83.09245576118808,83.03251552106586,86.65913248381932,69.13278567642044,43.840855985491096,88.34602880888208
83.09245576118808,83.03251552106586,86.65913248381932,68.88051735507,43.63562083038934,88.34602880888208
83.15510868664809,82.8144959790847,86.51239301660735,67.74823679863569,43.297473720851116,88.1787233315226
82.94304818519933,82.8144959790847,86.51239301660735,67.46734558115777,43.297473720851116,88.21505948204167
82.82479928161581,82.70698418606113,86.34276020647589,69.06704057260224,43.25180942854513,88.15932032404562
82.69356273063211,82.70698418606113,86.34276020647589,69.45003967548254,43.25180942854513,88.19194324852354
82.93743035253601,82.93615338257985,86.75062656703547,68.39789170987054,43.24324046546684,88.05667410337857
83.07656677349954,83.35052260919747,86.41917863237607,68.39789170987054,43.754624122386936,88.07709756524913
83.07656677349954,83.35052260919747,86.85193979255247,68.5674332592777,43.756129943591795,88.13951546824899
83.20399436620491,83.71812143418144,86.8103209188618,67.32077234418522,43.70114879652958,88.15569105127935
83.20399436620491,83.71812143418144,86.8103209188618,67.32077234418522,43.70114879652958,88.15569105127935
82.97702816752368,83.05463036811317,86.72856073297109,68.0431675691171,43.61817383962715,88.31109055964967
82.97702816752368,83.05463036811317,86.72856073297109,68.0431675691171,43.61817383962715,88.27489490173758
83.1496828552638,83.06094961796856,86.52164707323216,67.60194148141802,43.20607408496197,87.9962524155383
83.30326405148594,83.06094961796856,86.52164707323216,69.21006212566257,43.20607408496197,88.04474732828137
82.82861522371394,82.7886902148216,86.6580483239459,69.00014971211269,43.195278325418286,87.98359009056975
82.95126431700672,82.7886902148216,86.6580483239459,67.67210091443005,43.47181441623526,87.985465679324
82.95126431700672,82.7886902148216,86.80060224590291,68.05753694685743,43.420683306436295,87.985465679324
83.17737020079778,83.35107749393748,86.66035982923745,68.329896774691,43.56970386336867,88.08411320560917
83.17737020079778,83.35107749393748,86.66035982923745,68.37159758098151,43.56534626521331,88.08411320560917
82.97152824720564,83.256103005189,86.9390753490155,69.27610603484663,43.553654386007125,87.96152406111547
82.97152824720564,83.256103005189,86.9390753490155,69.14335179267106,43.68623825432359,87.96152406111547
83.19117211004207,83.47922881816298,86.89815557309855,68.21357284313152,43.68623825432359,87.73809404103582
83.16857873994685,83.38328462402765,86.96760459103014,68.21357284313152,43.3993464183777,87.76726238044367
82.90241000893987,83.10511067005585,86.8765290103415,68.3227694442854,43.485437077659284,87.83444663017382
83.0980905800922,83.25468208052988,86.9213806838461,68.54607562354424,43.65291685132349,87.83444663017382
83.0980905800922,83.25468208052988,86.75552803364236,68.74884719773722,43.544300420818125,87.75560376170277
83.0703099391932,83.23195281082093,86.70123058112087,67.76420092936196,43.1174185279141,87.76501532566225
,,,,,
,,,,,
83.56044591072192,83.5795811371376,86.98736964197772,68.63903118278823,43.10345095277525,87.75364797654439
82.77641001810743,82.54382972710327,87.1146990485592,69.49153823008363,43.10345095277525,87.77384250692532
82.94691759753911,82.54382972710327,87.1146990485592,69.3783534774564,43.21519273044591,87.74078479919935
83.20903803807211,82.79157697261753,87.16811298761745,69.3783534774564,43.21519273044591,87.74078479919935
83.12821451002398,83.1391766258095,86.69153171866445,70.56640415137514,43.031245010962586,87.4195699896746
83.54384700318528,83.55099948643885,87.20284596755232,67.96109999399157,43.09742419714687,87.50840171029117
83.28110622691146,83.73030366690193,86.9291955291087,67.96109999399157,43.488313187302396,87.50330551192957
83.28110622691146,83.73030366690193,86.9291955291087,68.35072267665522,43.67142527293859,87.50330551192957
83.21781572715095,83.52609021883278,87.21160330506993,69.32216971277515,43.798268427399876,87.65587674028524
83.2853509645173,83.52609021883278,87.21160330506993,69.32216971277515,43.798268427399876,87.58964868056769
83.44785999210636,83.29386703549197,87.21091577680419,70.63565662442575,43.66971068042296,87.39175236156383
83.52700239229442,83.29386703549197,87.21091577680419,70.63565662442575,43.091264923782155,87.46802104011556
,,,,,
,,,,,
83.17570824460822,82.8417432683788,87.32261136858358,70.53583549536481,43.02972511295132,87.0526718368775
83.20977747480394,82.90713065298803,87.17321903353968,71.35483733093209,43.308589591489415,87.14591570563746
,,,,,
,,,,,
83.27768290529988,83.4680040090468,87.55762123136438,69.21911182067538,43.39310115121955,87.16172598384885
83.27052108199524,83.44583377892316,87.55762123136438,68.95617759075077,43.39310115121955,87.22005919074005
83.13249560918733,83.4422662342707,87.67406975308691,68.95617759075077,43.53478412642273,87.2225682721513
,,,,,
,,,,,
82.88144725923672,83.00932420476418,87.64301720973303,69.34576413957105,43.364237371095115,87.12890644927357
83.42072696455938,83.38024536271243,87.77661696731049,69.73650957804541,43.51134641533727,87.15361258259449
,,,,,
,,,,,
,,,,,
83.60003439288724,82.95695424965548,87.65179301131374,70.69681705238744,43.29257460590363,87.02913029255093
,,,,,
,,,,,
,,,,,
83.24693067583216,82.96853292996289,87.95062214972488,70.47307131713525,43.094588219595344,86.9291859167339
83.43261811661841,83.35572804291265,87.82353738687019,70.21825327872328,43.208809521007744,86.93557195307486
,,,,,
,,,,,
,,,,,
83.1807864250698,82.90661263269881,87.72361259726442,70.66206828299816,43.22806024583077,87.02128921529318
83.32836044346638,82.90661263269881,87.72361259726442,70.66206828299816,43.382196261524214,87.06857120927839
,,,,,
82.84672457406569,82.52992544975267,87.80451889944419,66.95332220097863,42.8386420244243,87.56924725963859
82.84672457406569,82.52992544975267,88.07128548926049,67.19002696838666,42.9266974179631,87.76787938522386
,,,,,
,,,,,
83.36610309643059,82.50387045632031,87.95584687197746,65.53572915608713,42.98526591129462,87.10564419088199
83.42880627091252,82.50387045632031,87.88913226870295,65.53572915608713,43.07557903715393,87.2576292792133
83.36088990505692,82.11264847368314,87.88913226870295,61.70196478332534,43.07557903715393,87.11386446806006
83.42465901886735,82.11264847368314,88.03564530451125,61.70196478332534,43.01581195984198,87.41354731002536
83.54090928587156,82.2363969857411,88.0857297889931,61.44374347261526,43.31300148506791,87.88934112795357
84.16858911962436,82.6792720942797,88.2016296225535,50.53835964396109,43.414034751107074,88.26540677481528
84.16858911962436,82.6792720942797,88.13034696169855,51.34015426285952,43.01005994850753,88.26540677481528
84.26040331310404,81.89913844174959,88.4974310078574,50.59885577671823,42.62777660547575,87.88242288494294
84.26040331310404,81.89913844174959,88.09155772827214,50.70552748275517,41.77030791021367,87.88242288494294
84.04125099639018,82.02942051511857,88.64893730289646,54.79232049201111,40.5694003314427,87.2809700327113
84.53439322071343,82.02942051511857,87.6287460932403,55.21268494220812,39.66076647797309,87.70958736746462
84.14820793776512,82.28746032764487,87.6287460932403,61.90227255039613,39.66076647797309,87.69268027465722
,,,,,
,,,,,
83.24251492533045,82.72395781227968,87.48852082925012,65.4973097555764,39.31318717320838,88.81606698013645
82.79720627681874,82.13132118851354,85.95264978231032,66.04841583960366,37.447816902278326,88.15662523777813
82.79720627681874,84.05714661000579,88.25847558903106,75.02201311522568,37.447816902278326,88.15662523777813
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
95.11191022139806,93.84912373967902,79.06096656384562,119.87535559818555,53.73030761885975,92.60902911494684
,,,,,
,,,,,
,,,,,
,,,,,
93.21798129410635,96.22036803773729,79.02812809587333,122.05623904915565,81.69124856336548,85.29433128181778
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
84.04751398178033,70.23025855774902,83.53144220467486,60.44854506573054,49.73313789486679,77.42177839465556
84.04751398178033,70.23025855774902,84.93469743695887,60.44854506573054,47.8205896464635,77.42177839465556
84.5476389215667,75.38621699413123,84.10437542832493,104.26525132286994,46.28807187884046,81.84209303237076
84.5476389215667,75.38621699413123,87.60671440024724,104.26525132286994,43.89509810460833,81.84209303237076
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
79.10959423681015,83.40665617666316,83.93671967256839,45.17044004416646,52.734276926502226,82.51805498201806
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
70.19053575433088,69.32461272528721,79.2042030434488,132.88448737752674,58.58470903773981,50.973422103020184
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
76.41770166090774,81.48752552318123,101.48728065735747,69.58413618221681,53.324246618200014,76.82303284448014
75.20404012773612,81.54108800985351,92.29695564265634,65.59374731634865,27.16279889593531,76.82303284448014
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
76.12948656891982,75.06047402612886,81.00437210669968,84.33892528975309,58.448959573993655,57.136611728568404
85.03942747837368,75.06047402612886,81.00437210669968,89.17336169392637,58.448959573993655,57.136611728568404
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
77.99167781996135,85.57634237604258,29.493847951741206,27.78686374328749,143.95513565638865,78.71346001015446
77.99167781996135,85.57634237604258,29.493847951741206,28.44299190592711,63.569710973452935,78.71346001015446
73.18536976287776,79.80477017323324,119.56105047226542,34.73912028809301,49.32535214259507,74.5920693367613
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
75.14019431099416,70.28185787175154,82.34618492030097,54.64608467229121,64.90901916679717,25.087995173953793
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
76.82962098053108,79.77707565722018,99.06377031313443,47.64172107182521,30.70713790345146,76.82895196295856
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
69.51253591831562,68.7984454134743,75.42489299466102,142.58872382167422,67.85564194537658,40.51111852396253
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
87.32099667982415,91.26377084341627,118.7767760534231,27.06643718061908,46.41399898817551,77.81926653344496
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
85.20425475356497,111.13925238421905,62.86754864467531,82.17751963834743,56.39616912763686,117.13115985032285
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
26.020345839601635,103.45917388447802,109.69614270996631,71.72977823240188,162.21480270134796,41.4208381515946
,,,,,
,,,,,
30.110727205911225,106.18930671395982,116.71941540556598,69.79910349667408,154.09493772905583,42.987908812253295
30.17816893125976,106.18930671395982,116.71941540556598,75.28225936046162,154.09493772905583,42.987908812253295
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
