elbow_0
Module: E0:5A:1B:76:00:58 (06)
t(us),ax,ay,az,gx,gy,gz,y,p,r
5719215,22556,20010,-4396,-49,16,9,-0.969685,2.291810,1.750769
5734842,22832,19958,-4354,-38,-9,13,-0.969168,2.291953,1.750092
5750468,23074,20014,-4496,-18,-2,1,-0.969681,2.292176,1.750771
5766094,23070,20176,-4474,-8,30,-1,-0.969819,2.292202,1.751080
5781720,22956,20144,-4384,-31,50,9,-0.969921,2.292233,1.751202
5797347,22744,20050,-4370,-71,50,1,-0.969603,2.292198,1.750755
5812973,22698,19936,-4292,-83,34,-16,-0.968196,2.292525,1.749046
5828600,22818,19878,-4166,-61,12,-25,-0.967536,2.292781,1.748343
5844226,22964,19904,-4322,-31,2,-14,-0.966802,2.293408,1.747729
5859852,22920,19916,-4396,-26,21,-2,-0.967072,2.293602,1.748166
5875478,22822,20024,-4388,-25,28,-6,-0.967072,2.293602,1.748166
5891104,22752,20120,-4308,-9,23,-5,-0.966777,2.293871,1.748199
5906730,22770,20134,-4396,-13,14,1,-0.966867,2.293945,1.748408
5922357,22826,20224,-4366,-34,2,0,-0.966905,2.294317,1.748890
5937984,22960,20228,-4448,-45,-5,7,-0.966828,2.294451,1.748965
5953610,22986,20098,-4478,-53,2,20,-0.967162,2.294527,1.749222
5969236,22976,19940,-4510,-63,22,25,-0.967407,2.294416,1.749180
5984862,22688,19844,-4346,-58,52,10,-0.967494,2.293946,1.748623
6000489,22536,19894,-4192,-29,43,4,-0.966855,2.293738,1.747450
6016115,22652,20016,-4122,-12,13,10,-0.966805,2.293786,1.747351
6031741,22778,20056,-4154,-22,-13,15,-0.966972,2.293837,1.747575
6047367,22930,19986,-4378,-44,-16,14,-0.967125,2.293931,1.747887
6062993,23012,19906,-4420,-50,2,10,-0.967893,2.293763,1.748421
6078619,22908,19850,-4406,-40,24,7,-0.968046,2.293718,1.748452
6094245,22820,19912,-4324,-14,30,10,-0.968096,2.293531,1.748270
6109872,22824,20038,-4260,-9,15,0,-0.968404,2.293497,1.748713
6125498,22906,20106,-4364,-30,8,-2,-0.968340,2.293588,1.748701
6141124,22888,20158,-4378,-25,12,14,-0.968430,2.293774,1.749000
6156751,22930,20092,-4394,-19,18,23,-0.968660,2.293735,1.749236
6172378,22870,19978,-4404,-36,27,8,-0.968913,2.293483,1.749376
6188005,22842,19834,-4288,-45,37,-2,-0.968941,2.293508,1.749292
6203631,22740,19874,-4206,-39,38,4,-0.968326,2.293464,1.748316
6219258,22634,19906,-4210,-28,26,11,-0.968123,2.293528,1.747995
6234885,22890,20052,-4288,-6,-1,5,-0.968081,2.293406,1.747885
6250512,23116,19996,-4306,-10,-4,2,-0.968710,2.293519,1.748864
6266138,23154,19948,-4406,-25,21,5,-0.969059,2.293579,1.749226
6281763,22946,19854,-4380,-16,53,5,-0.969263,2.293375,1.749266
6297390,22642,19926,-4240,1,59,2,-0.969222,2.293142,1.749067
6313017,22470,20060,-4274,16,28,8,-0.968733,2.293223,1.748868
6328643,22662,20196,-4336,24,-12,20,-0.968977,2.293280,1.749299
6344270,22998,20164,-4472,16,-27,23,-0.970232,2.293395,1.751167
6359896,23166,20076,-4520,-20,16,13,0.861730,2.017714,-2.923504
6375522,22984,19976,-4420,-43,60,0,-0.971573,2.293180,1.752760
6391148,22712,20012,-4264,-48,67,2,-0.970715,2.293105,1.751544
6406774,22556,20018,-4282,-36,32,18,-0.970270,2.292999,1.750702
6422400,22744,19964,-4416,-27,-2,27,-0.970075,2.292894,1.750371
6438025,22946,19986,-4366,-30,-5,10,-0.970383,2.292833,1.750624
6453651,23046,19936,-4402,-35,16,-3,-0.970844,2.292868,1.751188
6469277,22972,19956,-4428,-31,35,4,-0.970873,2.292893,1.751104
6484904,22828,19976,-4390,-11,34,19,-0.970845,2.292727,1.750907
6500529,22800,19986,-4428,-13,25,12,-0.971035,2.292455,1.750945
6516156,22826,20100,-4440,-12,21,0,-0.971125,2.292529,1.751154
6531783,22914,20100,-4360,-17,19,6,-0.971152,2.292694,1.751351
6547410,22970,20026,-4320,-35,19,7,-0.971061,2.292760,1.751422
6563037,22928,19996,-4358,-48,28,-1,-0.970985,2.292754,1.751216
6578664,22850,20022,-4352,-45,33,-1,-0.970692,2.292744,1.750686
6594290,22818,20028,-4480,-43,22,1,-0.970272,2.292916,1.750130
6609916,22886,20060,-4446,-52,16,4,-0.970055,2.293024,1.749896
6625542,22934,19960,-4364,-70,28,-7,-0.969760,2.293126,1.749456
6641168,22836,19914,-4308,-63,37,-15,-0.968967,2.293422,1.748445
6656795,22826,20094,-4234,-27,31,-2,-0.968608,2.293502,1.747902
6672422,22798,20158,-4286,-4,17,26,-0.968377,2.293541,1.747665
6688052,22892,20260,-4320,-5,3,33,-0.968581,2.293477,1.747986
6703679,22948,20302,-4424,-15,-11,42,-0.969774,2.293026,1.748987
6719304,23018,20126,-4344,-63,-10,32,-0.970362,2.292879,1.749577
6734931,23084,20042,-4330,-92,0,24,-0.970797,2.292580,1.749474
6750558,22870,19896,-4238,-80,7,52,-0.971229,2.292000,1.748810
6766184,22716,19896,-4132,-53,-5,69,-0.971558,2.291446,1.748406
6781811,22662,19914,-4090,-18,-39,90,-0.972947,2.290246,1.748689
6797438,22802,19748,-4326,-12,-74,100,-0.974566,2.289457,1.749783
6813064,23010,19618,-4446,-47,-75,59,-0.978037,2.288099,1.752591
6828691,23206,19634,-4514,-84,-35,10,-0.979158,2.287760,1.753488
6844318,23126,19684,-4392,-96,6,-5,-0.979810,2.287609,1.753538
6859943,23004,19750,-4310,-57,18,5,-0.979605,2.287643,1.753025
6875568,22850,19840,-4156,43,-6,35,-0.979668,2.287524,1.752849
6891194,22822,20062,-4236,82,-25,49,-0.981482,2.286921,1.755025
6906820,22842,20150,-4132,51,-36,44,-0.982851,2.286701,1.756736
6922446,22960,20244,-4270,22,-41,36,-0.984903,2.286415,1.759255
6938071,23126,20342,-4380,-5,-37,20,-0.985602,2.286447,1.760254
6953697,23368,20456,-4472,-28,-19,5,-0.986597,2.286749,1.761693
6969324,23420,20420,-4398,-74,13,-5,-0.986786,2.286874,1.761922
6984951,23282,20374,-4258,-107,50,7,-0.985531,2.287350,1.760510
7000578,23024,20112,-4222,-121,46,34,-0.983759,2.287094,1.757308
7016204,22972,19992,-4222,-135,22,25,-0.983057,2.286893,1.755841
7031830,23012,19862,-4226,-145,1,18,-0.981956,2.286545,1.753255
7047456,23170,19688,-4196,-139,-2,14,-0.981416,2.286511,1.752104
7063081,23110,19612,-4156,-101,3,13,-0.980818,2.286184,1.750377
7078707,23044,19630,-3978,-36,-13,22,-0.980747,2.286104,1.749895
7094334,23058,19690,-4036,-12,-40,26,-0.981623,2.285593,1.750275
7109960,23106,19662,-4132,-23,-55,20,-0.982409,2.285459,1.751013
7125586,23136,19818,-4144,13,-44,7,-0.984126,2.285337,1.752891
7141213,23240,20008,-4196,45,-28,7,-0.985629,2.285381,1.754908
7156840,23176,20042,-4208,24,-21,9,-0.986358,2.285512,1.756100
7172467,23172,20134,-4140,-5,-26,8,-0.987496,2.285663,1.757757
7188093,23238,20198,-4192,-10,-26,12,-0.987843,2.285773,1.758209
7203719,23198,20262,-4358,-16,-22,17,-0.988586,2.285947,1.759213
7219345,23274,20240,-4356,-45,-13,17,-0.988745,2.286048,1.759526
7234972,23236,20040,-4306,-101,14,6,-0.988840,2.286067,1.759357
7250597,22992,19802,-4158,-155,44,-13,-0.988237,2.286149,1.758380
7266223,22850,19644,-4090,-135,37,-11,-0.985690,2.286432,1.754726
7281849,22866,19600,-4156,-85,11,-10,-0.983873,2.286661,1.751899
7297476,23012,19664,-4140,-44,-14,-14,-0.983326,2.286795,1.751215
7313103,23294,19872,-4136,9,-19,-4,-0.983560,2.287154,1.751639
7328729,23408,20090,-4134,19,-11,7,-0.984135,2.287158,1.752328
7344355,23390,20144,-4208,-33,10,4,-0.984875,2.287123,1.753512
7359980,23322,20036,-4200,-88,38,-5,-0.984743,2.287161,1.753204
7375606,23158,20014,-4044,-116,54,-9,-0.983336,2.287155,1.750938
7391231,23080,20110,-3976,-94,37,-3,-0.980912,2.287456,1.747700
7406858,23156,20126,-3860,-71,8,9,-0.980275,2.287469,1.746722
7422484,23320,20130,-3944,-109,-20,18,-0.979588,2.287567,1.745456
7438109,23450,20024,-4040,-172,-16,19,-0.979415,2.287476,1.744768
7453734,23418,19872,-4220,-217,19,11,-0.978292,2.287132,1.742014
7469359,23210,19684,-3962,-222,62,3,-0.977069,2.287060,1.739798
7484985,22956,19550,-3720,-179,69,4,-0.974196,2.286579,1.734716
7500611,22900,19582,-3702,-119,40,7,-0.972931,2.286375,1.732491
7516237,23070,19624,-3730,-97,-7,-1,-0.971755,2.286172,1.730199
7531864,23130,19688,-3852,-112,-7,-12,-0.971215,2.286174,1.729069
7547491,23162,19732,-3648,-95,12,-5,-0.970973,2.286269,1.728559
7563118,23132,19828,-3730,-34,20,15,-0.970103,2.286265,1.727169
7578744,23190,19860,-3814,-10,14,26,-0.970310,2.286061,1.727213
7594369,23288,19940,-3838,-64,14,14,-0.971058,2.285548,1.727468
7609995,23280,20002,-3712,-128,23,-2,-0.970942,2.285396,1.726982
7625622,23222,19872,-3644,-154,25,4,-0.969413,2.285430,1.724527
7641248,23068,19634,-3626,-169,17,14,-0.967641,2.285236,1.721375
7656874,23058,19536,-3552,-157,18,4,-0.966905,2.285075,1.719926
7672500,23124,19616,-3520,-123,24,-7,-0.965478,2.284875,1.717133
7688126,23154,19814,-3650,-72,17,8,-0.964789,2.284956,1.716157
7703752,23240,19832,-3652,-81,1,13,-0.964581,2.284604,1.715284
7719378,23310,19786,-3462,-118,-3,4,-0.964561,2.284592,1.715011
7735005,23338,19772,-3430,-119,8,14,-0.964031,2.284378,1.713527
7750632,23342,19654,-3598,-105,14,24,-0.963696,2.284097,1.712534
7766259,23308,19590,-3606,-119,28,3,-0.963431,2.283524,1.711100
7781885,23220,19568,-3520,-150,43,-16,-0.962342,2.283158,1.708932
7797512,23080,19418,-3370,-177,41,-12,-0.961088,2.283217,1.707283
7813139,23160,19392,-3374,-125,29,1,-0.958843,2.283157,1.703681
7828766,23234,19650,-3594,-5,27,15,-0.958401,2.282943,1.702759
7844392,23360,19986,-3632,24,36,22,-0.959369,2.282490,1.703510
7860019,23414,20134,-3426,-42,52,18,-0.959728,2.282226,1.703945
7875646,23368,19990,-3234,-126,78,17,-0.959217,2.281790,1.702625
7891272,23106,19684,-3196,-219,84,6,-0.957943,2.281603,1.700594
7906898,23052,19320,-3288,-264,71,-11,-0.954349,2.281254,1.695119
7922524,23026,19116,-3292,-266,53,-18,-0.950209,2.281228,1.689010
7938150,23116,19046,-3304,-207,42,-6,-0.948649,2.281109,1.686486
7953776,23164,19058,-3136,-101,41,8,-0.946673,2.280689,1.683047
7969403,23194,19210,-3018,-29,37,16,-0.946535,2.280284,1.682364
7985030,23006,19206,-2762,-59,34,8,-0.947095,2.279535,1.681997
8000657,22952,19124,-2872,-95,27,-5,-0.946748,2.279335,1.681275
8016284,22898,19024,-3122,-90,-4,-14,-0.945892,2.279175,1.679816
8031910,22970,19082,-3136,-46,-32,-19,-0.945785,2.279321,1.679651
8047536,23136,19140,-3080,6,-52,-27,-0.946465,2.279346,1.680368
8063162,23300,19420,-3134,54,-52,-19,-0.948582,2.279751,1.683349
8078788,23458,19592,-3226,76,-29,-2,-0.949921,2.279805,1.685209
8094414,23440,19844,-3260,54,-2,4,-0.952644,2.279774,1.688739
8110039,23250,19870,-3356,-5,22,1,-0.953441,2.279709,1.689825
8125665,23022,19748,-3256,-58,37,3,-0.953802,2.279721,1.690363
8141292,22828,19476,-2970,-94,31,1,-0.953505,2.279682,1.689843
8156918,22816,19278,-3140,-90,11,-10,-0.952484,2.279704,1.688169
8172544,22918,19294,-3304,-74,-10,-27,-0.951621,2.279976,1.687279
8188171,23126,19286,-3246,-56,-34,-17,-0.951733,2.280198,1.687417
8203797,23172,19322,-3100,-55,-27,5,-0.952634,2.280354,1.688478
8219423,23140,19304,-2974,-59,4,20,-0.953154,2.280144,1.688784
8235051,23062,19518,-3068,-23,26,34,-0.953800,2.279423,1.688647
8250677,23042,19692,-3232,-6,18,35,-0.954241,2.278972,1.688638
8266303,23148,19670,-3358,-51,1,18,-0.955418,2.278419,1.689530
8281929,23294,19608,-3188,-112,19,14,-0.955370,2.278274,1.689083
8297556,23256,19546,-3008,-113,43,33,-0.955179,2.277997,1.688222
8313182,23168,19386,-3052,-84,55,41,-0.954464,2.277064,1.686133
8328808,23102,19366,-3008,-78,62,26,-0.954219,2.276539,1.685149
8344433,23056,19328,-3022,-125,58,9,-0.953172,2.275804,1.682971
8360059,23066,19188,-3100,-160,41,11,-0.952380,2.275699,1.681612
8375684,23158,19190,-2978,-129,17,24,-0.950702,2.275215,1.678696
8391310,23290,19170,-2902,-79,-1,23,-0.950679,2.274774,1.677965
8406936,23412,19196,-2860,-40,15,6,-0.951310,2.274133,1.677749
8422563,23340,19290,-2976,-48,34,1,-0.951539,2.273758,1.677521
8438190,23268,19418,-2982,-59,55,5,-0.951655,2.273459,1.677169
8453817,23074,19534,-3030,-58,66,16,-0.950978,2.273134,1.676001
8469443,23112,19568,-3068,-54,57,18,-0.950490,2.272986,1.675238
8485070,23088,19572,-3040,-81,42,3,-0.950020,2.272668,1.674207
8500697,23176,19468,-3022,-125,48,-1,-0.949418,2.272711,1.673536
8516323,23194,19306,-2908,-144,69,0,-0.947566,2.272687,1.670856
8531950,23044,19268,-2764,-173,70,-8,1.158838,-0.597089,0.580743
8547576,23056,19146,-2896,-196,66,-4,-0.943221,2.272585,1.664988
8563202,23110,19208,-2946,-144,68,14,-0.940620,2.272326,1.661058
8578828,23178,19274,-2938,-94,55,31,-0.939981,2.271999,1.659817
8594454,23238,19274,-3086,-93,67,33,-0.939448,2.271162,1.658118
8610081,23200,19158,-2812,-101,93,26,-0.939299,2.270737,1.657246
8625708,22914,19020,-2554,-126,96,11,-0.937808,2.269949,1.654486
8641334,22652,18888,-2386,-151,74,4,-0.936578,2.269761,1.652650
8656960,22708,18686,-2434,-105,14,12,-0.934246,2.269529,1.649319
8672587,22958,18728,-2768,-53,-18,17,-0.934012,2.269092,1.648286
8688214,23148,18950,-2924,-15,-21,26,-0.935070,2.268724,1.649070
8703840,23220,19076,-2784,5,-10,37,-0.937633,2.267927,1.651377
8719466,22966,19166,-2314,-2,-7,35,-0.939190,2.267443,1.652620
8735092,22838,19022,-2290,-26,-24,19,-0.940932,2.266793,1.654000
8750718,22920,18926,-2416,-29,-41,3,-0.941492,2.266716,1.654605
8766343,23220,18964,-2702,32,-39,2,-0.943091,2.266717,1.656381
8781970,23466,19226,-2858,75,-35,12,-0.944465,2.266623,1.657979
8797597,23460,19520,-2960,63,0,37,-0.948036,2.266151,1.662061
8813222,23334,19512,-2862,21,19,34,-0.951007,2.265383,1.664970
8828849,23230,19504,-2696,-22,27,10,-0.951813,2.265176,1.665780
8844474,23134,19398,-2598,-57,34,5,-0.951606,2.265189,1.665556
8860100,23162,19256,-2738,-104,22,9,-0.951192,2.265218,1.665107
8875727,23308,19166,-2926,-114,23,7,-0.950471,2.265096,1.663605
8891353,23282,19234,-2696,-90,28,17,-0.950063,2.264953,1.662886
8906980,23204,19140,-2642,-88,38,18,-0.949792,2.264522,1.661927
8922607,23130,19020,-2544,-97,40,10,-0.948802,2.264150,1.660156
8938233,23106,18996,-2648,-95,24,14,-0.948412,2.263967,1.659339
8953860,23136,18952,-2668,-83,14,19,-0.947922,2.263550,1.658155
8969486,23080,19014,-2594,-55,4,23,-0.948062,2.263282,1.657828
8985112,23106,18938,-2480,-46,-8,16,-0.948788,2.262880,1.658100
9000738,23148,18914,-2430,-52,-16,8,-0.949326,2.262624,1.658321
9016365,23258,18972,-2606,-35,-13,7,-0.950060,2.262465,1.658994
9031991,23238,19138,-2706,4,-8,19,-0.950728,2.262264,1.659517
9047617,23236,19284,-2574,-11,-3,25,-0.952408,2.261903,1.661090
9063243,23052,19232,-2464,-59,9,9,-0.953397,2.261612,1.661967
9078870,22986,19082,-2362,-109,2,-10,-0.953247,2.261618,1.661677
9094496,23136,18866,-2442,-111,-22,-14,-0.952002,2.262023,1.660381
9110123,23338,18848,-2638,-68,-40,-6,-0.951756,2.262197,1.660005
9125749,23466,19038,-2808,-32,-38,7,-0.953101,2.262161,1.661204
9141375,23442,19242,-2658,-30,-20,20,-0.953993,2.262001,1.662169
9157001,23324,19320,-2484,-51,3,15,-0.955320,2.261663,1.663229
9172627,23174,19180,-2398,-69,10,4,-0.955594,2.261450,1.663208
9188253,23288,19008,-2364,-57,1,-4,-0.954937,2.261569,1.662457
9203879,23458,18924,-2582,-59,-6,-3,-0.954820,2.261606,1.662199
9219505,23524,18964,-2776,-67,16,3,-0.955015,2.261481,1.662166
9235131,23372,19054,-2490,-50,30,13,-0.955211,2.261184,1.661866
9250757,23118,19088,-2262,-43,15,9,-0.955207,2.260991,1.661684
9266383,23034,19012,-2190,-63,-7,-4,-0.954915,2.260920,1.661180
9282010,23352,18886,-2434,-91,-26,-3,-0.954734,2.260965,1.660987
9297636,23536,18912,-2864,-55,-9,7,-0.955005,2.260943,1.660846
9313262,23456,19262,-2874,0,19,26,-0.956281,2.260443,1.661708
9328889,23168,19420,-2702,-8,35,39,-0.956977,2.260165,1.662311
9344515,23006,19358,-2286,-75,23,23,-0.957699,2.259673,1.662550
9360141,23042,19074,-2044,-144,-5,-3,-0.957055,2.259731,1.661787
9375768,23150,18646,-2020,-173,-23,-21,-0.955150,2.259974,1.659359
9391394,23346,18290,-2198,-139,-28,-25,-0.954265,2.260162,1.658122
9407020,23354,18250,-2314,-52,-31,-9,-0.953644,2.260189,1.657081
9422647,23342,18714,-2504,66,-42,14,-0.954383,2.259962,1.657631
9438273,23378,19128,-2506,91,-61,34,-0.957700,2.259338,1.660937
9453898,23446,19396,-2486,63,-70,43,-0.962183,2.258625,1.665604
9469524,23408,19466,-2422,5,-58,32,-0.964321,2.258317,1.667655
9485150,23426,19478,-2324,-47,-32,15,-0.966171,2.258167,1.669685
9500777,23420,19414,-2460,-108,-12,7,-0.966441,2.258228,1.669771
9516404,23366,19192,-2476,-168,-5,6,-0.965471,2.258369,1.668351
9532029,23450,18956,-2398,-187,-11,0,-0.964585,2.258341,1.667019
9547656,23470,18688,-2200,-166,-18,-5,-0.962790,2.258283,1.664355
9563282,23512,18552,-2118,-110,-12,-2,-0.961572,2.258024,1.662168
9578908,23484,18574,-2134,-65,-1,3,-0.961401,2.257852,1.661613
9594535,23350,18652,-2206,-17,9,7,-0.961576,2.257359,1.661140
9610162,23316,18896,-2214,26,2,9,-0.961869,2.257066,1.661200
9625787,23368,18998,-2288,38,-11,13,-0.963202,2.256841,1.662681
9641413,23420,19088,-2306,27,-15,17,-0.964288,2.256651,1.663645
9657038,23448,19100,-2348,5,-10,14,-0.965952,2.256361,1.665400
9672664,23472,19092,-2370,-25,-1,9,-0.966511,2.256283,1.665899
9688290,23482,19032,-2240,-63,10,7,-0.966988,2.256120,1.666121
9703917,23476,19070,-2198,-69,14,1,-0.966396,2.255909,1.665103
9719543,23466,19030,-2228,-78,22,1,-0.965953,2.255950,1.664564
9735169,23422,18850,-2238,-90,25,1,-0.964804,2.255855,1.662874
9750795,23468,18726,-2264,-85,17,1,-0.964211,2.255818,1.662121
9766421,23514,18692,-2288,-45,8,4,-0.963465,2.255549,1.660802
9782052,23496,18824,-2340,-4,8,8,-0.963734,2.255316,1.660874
9797678,23490,18912,-2304,9,13,13,-0.964817,2.254934,1.661661
9813305,23350,18990,-2172,-1,16,9,-0.965561,2.254619,1.662174
9828931,23400,18936,-2238,-10,13,5,-0.965692,2.254484,1.662297
9844558,23478,18922,-2236,-19,8,3,-0.965973,2.254445,1.662547
9860183,23506,18936,-2252,-24,17,3,-0.966057,2.254375,1.662473
9875810,23416,18936,-2232,-31,23,2,-0.966044,2.254182,1.662295
9891435,23426,18900,-2232,-36,19,5,-0.965819,2.254193,1.662068
9907062,23418,18930,-2364,-31,15,6,-0.965810,2.254018,1.661804
9922689,23478,18878,-2260,-19,13,4,-0.965746,2.253871,1.661515
9938315,23488,18914,-2254,-11,16,6,-0.966111,2.253762,1.661691
9953941,23444,18954,-2300,-14,20,10,-0.966321,2.253539,1.661827
9969568,23466,18938,-2252,-18,22,11,-0.966455,2.253422,1.661863
9985193,23512,18954,-2294,-3,24,9,-0.966697,2.253176,1.661814
10000819,23566,19076,-2224,4,24,9,-0.966855,2.252999,1.661839
10016445,23490,19036,-2250,-22,30,8,-0.967008,2.252804,1.661950
10032072,23442,18930,-2298,-51,38,4,-0.966861,2.252726,1.661736
10047699,23396,18852,-2330,-57,39,3,-0.965864,2.252610,1.660418
10063326,23408,18900,-2230,-36,18,2,-0.965294,2.252532,1.659565
10078952,23494,18848,-2222,-25,5,3,-0.965298,2.252551,1.659478
10094579,23540,18844,-2234,-10,14,5,-0.965404,2.252476,1.659612
10110206,23536,18892,-2294,4,27,9,-0.965765,2.252348,1.659875
10125831,23394,18990,-2256,4,30,11,-0.966079,2.251976,1.660011
10141457,23398,19086,-2316,-9,26,10,-0.966388,2.251895,1.660163
10157084,23448,19024,-2404,-30,15,11,-0.966546,2.251719,1.660188
10172711,23480,18990,-2270,-41,16,5,-0.966602,2.251691,1.660212
10188337,23498,18988,-2298,-42,22,5,-0.966231,2.251643,1.659684
10203963,23456,18848,-2192,-54,22,2,-0.965942,2.251526,1.659081
10219589,23492,18782,-2340,-58,23,-2,-0.965570,2.251479,1.658552
10235215,23514,18818,-2298,-41,21,6,-0.965052,2.251373,1.657722
10250840,23470,18874,-2354,-14,17,11,-0.964954,2.251249,1.657618
10266467,23374,18936,-2262,-3,18,13,-0.965682,2.251013,1.658058
10282093,23390,18940,-2178,-8,19,12,-0.965810,2.250859,1.658267
10297719,23408,18978,-2296,-10,14,10,-0.966120,2.250778,1.658420
10313346,23488,18986,-2340,-18,11,6,-0.966454,2.250692,1.658782
10328971,23542,18956,-2326,-29,21,8,-0.966820,2.250583,1.658959
10344597,23466,18988,-2230,-32,25,10,-0.966754,2.250436,1.658669
10360223,23464,19000,-2280,-46,26,8,-0.966605,2.250359,1.658454
10375850,23390,18908,-2142,-64,24,5,-0.966086,2.250253,1.657624
10391476,23464,18802,-2216,-58,15,4,-0.965711,2.250206,1.657095
10407103,23496,18754,-2240,-37,15,3,-0.965240,2.250053,1.656375
10422729,23472,18798,-2286,-15,22,5,-0.965243,2.250071,1.656289
10438355,23424,18888,-2326,1,25,12,-0.965686,2.249855,1.656564
10453981,23462,18972,-2298,15,17,19,-0.966406,2.249563,1.657264
10469608,23508,19106,-2146,-6,20,15,-0.966998,2.249424,1.657755
10485233,23462,19032,-2116,-36,20,11,-0.967077,2.249336,1.657768
10500859,23446,18986,-2288,-58,27,6,-0.966931,2.249277,1.657466
10516485,23456,18926,-2272,-73,29,6,-0.966046,2.249299,1.656371
10532110,23482,18822,-2248,-67,23,3,-0.965669,2.249251,1.655842
10547737,23558,18762,-2286,-37,21,1,-0.964914,2.249156,1.654783
10563364,23580,18806,-2268,-17,26,7,-0.965047,2.249040,1.654819
10578991,23454,18842,-2198,-7,34,7,-0.965057,2.248786,1.654628
10594618,23396,18882,-2204,6,25,9,-0.965163,2.248638,1.654627
10610244,23422,18948,-2318,9,17,11,-0.965393,2.248627,1.654854
10625870,23472,19010,-2298,7,19,16,-0.966186,2.248500,1.655759
10641496,23490,19004,-2254,-5,22,16,-0.966727,2.248408,1.656139
10657122,23498,18966,-2202,-21,27,12,-0.966938,2.248184,1.656274
10672749,23524,19004,-2192,-38,28,11,-0.966938,2.248184,1.656274
10688375,23472,19002,-2270,-52,27,8,-0.966491,2.247971,1.655540
10704001,23436,18916,-2414,-50,30,7,-0.965832,2.247982,1.654672
10719626,23446,18918,-2310,-46,30,7,-0.965602,2.247993,1.654444
10735251,23436,18830,-2298,-37,24,7,-0.965306,2.247876,1.653840
10750878,23480,18832,-2198,-18,18,9,-0.965075,2.247887,1.653612
10766504,23496,18830,-2182,-5,18,11,-0.965439,2.247759,1.653876
10782131,23468,18874,-2290,5,19,14,-0.965803,2.247632,1.654140
10797758,23486,18934,-2290,10,21,12,-0.966526,2.247339,1.654841
10813385,23454,19044,-2234,9,20,13,-0.967268,2.247259,1.655635
10829012,23512,19154,-2262,-10,22,12,-0.967577,2.247159,1.655875
10844638,23464,19064,-2266,-47,28,9,-0.967577,2.247159,1.655875
10860265,23496,19018,-2266,-65,24,6,-0.967350,2.247189,1.655561
10875891,23504,18856,-2336,-66,24,1,-0.966432,2.247252,1.654564
10891518,23452,18874,-2312,-62,28,3,-0.966286,2.247212,1.654175
10907143,23458,18828,-2264,-47,22,10,-0.965596,2.247264,1.653406
10922769,23454,18852,-2240,-20,13,10,-0.965446,2.247205,1.653103
10938396,23492,18940,-2196,-1,9,11,-0.965864,2.247049,1.653392
10954021,23540,18890,-2196,-11,11,11,-0.966380,2.246998,1.653872
10969647,23530,18930,-2274,-22,26,4,-0.966796,2.246824,1.654248
10985274,23452,18948,-2290,-12,28,10,-0.966796,2.246824,1.654248
11000900,23442,18988,-2296,-9,16,12,-0.966796,2.246824,1.654248
11016526,23492,19038,-2328,-27,6,10,-0.967446,2.246657,1.654765
11032152,23540,18988,-2282,-52,15,9,-0.967337,2.246787,1.654853
11047779,23526,18924,-2168,-58,25,7,-0.967093,2.246640,1.654273
11063406,23494,18884,-2238,-48,26,5,-0.966429,2.246650,1.653404
11079033,23444,18788,-2250,-40,21,5,-0.966279,2.246592,1.653101
11094659,23482,18792,-2288,-32,21,9,-0.966100,2.246574,1.652898
11110285,23444,18886,-2230,-17,19,13,-0.966182,2.246505,1.652823
11125911,23466,18974,-2234,-8,11,10,-0.966519,2.246418,1.653188
11141537,23548,18996,-2266,-13,8,8,-0.966805,2.246379,1.653441
11157163,23586,19010,-2282,-17,21,10,-0.967376,2.246300,1.653946
11172789,23552,19020,-2360,-22,29,9,-0.967376,2.246300,1.653946
11188416,23420,18930,-2282,-31,31,10,-0.967222,2.246204,1.653817
11204051,23428,18880,-2184,-37,25,8,-0.967224,2.246223,1.653730
11219677,23496,18832,-2228,-29,13,9,-0.966921,2.246087,1.653212
11235304,23552,18858,-2260,-20,13,8,-0.966974,2.246058,1.653237
11250931,23632,18922,-2324,-13,19,7,-0.967342,2.245949,1.653415
11266557,23548,18926,-2272,-18,26,10,-0.967546,2.245980,1.653743
11282183,23430,18946,-2304,-26,28,10,-0.967709,2.245821,1.653680
11297810,23444,18922,-2254,-29,22,9,-0.967556,2.245744,1.653464
11313437,23540,18880,-2178,-30,15,9,-0.967529,2.245804,1.653477
11329063,23490,18872,-2226,-30,17,6,-0.967663,2.245687,1.653514
11344690,23446,18944,-2300,-26,25,12,-0.967665,2.245706,1.653428
11360317,23494,19040,-2300,-20,20,11,-0.967798,2.245589,1.653465
11375943,23566,19002,-2252,-19,15,9,-0.967770,2.245631,1.653565
11391568,23584,18952,-2298,-31,22,8,-0.968004,2.245638,1.653706
11407195,23526,18892,-2270,-44,32,8,-0.967905,2.245532,1.653515
11422821,23440,18834,-2282,-39,28,7,-0.967703,2.245520,1.653101
11438446,23442,18862,-2308,-21,19,4,-0.967316,2.245454,1.652657
11454073,23468,18970,-2210,-5,7,8,-0.967521,2.245484,1.652985
11469698,23606,18918,-2308,-20,9,9,-0.968247,2.245483,1.653707
11485324,23578,18974,-2180,-29,25,9,-0.968587,2.245416,1.653986
11500950,23484,18938,-2230,-28,40,5,-0.968434,2.245338,1.653770
11516576,23424,18954,-2264,-25,36,10,-0.967943,2.245347,1.653189
11532203,23412,18924,-2276,-24,24,14,-0.967656,2.245386,1.652935
