elbow_0
Module: 78:21:84:DF:61:54 (01)
t(us),ax,ay,az,gx,gy,gz,y,p,r
5875480,8782,32767,-6664,73,-98,27,-2.995205,2.925611,1.806331
5891105,8594,32767,-6778,53,-94,30,-2.996048,2.924886,1.806696
5906731,8534,32767,-6944,-42,-81,-4,-2.998279,2.923618,1.806901
5922357,8534,32767,-6744,-42,-91,-7,-3.002090,2.923080,1.805495
5937983,8662,32767,-6680,-31,-107,-8,-3.004085,2.922832,1.804815
5953609,8744,32767,-6886,-18,-98,7,-3.007736,2.922327,1.803636
5969235,8878,32767,-7002,19,-71,22,-3.009409,2.921895,1.803276
5984861,8800,32767,-7028,37,-41,14,-3.011650,2.920578,1.803235
6000488,8538,32767,-6842,47,-32,19,-3.012257,2.919959,1.803432
6016114,8394,32767,-6810,50,-45,25,-3.013371,2.918686,1.803810
6031739,8606,32767,-6722,47,-63,18,0.188433,-1.112051,1.123397
6047365,8784,32767,-6756,18,-68,14,-3.015159,2.917227,1.804320
6062992,8772,32767,-6632,-11,-48,8,-3.017563,2.916296,1.803898
6078619,8712,32767,-6664,-28,-30,0,-3.018951,2.915810,1.803469
6094245,8602,32767,-6688,-29,-23,3,-3.022408,2.914980,1.801855
6109872,8506,32767,-6574,2,-47,11,-3.023924,2.914589,1.801170
6125499,8536,32767,-6650,23,-83,23,-3.026270,2.913822,1.800520
6141124,8682,32767,-6602,4,-90,28,-3.027181,2.913455,1.800582
6156750,8816,32767,-6694,-115,-70,3,-3.030544,2.912548,1.799710
6172376,8684,32767,-6700,-181,-49,-14,-3.036805,2.911947,1.796479
6188001,8596,32767,-6560,-162,-51,-11,-3.040546,2.911704,1.794293
6203627,8704,32767,-6686,-71,-76,2,-3.046801,2.911422,1.790729
6219253,8744,32767,-6688,5,-82,23,-3.049988,2.910733,1.789782
6234882,8728,32767,-6652,71,-80,48,-3.050671,2.910128,1.790106
6250509,8704,32767,-6690,105,-66,49,-3.050705,2.909444,1.790912
6266136,8678,32767,-6618,85,-61,26,-3.050328,2.908040,1.792755
6281762,8748,32767,-6668,35,-60,8,-3.050253,2.907630,1.793375
6297389,8758,32767,-6744,-16,-55,-6,-3.051152,2.907112,1.793573
6313015,8690,32767,-6860,-48,-59,-19,-3.053290,2.906830,1.792794
6328642,8746,32767,-6652,-39,-58,-23,-3.054651,2.906775,1.792106
6344267,8712,32767,-6612,-2,-61,-18,-3.056881,2.906849,1.791010
6359893,8842,32767,-6598,29,-55,-5,-3.057450,2.906797,1.790923
6375520,8812,32767,-6704,50,-40,0,-3.058004,2.906422,1.791173
6391147,8686,32767,-6598,50,-41,-2,-3.058123,2.906132,1.791463
6406773,8558,32767,-6602,27,-58,0,-3.058289,2.905703,1.791978
6422399,8666,32767,-6666,-6,-60,-6,0.936193,-2.017200,-2.698084
6438026,8738,32767,-6574,-8,-53,-9,-3.060161,2.905519,1.791584
6453652,8658,32767,-6392,-2,-53,-5,-3.062087,2.905279,1.790840
6469277,8610,32767,-6454,5,-66,8,-3.062905,2.905092,1.790574
6484904,8722,32767,-6482,24,-78,24,-3.064651,2.904585,1.790295
6500530,8684,32767,-6478,21,-89,27,-3.065336,2.904287,1.790390
6516157,8782,32767,-6586,-9,-86,22,-3.067432,2.903469,1.790296
6531783,8700,32767,-6632,-20,-78,14,-3.068592,2.903145,1.790075
6547409,8764,32767,-6556,-13,-84,10,-3.071069,2.902701,1.789379
6563035,8784,32767,-6538,11,-87,13,-3.073153,2.902360,1.788911
6578662,8848,32767,-6616,36,-93,12,-3.073728,2.902142,1.789061
6594287,8910,32767,-6720,23,-79,5,-3.074575,2.901704,1.789543
6609913,8776,32767,-6708,25,-73,-3,-3.074986,2.901559,1.789718
6625539,8720,32767,-6714,3,-69,-12,-3.075763,2.901391,1.789944
6641165,8788,32767,-6848,-6,-60,-16,-3.076383,2.901388,1.789777
6656791,8782,32767,-6718,17,-59,-21,-3.077181,2.901583,1.789552
6672417,8790,32767,-6702,58,-75,-14,-3.077326,2.901608,1.789702
6688043,8942,32767,-6672,75,-69,-6,-3.076716,2.901593,1.790761
6703669,8960,32767,-6740,57,-51,-14,-3.076054,2.901398,1.791934
6719294,8864,32767,-6682,31,-29,-13,-3.075749,2.901337,1.792330
6734920,8718,32767,-6618,6,-14,-19,-3.076014,2.901151,1.792458
6750545,8642,32767,-6620,-15,-20,-25,-3.076643,2.901051,1.792116
6766172,8494,32767,-6602,-28,-33,-21,-3.077968,2.901333,1.791081
6781799,8544,32767,-6520,-8,-56,-13,-3.078870,2.901365,1.790526
6797425,8668,32767,-6566,4,-58,-13,-3.080025,2.901627,1.789933
6813050,8800,32767,-6576,40,-50,-1,-3.080698,2.901616,1.789896
6828675,8826,32767,-6580,39,-54,-5,-3.080901,2.901406,1.790100
6844302,8834,32767,-6544,55,-54,4,-3.081152,2.901145,1.790544
6859929,8764,32767,-6620,62,-66,5,-3.080904,2.900743,1.791515
6875556,8748,32767,-6656,30,-58,0,-3.080912,2.900695,1.791823
6891181,8678,32767,-6674,-2,-60,-14,-3.081151,2.900641,1.791921
6906808,8686,32767,-6594,-47,-79,-27,-3.082552,2.900733,1.791354
6922434,8854,32767,-6752,-44,-78,-19,-3.083689,2.901011,1.790657
6938061,8886,32767,-6692,14,-56,-9,-3.085753,2.901180,1.789634
6953688,8788,32767,-6738,42,-40,-8,-3.086362,2.900971,1.789815
6969314,8700,32767,-6702,66,-45,0,-3.086231,2.900882,1.790075
6984941,8676,32767,-6576,59,-50,-2,-3.085824,2.900571,1.790969
7000566,8726,32767,-6686,33,-46,-13,-3.085440,2.900620,1.791408
7016192,8782,32767,-6664,7,-35,-20,-3.085734,2.900574,1.791535
7031817,8790,32767,-6642,10,-39,-19,-3.086098,2.900609,1.791372
7047443,8824,32767,-6576,6,-56,-20,-3.086825,2.900679,1.791047
7063069,8894,32767,-6448,-1,-57,-8,-3.087246,2.900722,1.790912
7078696,8864,32767,-6590,-1,-50,11,-3.088843,2.900504,1.790375
7094322,8662,32767,-6604,17,-58,23,-3.090567,2.899900,1.789962
7109949,8594,32767,-6652,29,-70,17,-3.091134,2.899569,1.790044
7125575,8622,32767,-6626,36,-77,17,-3.091831,2.899250,1.790381
7141201,8630,32767,-6636,26,-87,22,-3.092160,2.899084,1.790634
7156828,8638,32767,-6730,8,-82,15,-3.093140,2.898750,1.790892
7172453,8658,32767,-6736,0,-79,5,-3.093807,2.898608,1.790888
7188080,8704,32767,-6714,-20,-73,-8,-3.095185,2.898534,1.790560
7203706,8780,32767,-6660,-5,-83,-5,-3.096660,2.898664,1.790041
7219331,8860,32767,-6766,2,-73,-8,-3.097294,2.898667,1.789902
7234957,8938,32767,-6688,22,-59,-11,-3.098125,2.898747,1.789831
7250584,8870,32767,-6708,41,-66,-3,-3.098277,2.898644,1.790013
7266210,8926,32767,-6750,37,-60,-7,-3.098328,2.898577,1.790557
7281836,8892,32767,-6720,46,-45,-9,-3.098353,2.898401,1.790899
7297463,8852,32767,-6660,39,-43,-9,-3.098207,2.898243,1.791478
7313089,8762,32767,-6698,10,-35,-14,-3.098206,2.898214,1.791685
7328716,8592,32767,-6538,10,-44,-16,-3.099006,2.898201,1.791309
7344341,8648,32767,-6530,24,-61,-2,-3.099454,2.898408,1.791161
7359967,8840,32767,-6660,45,-69,10,-3.099785,2.898385,1.791213
7375593,9014,32767,-6786,43,-63,1,-3.099960,2.898094,1.791841
7391221,8932,32767,-6612,27,-46,-11,-3.100209,2.897896,1.792077
7406848,8652,32767,-6536,34,-50,1,-3.100511,2.897707,1.792341
7422474,8584,32767,-6564,40,-62,-1,-3.100786,2.897676,1.792365
7438100,8596,32767,-6728,47,-80,-18,-3.100659,2.897817,1.792900
7453726,8876,32767,-6902,31,-77,-18,-3.100435,2.898082,1.793175
7469352,8912,32767,-6806,58,-58,-10,-3.100236,2.898443,1.793754
7484978,8858,32767,-6742,60,-38,-21,-3.099517,2.898409,1.794769
7500604,8660,32767,-6668,41,-28,-26,-3.099349,2.898427,1.795007
7516230,8576,32767,-6758,8,-40,-25,-3.098923,2.898758,1.795277
7531857,8620,32767,-6782,-16,-57,-29,-3.099144,2.899018,1.795028
7547483,8816,32767,-6818,-15,-63,-35,-3.100149,2.899546,1.794261
7563109,8972,32767,-6824,-6,-50,-30,-3.100589,2.899767,1.794008
7578735,8834,32767,-6730,17,-28,-16,-3.101203,2.900068,1.793623
7594361,8626,32767,-6596,42,-34,-4,-3.101520,2.899935,1.793672
7609987,8626,32767,-6604,37,-45,-1,-3.101600,2.899798,1.793836
7625614,8722,32767,-6796,10,-54,-10,-3.101941,2.899804,1.793880
7641239,8740,32767,-6834,-19,-48,-18,-3.102283,2.899823,1.793820
7656865,8644,32767,-6658,-13,-50,-18,-3.103631,2.899942,1.793073
7672491,8568,32767,-6592,-11,-62,-14,-3.104260,2.899999,1.792719
7688118,8618,32767,-6524,15,-79,-2,-3.105302,2.900236,1.792223
7703745,8824,32767,-6708,34,-86,-2,-3.105741,2.900271,1.792218
7719372,8938,32767,-6906,25,-74,-6,-3.106121,2.900230,1.792701
7734998,8768,32767,-6770,36,-56,3,-3.106629,2.899991,1.793065
7750624,8624,32767,-6786,56,-51,5,-3.106654,2.899820,1.793408
7766251,8638,32767,-6760,58,-52,5,-3.106442,2.899607,1.794177
7781882,8682,32767,-6692,34,-59,2,-3.106222,2.899592,1.794593
7797509,8678,32767,-6644,9,-53,-3,-3.106583,2.899441,1.794877
7813135,8834,32767,-6762,-27,-53,-11,-3.107214,2.899327,1.794669
7828761,8844,32767,-6908,-64,-43,-21,-3.109137,2.899373,1.793471
7844388,8708,32767,-6758,-40,-34,-18,-3.110439,2.899362,1.792627
7860014,8598,32767,-6676,5,-37,-10,-3.112261,2.899514,1.791272
7875641,8690,32767,-6598,54,-55,5,-3.112885,2.899386,1.791168
7891267,8806,32767,-6636,67,-63,8,-3.112662,2.899371,1.791584
7906893,8936,32767,-6786,52,-48,0,-3.112521,2.898912,1.792517
7922519,8828,32767,-6928,19,-35,-16,-3.112397,2.898816,1.792884
7938146,8642,32767,-6674,-12,-34,-34,-3.112777,2.898856,1.792748
7953772,8578,32767,-6668,-15,-46,-44,-3.113196,2.899088,1.792390
7969399,8720,32767,-6812,5,-53,-46,-3.113448,2.899957,1.791765
7985025,8760,32767,-6868,60,-54,-42,-3.113128,2.900628,1.791829
8000650,8832,32767,-7036,110,-45,-35,-3.112419,2.900925,1.792388
8016277,8804,32767,-6992,174,-26,-19,-3.109444,2.901215,1.794791
8031904,8838,32767,-7060,204,-28,-14,-3.107538,2.901110,1.796505
8047531,8936,32767,-7076,162,-9,-21,-3.103038,2.900954,1.800328
8063158,8912,32767,-6952,101,17,-32,-3.101320,2.900979,1.801695
8078784,8784,32767,-7046,15,40,-47,-3.099772,2.900849,1.802662
8094410,8630,32767,-7094,-46,45,-56,-3.099754,2.901054,1.802205
8110036,8604,32767,-7094,-54,37,-60,-3.101390,2.901879,1.799344
8125662,8642,32767,-6990,-36,32,-58,-3.101732,2.902284,1.798512
8141288,8842,32767,-6970,-5,42,-45,-3.102252,2.902485,1.797693
8156914,8864,32767,-6864,37,69,-28,-3.102467,2.902550,1.796866
8172540,8798,32767,-7096,61,93,-24,-3.102109,2.902404,1.796831
8188167,8696,32767,-7254,62,113,-25,-3.101057,2.901796,1.797068
8203793,8574,32767,-7292,83,110,-13,-3.100236,2.901547,1.797356
8219420,8648,32767,-7256,93,106,-4,-3.098421,2.900797,1.798208
8235045,8852,32767,-7096,76,126,7,-3.097346,2.900405,1.798813
8250671,9044,32767,-7474,36,166,3,-3.096246,2.899201,1.799341
8266298,9186,32767,-7870,-9,227,-5,-3.095961,2.897813,1.798832
8281924,9126,32767,-7882,2,279,-6,-3.096139,2.896919,1.798226
8297550,9024,32767,-7780,45,329,0,-3.095699,2.895020,1.797217
8313175,9018,32767,-7860,92,371,13,-3.094835,2.893911,1.797019
8328801,9174,32767,-7898,97,422,11,-3.091994,2.891401,1.797342
8344427,9280,32767,-7968,60,488,-11,-3.090470,2.890024,1.797328
8360053,9268,32767,-7940,1,566,-52,-3.087875,2.887526,1.796051
8375679,9188,32767,-7862,-43,648,-94,-3.085867,2.885649,1.792792
8391305,9084,32767,-7816,-73,700,-118,-3.084685,2.885065,1.790696
8406932,9004,32767,-7662,-83,747,-131,-3.082771,2.884036,1.785642
8422558,8870,32767,-7432,-61,780,-134,-3.081680,2.883672,1.782854
8438184,8770,32767,-7334,-4,802,-126,-3.078302,2.882929,1.777766
8453811,8840,32767,-7498,62,827,-113,-3.075517,2.882570,1.775815
8469437,8994,32767,-7326,119,857,-119,-3.067732,2.881409,1.773105
8485064,9070,32767,-7252,148,868,-140,-3.062413,2.880905,1.772329
8500690,8968,32767,-7200,84,910,-139,-3.050661,2.879976,1.770872
8516317,8744,32767,-7056,48,950,-147,-3.040456,2.879094,1.767741
8531943,8816,32767,-7318,25,969,-188,-3.035280,2.878827,1.765770
8547569,9006,32767,-7512,5,994,-230,-3.024032,2.879138,1.761355
8563196,9042,32767,-7220,18,1004,-239,-3.017722,2.879635,1.759071
8578823,9118,32767,-7330,21,1021,-224,-3.004035,2.880558,1.754674
8594450,9190,32767,-7672,31,1086,-218,-2.996577,2.880909,1.752471
8610077,9174,32767,-7888,111,1157,-217,-2.978432,2.881032,1.748686
8625703,9118,32767,-8150,235,1262,-220,-2.950334,2.880882,1.747210
8641328,8826,32767,-8072,284,1320,-210,-2.931712,2.880750,1.747307
8656954,8596,32767,-8160,270,1358,-198,-2.888068,2.880226,1.747917
8672580,8314,32767,-8020,194,1403,-224,-2.864162,2.880017,1.747846
8688206,8280,32767,-8026,132,1423,-267,-2.813405,2.880211,1.745908
8703833,8380,32767,-7836,77,1452,-294,-2.786041,2.880777,1.744183
8719460,8256,32767,-7588,8,1487,-306,-2.726713,2.882266,1.739218
8735087,8112,32767,-7576,-63,1507,-291,-2.659771,2.883960,1.732095
8750712,7900,32767,-7162,-28,1507,-260,-2.621786,2.884604,1.728267
8766338,8228,32767,-7244,-56,1474,-275,-2.527646,2.886069,1.721378
8781964,8676,32767,-6858,-78,1490,-265,-2.472984,2.886923,1.717573
8797590,8784,32767,-6722,-105,1503,-275,-2.340927,2.888064,1.709645
8813216,8422,32767,-6810,-231,1525,-286,-2.260520,2.888831,1.705210
8828842,7900,32767,-6768,-279,1516,-255,-2.068964,2.890628,1.693961
8844468,7706,32767,-6382,-195,1470,-232,-1.951817,2.891624,1.688308
8860094,8126,32767,-6308,-127,1420,-256,-1.683417,2.893816,1.679153
8875721,8590,32767,-6198,-113,1413,-285,-1.540771,2.895167,1.675302
8891347,8508,32767,-6474,-166,1429,-248,-1.265914,2.897999,1.667956
8906973,8174,32767,-6452,-202,1420,-212,-1.027810,2.899905,1.659957
8922599,8140,32767,-6128,-190,1398,-216,-0.925941,2.900835,1.655685
8938225,8510,32767,-6084,-178,1403,-255,-0.763118,2.903119,1.647836
8953850,9010,32767,-6310,-220,1463,-300,-0.696598,2.904588,1.643975
8969476,9044,32767,-6322,-299,1530,-343,-0.578798,2.908082,1.635098
8985101,8362,32767,-6298,-311,1557,-383,-0.526606,2.910311,1.630054
9000727,7852,32767,-6692,-324,1540,-387,-0.438217,2.915848,1.619893
9016353,7770,32767,-6496,-169,1547,-297,-0.374189,2.921683,1.611314
9031980,7916,32767,-6040,42,1566,-251,-0.353602,2.923988,1.608780
9047607,7672,32767,-5798,138,1585,-239,-0.330597,2.927439,1.607507
9063233,7276,32767,-6004,46,1542,-211,-0.322129,2.929055,1.607417
9078860,7374,32767,-5870,-123,1479,-161,-0.303374,2.931900,1.605460
9094487,7682,32767,-5106,-295,1444,-166,-0.277588,2.933871,1.599035
9110113,7726,32767,-4936,-577,1424,-174,-0.260141,2.935094,1.593351
9125739,7602,32767,-4780,-871,1396,-155,-0.239219,2.936199,1.585534
9141366,7448,32767,-4604,-1080,1316,-158,-0.189772,0.203038,1.564617
9156993,7560,32767,-3918,-1166,1235,-136,-0.137355,0.199977,1.539776
9172619,7690,32767,-3704,-1169,1183,-113,-0.113035,0.198556,1.527265
9188246,7950,32767,-3528,-1103,1139,-84,-0.069456,0.195908,1.502934
9203872,8072,32767,-3352,-951,1115,-70,-0.051521,0.194831,1.491898
9219499,8000,32767,-2914,-810,1107,-75,-0.024656,0.192794,1.473477
9235125,7990,32767,-2728,-712,1087,-67,-0.014829,0.191687,1.465872
9250751,8122,32767,-2572,-657,1065,-54,0.000466,0.189409,1.452608
9266378,8280,32767,-2626,-655,1052,-85,0.006517,0.188317,1.446686
9282004,8184,32767,-2190,-723,1053,-135,0.018617,0.185452,1.434790
9297630,7944,32767,-1898,-574,1056,-113,0.031168,0.181595,1.422566
9313256,7828,32767,-1728,-446,1032,-116,0.034753,0.179751,1.418050
9328882,7732,32767,-1518,-336,998,-111,0.038361,0.175887,1.411571
9344507,7396,32767,-1442,-199,966,-76,0.038321,0.174060,1.409722
9360132,7148,32767,-1212,-148,929,-73,0.034551,0.170850,1.408732
9375759,7082,32767,-756,-183,868,-85,0.032335,0.169267,1.408719
9391385,6954,32767,-590,-362,807,-90,0.030525,0.166025,1.407193
9407011,7066,32767,-826,-702,663,-100,0.036800,0.162926,1.399571
9422638,7120,32767,-784,-828,601,-132,0.042446,0.161481,1.393785
9438264,7216,32767,-604,-862,558,-140,0.056127,0.158169,1.380602
9453891,7296,32767,-436,-838,538,-147,0.069631,0.154994,1.367403
9469518,7348,32767,-394,-732,528,-141,0.075623,0.153257,1.361543
9485144,7304,32767,-382,-568,527,-114,0.080144,0.151813,1.356687
9500770,7164,32767,-174,-422,509,-108,0.084550,0.149439,1.350656
9516396,7116,32767,-86,-324,496,-129,0.085059,0.148265,1.349278
9532023,7022,32767,192,-243,503,-114,0.084672,0.145568,1.348209
9547649,6904,32767,-152,-256,473,-130,0.083093,0.142953,1.348320
9563276,6854,32767,0,-270,441,-137,0.082602,0.141504,1.348379
9578902,6734,32767,524,-254,408,-131,0.081553,0.138973,1.348500
9594529,6630,32767,916,-291,373,-135,0.081382,0.137677,1.348461
9610155,6684,32767,754,-364,340,-133,0.082266,0.135282,1.347171
9625781,6900,32767,398,-364,329,-134,0.083310,0.134179,1.345920
9641407,6898,32767,480,-287,345,-131,0.084448,0.132221,1.344294
9657034,6610,32767,828,-204,356,-124,0.084134,0.131250,1.344315
9672661,6290,32767,796,-196,316,-136,0.082325,0.129409,1.345440
9688287,6382,32767,614,-170,268,-146,0.081111,0.127124,1.346900
9703914,6550,32767,650,-171,266,-166,0.080404,0.125952,1.347997
9719540,6366,32767,628,-134,258,-145,0.078938,0.123721,1.350162
9735166,6212,32767,802,-49,255,-133,0.077509,0.122803,1.351837
9750793,5988,32767,1140,-6,238,-105,0.073468,0.121043,1.356413
9766419,6054,32767,768,-4,207,-76,0.070800,0.120624,1.359020
9782045,6054,32767,778,-97,187,-93,0.066007,0.119977,1.363749
9797671,5900,32767,1362,-103,127,-77,0.064367,0.119642,1.365375
9813298,6042,32767,998,-164,74,-95,0.061621,0.119313,1.368006
9828924,6116,32767,996,-162,63,-90,0.060284,0.118991,1.369648
9844551,6146,32767,878,-86,55,-66,0.059164,0.119124,1.370709
9860177,6234,32767,698,-49,71,-63,0.055507,0.119624,1.374144
9875804,6276,32767,654,25,81,-64,0.053090,0.119926,1.376404
9891430,6088,32767,894,99,66,-67,0.046753,0.120541,1.382568
9907057,6048,32767,926,98,54,-72,0.043351,0.120750,1.386082
9922683,6124,32767,582,52,68,-84,0.037106,0.120945,1.392742
9938309,6162,32767,396,80,76,-81,0.031540,0.121012,1.398704
9953936,6048,32767,394,133,81,-77,0.028381,0.121090,1.402056
9969562,5808,32767,614,140,80,-85,0.021326,0.121183,1.409600
9985188,5752,32767,836,119,68,-82,0.018139,0.121084,1.413164
10000814,5754,32767,810,61,43,-63,0.012450,0.120899,1.419575
10016440,5848,32767,684,-23,14,-56,0.010225,0.121014,1.421940
10032066,5946,32767,260,-27,11,-57,0.006621,0.121546,1.425486
10047693,5960,32767,356,-7,20,-59,0.004833,0.121823,1.427263
10063319,5796,32767,510,-36,21,-50,0.000764,0.122494,1.431140
10078945,5718,32767,502,-59,19,-56,-0.002327,0.122934,1.434180
10094571,5726,32767,444,-73,5,-80,-0.003569,0.123129,1.435380
10110196,5876,32767,442,-70,-4,-93,-0.005395,0.123054,1.437690
10125822,6038,32767,452,-28,16,-89,-0.006065,0.122870,1.438752
10141449,5898,32767,524,76,51,-69,-0.009103,0.122868,1.442189
10157075,5666,32767,620,133,57,-60,-0.011848,0.123094,1.444949
10172701,5474,32767,566,108,49,-61,-0.017343,0.123223,1.450804
10188328,5606,32767,550,33,35,-72,2.787341,3.135699,3.109781
10203954,5750,32767,536,-47,31,-94,-0.023023,0.123030,1.457305
10219580,5770,32767,444,-50,17,-84,-0.024303,0.122573,1.459260
10235205,5616,32767,566,7,32,-63,-0.025286,0.122643,1.460314
10250832,5398,32767,804,32,40,-45,-0.028184,0.122752,1.463399
10266459,5278,32767,924,60,26,-37,-0.029917,0.122918,1.465119
10282085,5410,32767,784,50,3,-38,-0.033430,0.123199,1.468747
10297712,5608,32767,504,17,1,-50,-0.035095,0.123423,1.470405
10313338,5700,32767,330,25,27,-65,-0.038036,0.123805,1.473344
10328965,5426,32767,642,107,34,-36,-0.041155,0.123914,1.476708
10344591,5144,32767,666,176,7,2,-0.043813,0.124349,1.479180
10360216,5170,32767,422,193,-24,13,-0.050159,0.125437,1.485150
10375842,5156,32767,486,181,-45,-8,-0.053609,0.126093,1.488384
10391467,5358,32767,448,142,-69,-14,-0.059478,0.126895,1.494306
10407094,5474,32767,408,148,-77,-15,-0.062145,0.127340,1.496917
10422720,5574,32767,356,237,-65,11,-0.067931,0.128383,1.502495
10438346,5692,32767,124,275,-48,31,-0.071809,0.129223,1.506003
10453973,5668,32767,-296,208,-62,23,-0.080596,0.131263,1.513694
10469599,5728,32767,-332,119,-63,8,-0.087803,0.133044,1.519925
10485225,5630,32767,-258,36,-53,-10,-0.090468,0.133815,1.522116
10500852,5596,32767,-164,12,-42,-8,-0.093646,0.134726,1.524770
10516479,5394,32767,-50,14,-32,-3,-0.095071,0.135298,1.525753
10532104,5334,32767,4,-41,-54,-21,-0.097284,0.136097,1.527424
10547731,5476,32767,96,-83,-71,-21,-0.097658,0.136324,1.527642
10563357,5600,32767,52,-73,-63,-25,-0.097773,0.136755,1.527450
10578983,5506,32767,202,-43,-47,-15,-0.098410,0.137306,1.527645
10594610,5506,32767,184,-5,-48,-4,-0.098945,0.137718,1.527845
10610237,5338,32767,352,22,-44,-2,-0.100918,0.138566,1.529171
10625863,5304,32767,228,47,-64,-1,-0.101967,0.138917,1.529989
10641490,5506,32767,136,64,-61,4,-0.104576,0.139612,1.532215
10657116,5562,32767,102,85,-53,7,-0.106240,0.140027,1.533622
10672742,5554,32767,16,93,-57,13,-0.110035,0.141138,1.536643
10688368,5494,32767,-128,79,-64,9,-0.112027,0.141791,1.538152
10703995,5608,32767,-154,51,-65,0,-0.115583,0.142771,1.541045
10719621,5688,32767,-66,30,-51,-6,-0.118341,0.143532,1.543303
10735248,5566,32767,-78,11,-48,-1,-0.119569,0.143929,1.544244
10750882,5506,32767,-130,-11,-49,-13,-0.121395,0.144746,1.545380
10766509,5564,32767,42,-25,-57,-16,-0.121903,0.144864,1.545845
10782136,5504,32767,12,-24,-62,-11,-0.122698,0.145302,1.546293
10797762,5642,32767,114,-10,-58,-20,-0.123095,0.145520,1.546517
10813389,5490,32767,130,23,-49,-12,-0.124198,0.146054,1.547192
10829016,5370,32767,132,48,-49,-2,-0.125025,0.146272,1.547871
10844641,5352,32767,-80,42,-55,-8,-0.127028,0.146632,1.549674
10860266,5374,32767,-70,55,-55,-1,-0.129027,0.146988,1.551491
10875893,5348,32767,94,63,-55,5,-0.130336,0.147353,1.552518
10891520,5386,32767,84,51,-69,8,-0.132584,0.147827,1.554478
10907146,5602,32767,2,56,-79,10,-0.133761,0.148147,1.555401
10922773,5700,32767,-98,66,-76,8,-0.136258,0.148962,1.557253
10938400,5664,32767,-248,46,-64,2,-0.137765,0.149517,1.558279
10954026,5612,32767,-120,43,-45,1,-0.140093,0.150136,1.560124
10969651,5488,32767,-46,31,-47,2,-0.142110,0.150799,1.561578
10985277,5514,32767,-142,24,-53,-1,-0.142864,0.151073,1.562098
11000903,5632,32767,-94,13,-51,-4,-0.144127,0.151494,1.563009
11016529,5554,32767,-118,5,-52,-3,-0.144748,0.151724,1.563425
11032155,5508,32767,-52,34,-63,-3,-0.145924,0.152207,1.564174
11047781,5570,32767,-76,36,-64,-2,-0.146745,0.152450,1.564791
11063407,5528,32767,-38,30,-56,-5,-0.148261,0.152893,1.565908
11079033,5502,32767,4,41,-46,1,-0.148909,0.153082,1.566404
11094659,5432,32767,-116,81,-50,10,-0.150593,0.153534,1.567692
11110285,5450,32767,-94,88,-62,8,-0.153211,0.154084,1.569875
11125911,5650,32767,-124,73,-63,6,-0.154336,2.987318,1.570843
11141537,5628,32767,-174,70,-54,9,-0.156824,2.986635,1.572722
11157163,5550,32767,-150,75,-47,9,-0.157994,2.986337,1.573634
11172789,5506,32767,-180,71,-59,9,-0.160318,2.985703,1.575379
11188415,5564,32767,-262,61,-66,5,-0.161359,2.985450,1.576187
11204040,5618,32767,-188,61,-63,2,-0.163325,2.985034,1.577789
11219666,5626,32767,-180,63,-57,5,-0.164297,2.984756,1.578513
11235292,5674,32767,-206,55,-50,0,-0.166390,2.984255,1.580130
11250918,5570,32767,-202,65,-44,8,-0.168034,2.983791,1.581341
11266545,5464,32767,-216,72,-43,4,-0.169015,2.983509,1.582054
11282172,5572,32767,-326,70,-55,6,-0.170815,2.983280,1.583632
11297799,5668,32767,-402,67,-59,2,-0.171794,2.983006,1.584358
11313426,5642,32767,-306,64,-49,-2,-0.173797,2.982588,1.585939
11329052,5556,32767,-230,60,-44,3,-0.174564,2.982468,1.586586
11344678,5574,32767,-270,43,-47,0,-0.176000,2.982168,1.587733
11360304,5506,32767,-296,49,-56,7,-0.177130,2.981776,1.588441
11375930,5428,32767,-320,79,-56,12,-0.177801,2.981597,1.588940
11391556,5536,32767,-316,85,-59,6,-0.179836,2.981225,1.590599
11407183,5702,32767,-368,75,-64,5,-0.180773,2.981207,1.591505
11422809,5704,32767,-474,76,-63,8,-0.182701,2.980739,1.592940
11438435,5700,32767,-436,64,-55,6,-0.183691,2.980470,1.593668
11454061,5656,32767,-488,55,-46,0,-0.185443,2.980047,1.594967
11469687,5522,32767,-428,84,-39,5,-0.186127,2.979864,1.595455
11485313,5660,32767,-496,86,-59,9,-0.188090,2.979607,1.597142
11500938,5734,32767,-562,56,-50,4,-0.190052,2.979178,1.598644
11516564,5598,32767,-558,43,-53,3,-0.190734,2.979004,1.599144
11532190,5562,32767,-556,32,-58,2,-0.191855,2.978731,1.599913
11547817,5546,32767,-420,24,-61,-5,-0.192111,2.978733,1.600158
11563444,5592,32767,-476,25,-61,-2,-0.192507,2.978585,1.600322
11579071,5640,32767,-524,42,-60,0,-0.192750,2.978549,1.600491
11594697,5690,32767,-636,28,-62,-5,-0.193571,2.978416,1.601120
11610323,5640,32767,-490,29,-61,-1,-0.193816,2.978380,1.601289
11625949,5598,32767,-458,42,-58,1,-0.194419,2.978225,1.601654
11641576,5614,32767,-532,36,-52,1,-0.195231,2.978055,1.602208
11657202,5596,32767,-614,41,-56,3,-0.195636,2.977865,1.602425
11672828,5638,32767,-520,53,-62,2,-0.196547,2.977762,1.603140
11688454,5688,32767,-570,39,-71,-6,-0.197112,2.977637,1.603538
11704081,5658,32767,-636,21,-75,-2,-0.197801,2.977520,1.604000
11719708,5720,32767,-640,10,-62,-5,-0.198050,2.977485,1.604169
11735334,5648,32767,-630,4,-50,-8,-0.198164,2.977328,1.604062
