ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32402,1300,-189,-11,74,23402,23452,-1190,-75,-45,-25,8864,8276,-8216,-65,25,-41
32767,32418,1500,-168,-13,81,23472,23532,-1130,-73,-42,-23,8892,8370,-8246,-86,28,-50
32767,32672,1570,-149,-34,51,23526,23520,-1086,-85,-38,-31,8796,8250,-8178,-108,46,-68
32767,32767,1674,-139,-30,56,23366,23404,-1214,-98,-33,-43,8720,8168,-8202,-111,52,-74
32767,32767,1720,-136,-14,64,23256,23290,-1152,-120,-36,-63,8732,8140,-8190,-118,38,-63
32767,32767,1596,-150,-19,56,23280,23282,-1138,-141,-35,-68,8830,8020,-8218,-111,32,-43
32767,32767,1612,-177,-18,49,23322,23230,-1156,-141,-28,-53,8938,7958,-8158,-94,37,-38
32767,32767,1686,-210,-25,37,23278,23148,-1114,-132,-41,-50,8908,7974,-8186,-85,47,-59
32767,32742,1614,-222,-32,32,23378,23210,-1136,-124,-56,-65,8848,8072,-8156,-84,55,-71
32767,32492,1594,-219,-26,38,23500,23154,-1314,-124,-52,-75,8824,8120,-8134,-85,53,-63
32767,32366,1502,-181,-30,33,23332,23318,-1164,-141,-47,-70,8772,8110,-8208,-87,50,-44
32767,32546,1420,-158,-41,29,23282,23434,-1132,-206,-32,-73,8732,7838,-8104,-84,43,-45
32767,32722,1606,-167,-44,27,23022,23154,-1122,-231,-26,-53,8782,7804,-8024,-74,42,-68
32767,32624,1700,-179,-52,25,23012,22664,-992,-172,-57,-47,8750,7896,-8090,-74,44,-84
32767,32364,1594,-168,-49,27,23342,22486,-950,-83,-91,-66,8682,8022,-8162,-87,47,-81
32767,32282,1572,-139,-51,23,23780,22614,-806,11,-99,-75,8736,7992,-8116,-116,44,-65
32767,32326,1596,-92,-58,20,23762,23066,-890,63,-64,-63,8814,7894,-8126,-130,51,-70
32767,32486,1566,-117,-66,18,23314,23492,-1078,72,-41,-44,8796,7746,-8188,-134,55,-91
32767,32618,1554,-127,-73,24,23554,23876,-964,-20,-62,-48,8710,7642,-8218,-140,52,-109
32767,32650,1578,-146,-66,23,23610,23736,-958,-84,-50,-60,8752,7578,-8252,-147,49,-108
32767,32430,1676,-177,-59,25,23400,23404,-856,-128,-50,-66,8790,7532,-8348,-128,45,-98
32767,32146,1666,-166,-58,26,23208,23112,-900,-136,-56,-65,8868,7482,-8194,-84,41,-103
32767,32767,1774,-160,-77,39,23322,22978,-882,-97,-75,-49,8680,7494,-8038,-55,50,-116
32767,32767,1608,-335,-87,33,23510,22936,-932,-48,-76,-36,8532,7452,-8120,-80,41,-138
32767,32278,1346,-475,-104,45,23594,22922,-1002,-6,-61,-42,8578,7354,-8412,-76,24,-135
32767,31128,1610,-360,-81,46,23380,23042,-1100,15,-58,-46,8736,7326,-8576,-25,26,-120
32767,30650,1732,-114,-45,35,23290,23170,-1046,0,-59,-37,8752,7542,-8490,13,44,-95
32767,31124,1680,120,-13,18,23308,23236,-934,-26,-57,-28,8594,7732,-8222,-2,58,-73
32767,32424,1728,244,-19,10,23368,23146,-904,-28,-63,-24,8444,7706,-8074,-18,38,-65
32767,32767,1694,168,-36,16,23338,23020,-850,-31,-69,-32,8568,7550,-8118,-11,-7,-64
32767,32767,1842,-5,-45,15,23382,22852,-908,-28,-73,-35,8826,7516,-8274,8,-18,-66
32767,32767,1776,-152,-53,9,23404,22798,-1006,-3,-75,-28,8860,7606,-8370,12,7,-63
32767,32240,1702,-165,-50,3,23362,22946,-930,4,-69,-20,8664,7674,-8448,-13,34,-45
32767,32114,1844,-69,-47,-6,23388,23050,-942,-1,-61,-17,8592,7656,-8380,-33,34,-39
32767,32752,1950,-10,-48,-5,23332,22968,-992,-11,-61,-25,8644,7602,-8230,-55,27,-43
32767,32767,2014,-44,-35,-5,23384,22914,-1010,6,-66,-38,8730,7488,-8172,-77,27,-45
32767,32767,1994,-103,-30,-7,23358,22880,-904,28,-71,-45,8670,7426,-8122,-84,38,-40
32767,32562,1716,-116,-28,-15,23490,22988,-876,37,-66,-45,8768,7320,-8272,-61,39,-27
32767,32160,1540,-100,-28,-16,23418,23134,-882,47,-51,-36,8738,7234,-8242,-24,43,-21
32767,32216,1622,-41,-27,-25,23204,23258,-950,44,-49,-19,8638,7206,-8174,-15,41,-28
32767,32767,1746,-7,-36,-23,23316,23316,-1006,30,-69,-22,8524,7170,-8216,-24,26,-36
32767,32767,1896,-57,-42,-13,23444,23188,-1004,6,-65,-28,8698,7208,-8326,-11,15,-29
32767,32474,1866,-129,-35,-16,23588,22970,-1042,-14,-67,-26,8832,7350,-8288,17,22,-9
32767,31944,1874,-101,-22,-22,23488,22920,-994,-20,-53,-28,8732,7378,-8162,26,41,2
32767,32004,1858,-13,-10,-30,23336,22838,-992,-8,-44,-24,8614,7302,-8110,14,42,-6
32767,32767,1846,18,-14,-36,23094,22806,-932,4,-56,-24,8500,7292,-8162,-5,25,-29
32767,32767,1722,-53,-25,-33,23274,22726,-802,51,-77,-32,8634,7350,-8180,-26,12,-43
32767,32432,1748,-127,-27,-33,23388,22852,-820,74,-71,-42,8818,7412,-8424,-18,11,-34
32767,31900,1598,-107,-29,-30,23332,22904,-916,87,-68,-39,8798,7412,-8312,-6,45,-14
32767,31738,1716,-40,-25,-32,23526,23072,-740,57,-69,-46,8636,7388,-8304,-25,58,-9
32767,32116,1626,34,-20,-38,23488,23170,-942,68,-64,-41,8456,7206,-8186,-41,53,-15
32767,32767,1656,64,-27,-28,23186,23178,-830,67,-59,-18,8490,7090,-8258,-39,29,-26
32767,32767,1844,18,-26,-20,23326,23154,-960,45,-74,-21,8666,7102,-8276,-11,10,-22
32767,32767,1802,-58,-32,-21,23548,23166,-1040,26,-59,-40,8796,7238,-8404,17,27,-12
32767,32516,1890,-99,-34,-37,23654,23168,-1022,15,-55,-37,8770,7296,-8372,13,44,2
32767,32148,1770,-92,-22,-63,23242,23240,-1004,-11,-41,-33,8602,7268,-8284,0,48,3
32767,32242,1530,-47,-39,-67,23202,23062,-1106,0,-59,-28,8530,7134,-8220,-2,28,-3
32767,32422,1614,-21,-34,-49,23390,22994,-1030,5,-63,-31,8696,7114,-8250,14,12,-8
32767,32490,1634,-30,-35,-47,23580,22932,-1164,25,-69,-38,8688,7158,-8306,39,20,-12
32767,32144,1776,-37,-33,-23,23492,22920,-1194,75,-52,-33,8618,7274,-8366,35,45,-10
32767,31866,1650,-29,-27,-28,23298,23070,-1210,75,-57,-22,8478,7218,-8298,31,48,-5
32767,31762,1780,8,-13,-39,23518,23232,-1102,73,-61,-16,8508,7186,-8174,30,22,-3
32767,32286,1764,66,-12,-57,23722,23398,-1008,73,-55,-25,8628,7174,-8126,36,-11,-7
32767,32394,1716,70,-17,-23,23418,23476,-878,85,-34,-12,8760,7252,-8326,53,-6,-7
32767,32767,1862,58,-18,-19,23264,23498,-796,108,-52,-2,8620,7406,-8320,62,22,-10
32767,32524,1850,-14,-5,-36,23320,23560,-802,136,-69,-3,8574,7456,-8294,29,19,-15
32767,32484,1704,-17,-4,-37,23268,23480,-914,150,-80,2,8692,7450,-8296,-7,5,-18
32767,32316,1552,7,2,-31,23384,23434,-814,130,-95,8,8780,7300,-8366,-14,15,-10
32767,32746,1712,15,-20,-29,23786,23374,-848,79,-95,12,8774,7194,-8378,-3,27,-9
32767,32767,1752,-35,-10,-24,23748,23256,-962,27,-63,14,8612,7144,-8346,0,40,-15
32767,32446,1768,-42,-17,-20,23450,23032,-1046,4,-50,8,8654,7156,-8342,-9,28,-15
32767,32168,1626,-32,-9,-21,23202,22762,-1034,33,-61,-14,8804,7104,-8468,10,29,-10
32767,32148,1680,18,-20,-22,23182,22722,-1090,99,-72,-19,8692,7018,-8418,52,52,0
32767,32582,1496,21,-19,-34,23322,22912,-1136,149,-85,-15,8650,7060,-8282,76,48,2
32767,32720,1462,22,-30,-46,23444,23172,-1218,177,-80,9,8556,7112,-8342,100,27,6
32767,32767,1554,19,-47,-34,23420,23376,-1258,191,-74,20,8558,7312,-8514,133,22,23
32767,32767,1648,11,-43,-21,23466,23566,-1204,177,-79,4,8496,7530,-8460,165,31,63
32767,32646,1700,19,-44,-24,23560,23722,-1170,151,-76,-7,8518,7598,-8530,169,36,92
32767,32718,1894,42,-39,-32,23632,23848,-1088,109,-46,0,8624,7572,-8508,164,36,89
32767,32732,2064,99,-22,-40,23360,23576,-1078,75,-26,24,8794,7534,-8400,148,40,73
32767,32767,2142,119,-6,-59,23394,23378,-882,96,-44,34,8826,7504,-8222,84,43,48
32767,32767,1924,101,9,-64,23862,23618,-522,186,-36,47,8752,7552,-8024,28,45,43
32767,32767,1822,68,1,-54,23832,23866,-576,240,-20,64,8710,7406,-8074,13,44,54
32767,32638,1656,21,0,-37,23558,24250,-706,240,-8,80,8640,7340,-8328,35,39,56
32767,32060,1488,13,-7,-30,23382,24358,-836,202,-35,98,8712,7310,-8522,61,44,45
32767,31904,1590,60,-11,-36,23240,24258,-1088,136,-60,98,8736,7278,-8434,57,62,26
32767,32086,1574,103,-3,-42,23352,24102,-1036,60,-82,81,8658,7154,-8448,44,68,7
32767,32614,1600,148,-5,-36,23674,24000,-1232,-8,-71,76,8582,7084,-8374,47,59,-1
32767,32767,1580,138,-4,-25,23650,23700,-1400,-39,-45,61,8558,7120,-8552,95,43,11
32767,32704,1654,96,-14,-22,23290,23380,-1304,-52,-45,38,8670,7334,-8448,177,44,37
32767,32767,1378,91,-20,-26,23308,23092,-1330,3,-64,21,8584,7544,-8434,208,47,48
32767,32767,1430,58,-27,-28,23550,23012,-1304,79,-57,3,8654,7712,-8432,204,33,48
32767,32767,1492,51,-34,-22,23436,23262,-1452,164,-48,7,8710,7708,-8532,177,29,46
32767,32767,1664,83,-29,-4,23344,23944,-1430,197,-47,25,8430,7908,-8606,136,40,62
32767,32767,1890,137,-23,-15,23510,24506,-1504,187,-48,54,8146,7968,-8406,107,31,98
32767,32767,1790,165,-13,-14,23532,24766,-1396,120,-38,64,8256,7876,-8282,88,-18,129
32767,32767,1936,170,-13,-8,23484,24702,-1456,17,-35,56,8510,7750,-8150,86,-65,154
32767,32767,2050,138,-14,-2,23500,24424,-1472,-32,-35,51,8906,7616,-8446,135,-80,156
32767,32767,2280,81,0,-5,23954,24090,-1506,-41,-32,44,8974,7834,-8616,148,-45,146
32767,32767,2390,72,23,-10,23964,24022,-1486,-18,-13,42,8814,7948,-8554,115,4,135
32767,32767,2328,27,30,-27,23850,24118,-1426,-15,-4,39,8434,8200,-8266,53,17,111
32767,32767,1800,-50,47,-29,23586,24098,-1306,-26,-15,23,8494,8300,-8160,1,-23,87
32767,32767,1332,-123,43,-22,23502,23904,-1234,-37,-31,13,8924,8176,-8330,-29,-46,79
32767,32340,1350,-162,42,-28,23508,23756,-1038,-17,-38,7,9060,7954,-8444,-50,-2,71
32767,31674,1416,-72,50,-19,23330,23668,-978,17,-47,11,8838,7840,-8544,-81,54,62
32767,31656,1234,84,41,-21,23394,23750,-972,46,-53,25,8488,7578,-8356,-100,60,50
32767,32767,1070,215,34,-15,23504,24054,-1118,63,-63,34,8656,7324,-8258,-75,30,37
32767,32767,1268,165,32,-6,23602,24202,-1152,34,-53,29,8808,7286,-8294,-30,22,20
32767,32767,1396,70,17,16,23518,24168,-1144,-4,-44,21,8700,7432,-8356,28,30,19
32767,32767,1454,-20,11,22,23442,24072,-1098,-30,-43,8,8640,7682,-8514,79,26,28
32767,32767,1378,-66,11,30,23444,24000,-1250,-47,-41,-6,8710,7964,-8644,98,25,31
32767,32767,1190,-40,30,45,23622,24176,-1226,-53,-28,-4,8886,8208,-8618,72,31,30
32767,32767,1090,67,32,60,23660,24172,-1368,-57,-12,3,9072,8322,-8598,44,49,39
32767,32767,1260,99,33,54,23490,24224,-1352,-58,-12,5,9112,8444,-8546,24,73,49
32767,32767,1292,-88,-23,39,23390,24370,-1370,-69,-23,8,9076,8346,-8542,-12,84,44
32767,32767,1342,-210,-66,28,23630,24406,-1464,-69,-34,24,8836,8172,-8480,-50,106,32
32767,32232,1400,-163,-74,4,23432,24344,-1416,-98,-26,18,8518,8028,-8452,-79,106,25
32767,32240,1538,-23,-70,-2,23730,24460,-1586,-108,-32,26,8416,7810,-8356,-89,88,24
32767,32767,1768,88,-59,4,23880,24438,-1504,-134,-16,27,8372,7638,-8158,-70,56,20
32767,32767,1822,83,-49,13,23884,24474,-1294,-179,4,3,8518,7566,-8262,-27,26,19
32767,32767,1890,2,-42,18,23338,24206,-1286,-228,6,-23,8622,7742,-8310,23,11,20
32767,32767,1828,-85,-35,18,23018,23850,-1092,-250,-24,-33,8636,8044,-8460,51,4,17
32767,32767,1496,-100,-22,28,23536,23648,-1092,-173,-38,-11,8594,8220,-8508,30,5,13
32767,32767,1560,-34,-8,37,23416,23610,-1194,-101,-37,22,8698,8268,-8456,-10,5,4
32767,32767,1516,-11,-4,45,23620,23816,-1362,-35,-33,24,8676,8266,-8476,-53,3,-4
32767,32767,1470,-68,2,61,23990,24264,-1314,-32,-11,17,8690,8200,-8422,-90,-2,-6
32767,32767,1322,-123,-18,48,23756,24376,-1314,-99,9,-4,8800,8108,-8502,-121,1,-8
32767,32767,1400,-180,-16,52,23032,24258,-1272,-207,26,-28,8798,8024,-8542,-140,16,-11
32767,32767,1452,-137,-20,65,23174,23958,-1312,-258,-5,-28,8748,7912,-8532,-143,24,-30
32767,32767,1470,-78,-5,112,23712,23738,-1094,-253,-5,-27,8758,7894,-8584,-136,30,-39
32767,32767,1556,-94,-8,91,23622,23588,-1224,-219,18,-25,8758,7876,-8600,-129,38,-44
32767,32767,1454,-129,25,141,23240,23696,-1042,-160,2,-35,8682,7902,-8500,-114,35,-34
32767,32767,1226,-125,-11,91,23404,24052,-986,-129,-28,-52,8732,7928,-8618,-89,12,-16
32767,32767,1300,-264,-6,100,23598,24332,-898,-135,-37,-28,8854,7936,-8654,-57,20,1
32767,32767,1396,-333,-59,43,23492,24326,-1000,-162,-35,12,8750,7910,-8562,-64,46,-17
32767,32502,1530,-329,-54,44,23408,24030,-1102,-191,-54,12,8512,7888,-8316,-86,56,-41
32767,32692,1666,-192,-48,61,23546,23722,-1226,-214,-64,-18,8370,7826,-8284,-101,35,-46
32767,32767,1636,-117,-25,69,23772,23518,-1280,-232,-45,-46,8506,7728,-8328,-88,9,-36
32767,32767,1512,-89,11,106,23582,23408,-1344,-229,-20,-44,8818,7842,-8368,-61,-3,-15
32767,32767,1296,-108,12,120,23412,23288,-1334,-208,-14,-34,8944,8064,-8394,-44,0,-15
32767,32767,1236,-200,-25,60,23368,23190,-1316,-197,-7,-31,8870,8062,-8464,-56,24,-22
32767,32767,1472,-258,-40,70,23400,23334,-1246,-176,-6,-29,8720,7940,-8514,-121,47,-53
32767,32767,1392,-234,-41,94,23354,23476,-1194,-187,4,-35,8536,7828,-8334,-185,44,-74
32767,32767,1490,-206,-31,128,23298,23708,-986,-226,24,-37,8500,7758,-8422,-186,21,-64
32767,32767,1496,-178,-34,126,23286,23630,-898,-235,24,-31,8606,7796,-8576,-140,6,-42
32767,32767,1506,-185,-36,99,23380,23436,-978,-256,14,-23,8796,7748,-8498,-104,5,-28
32767,32767,1750,-281,-43,81,23420,23288,-916,-249,5,-29,8794,7850,-8370,-108,24,-41
32767,32767,1900,-350,-47,64,23566,23218,-802,-252,4,-35,8634,7804,-8358,-129,30,-44
32767,32767,2000,-314,-29,58,23558,23112,-974,-248,16,-28,8602,7764,-8486,-128,18,-31
32767,32767,1898,-240,-1,57,23386,23086,-990,-209,25,-26,8602,7752,-8418,-111,11,-7
32767,32767,1736,-179,11,52,23162,22864,-994,-113,-14,-25,8720,7754,-8342,-106,3,0
32767,32767,1532,-205,19,39,23336,22986,-986,-44,-45,-21,8762,7712,-8256,-109,-8,-9
32767,32767,1240,-298,1,34,23490,23280,-1180,4,-51,-19,8892,7570,-8316,-118,-3,-28
32767,32767,1190,-361,-13,37,23408,23736,-1346,21,-43,-10,8810,7602,-8406,-136,15,-42
32767,32484,1148,-330,-31,42,23374,24062,-1516,-21,-37,-1,8586,7570,-8220,-162,34,-63
32767,32554,1148,-254,-42,48,23490,24022,-1530,-78,-38,0,8438,7564,-8232,-167,25,-75
32767,32660,1288,-204,-46,65,23508,23662,-1382,-121,-28,-11,8390,7664,-8248,-175,10,-78
32767,32767,1326,-221,-59,70,23504,23222,-1370,-88,-47,-13,8498,7576,-8230,-186,-4,-72
32767,32767,1378,-271,-63,83,23478,23266,-1342,-37,-42,-6,8714,7460,-8236,-192,-8,-64
32767,32767,1606,-296,-51,84,23404,23448,-1340,-6,-36,8,8748,7374,-8216,-181,4,-58
32767,32642,1742,-279,-34,93,23284,23548,-1210,-26,-36,9,8600,7370,-8188,-159,-2,-59
32767,32767,1742,-243,-24,89,23330,23412,-1288,-72,-39,0,8568,7448,-8190,-140,-22,-55
32767,32767,1844,-305,-13,97,23376,22994,-1208,-90,-38,-14,8640,7598,-8162,-143,-40,-45
32767,32606,1568,-338,-17,118,23286,22718,-1106,-80,-39,-25,8676,7468,-8256,-134,-58,-33
32767,32316,1560,-320,-14,121,23262,22694,-962,-36,-37,-21,8842,7292,-8336,-90,-64,-22
32767,31838,1714,-243,1,119,23254,23020,-824,6,-34,10,8878,7220,-8562,-56,-39,-15
32767,31990,1816,-113,14,122,23252,23222,-826,25,-37,15,8568,7320,-8530,-57,-10,-17
32767,32534,1660,-3,27,110,23282,23330,-862,2,-54,-1,8468,7332,-8292,-60,-26,-21
32767,32767,1540,-27,25,91,23420,23290,-978,-29,-46,-17,8736,7416,-8302,-43,-55,-15
32767,32767,1428,-192,26,70,23250,23090,-1122,-36,-33,-18,9002,7514,-8280,-24,-45,-1
32767,32767,1296,-272,17,64,23244,22984,-1106,-23,-39,-16,9048,7510,-8406,6,-3,14
32767,32356,1158,-143,0,50,23338,23130,-1122,-4,-42,-18,8880,7592,-8460,5,33,22
32767,32554,1194,-30,4,40,23398,23526,-1190,-5,-40,-7,8632,7614,-8432,-25,48,22
32767,32767,1316,7,-12,31,23354,23666,-1110,-42,-44,3,8634,7472,-8262,-54,37,12
32767,32767,1256,-79,-25,19,23484,23554,-1244,-70,-49,-4,8814,7366,-8236,-62,27,8
32767,32767,1380,-194,-42,9,23322,23346,-1228,-104,-47,-13,8870,7316,-8198,-56,40,17
32767,32392,1424,-220,-49,4,23318,23264,-1222,-120,-45,-21,8802,7230,-8150,-49,57,22
32767,31886,1352,-142,-52,6,23312,23084,-1268,-110,-41,-26,8516,7270,-8026,-48,60,26
32767,31830,1214,-38,-43,6,23302,23074,-1214,-107,-44,-25,8474,7060,-7928,-33,24,13
32767,32580,1266,31,-39,3,23380,23052,-1062,-75,-49,-10,8530,7118,-7964,-14,-1,-5
32767,32767,1536,-19,-45,17,23456,23060,-1090,-64,-37,-1,8706,7260,-7960,8,-11,-3
32767,32767,1832,-117,-50,29,23282,22932,-1158,-37,-32,-2,8662,7490,-8068,32,-2,9
32767,32468,1832,-177,-42,34,23258,23068,-1068,-31,-35,-18,8552,7760,-8148,31,0,20
32767,31998,1570,-154,-29,29,23204,23152,-998,-49,-31,-20,8600,7584,-8036,0,-15,21
32767,32056,1446,-71,-12,36,23224,23236,-1020,-73,-28,-9,8764,7388,-7996,-25,-23,9
32767,32362,1290,14,-8,42,23280,23164,-972,-92,-28,-2,8834,7270,-8142,-41,-12,-7
32767,32767,1322,4,-9,43,23306,23192,-1024,-109,-27,-8,8782,7326,-8154,-41,8,-15
32767,32767,1390,-91,-13,44,23314,23126,-972,-126,-26,-17,8706,7564,-8208,-39,12,-3
32767,32767,1598,-190,-23,38,23198,23050,-1034,-130,-34,-22,8734,7588,-8206,-46,6,12
32767,32544,1532,-145,-24,34,23270,23028,-922,-131,-43,-16,8800,7510,-8236,-58,17,16
32767,32566,1384,-87,-16,29,23428,22994,-1112,-114,-47,-4,8712,7312,-8146,-69,28,8
32767,32767,1308,-75,-13,29,23398,22986,-1226,-102,-38,-3,8738,7258,-8116,-75,28,-2
32767,32767,1262,-118,-19,20,23370,23076,-1110,-95,-33,-18,8732,7122,-8048,-56,18,-5
32767,32767,1390,-189,-30,19,23414,23088,-1178,-106,-22,-22,8760,7178,-8082,-21,22,-2
32767,32564,1388,-209,-37,20,23284,23000,-1160,-101,-20,-17,8628,7328,-7978,4,26,6
32767,32348,1320,-163,-41,20,23220,23006,-1046,-99,-26,-18,8568,7330,-8032,16,1,4
32767,32352,1332,-82,-45,28,23240,22912,-1146,-90,-26,-15,8780,7406,-8046,13,-4,0
32767,32626,1236,-57,-48,31,23216,22978,-1152,-90,-34,-9,8762,7400,-8014,-4,12,-10
32767,32767,1440,-110,-41,30,23206,23068,-1012,-72,-47,-12,8650,7428,-7914,-26,24,-23
32767,32736,1626,-145,-44,36,23284,23118,-1028,-95,-42,-9,8496,7464,-7928,-45,18,-29
32767,32602,1624,-154,-44,41,23252,23052,-1104,-110,-42,-2,8526,7416,-7940,-57,1,-21
32767,32572,1488,-141,-32,50,23178,23018,-992,-133,-33,-11,8672,7380,-8054,-61,-9,-12
32767,32726,1500,-138,-27,62,23154,22918,-1088,-143,-33,-11,8806,7380,-8118,-61,-3,-16
32767,32726,1656,-180,-25,51,23192,22774,-996,-158,-27,-11,8792,7412,-8098,-72,19,-32
32767,32436,1734,-215,-19,49,23370,22502,-1146,-124,-33,-8,8684,7466,-8050,-92,27,-34
32767,32340,1588,-165,-7,50,23298,22832,-1154,-63,-40,-5,8608,7396,-8020,-95,17,-23
32767,32767,1482,-147,-13,52,23312,23028,-1134,-94,-19,-4,8722,7332,-8022,-84,7,-14
32767,32612,1218,-200,-8,44,23388,23176,-1040,-149,-3,-2,8832,7298,-8100,-75,8,-14
32767,32468,1204,-213,-26,41,23156,23018,-1022,-193,1,-1,8824,7184,-8024,-62,22,-19
32767,32490,1334,-196,-35,41,23050,22860,-960,-221,-7,-13,8712,7148,-8094,-50,31,-19
32767,32362,1340,-202,-36,36,23148,22550,-902,-186,-28,-14,8672,7202,-8030,-53,33,-20
32767,32240,1296,-159,-35,38,23166,22420,-948,-147,-44,-22,8722,7222,-8118,-54,26,-26
32767,32444,1470,-81,-29,36,23218,22492,-994,-100,-47,-17,8742,7234,-8014,-46,28,-25
32767,32767,1550,-103,-31,29,23222,22700,-1070,-76,-52,2,8612,7284,-8066,-54,35,-21
32767,32767,1516,-180,-32,37,23264,22814,-1148,-76,-47,9,8544,7320,-8036,-72,33,-19
32767,32308,1470,-216,-23,34,23436,22770,-1140,-88,-45,0,8536,7268,-7974,-76,18,-16
32767,32546,1396,-196,-29,41,23456,22662,-1122,-112,-34,-18,8726,7226,-7978,-82,20,-18
32767,32580,1414,-228,-27,43,23052,22556,-1194,-134,-16,-24,8752,7116,-7970,-93,23,-28
32767,32258,1452,-249,-11,49,23008,22412,-1248,-131,-25,-26,8710,7044,-8070,-90,22,-28
32767,31754,1406,-206,-13,54,23132,22314,-1170,-116,-36,-35,8760,7070,-8036,-64,27,-23
32767,32098,1334,-130,-14,44,23436,22240,-972,-65,-52,-43,8642,7074,-7944,-60,35,-31
32767,32348,1354,-126,-10,54,23644,22340,-936,-35,-44,-40,8596,7066,-7918,-70,35,-51
32767,32594,1216,-156,-22,59,23506,22430,-826,-19,-41,-44,8666,7136,-7850,-90,20,-62
32767,32736,1212,-213,-24,67,23258,22600,-848,-18,-48,-54,8752,7084,-8034,-90,10,-60
32767,32312,1212,-236,-40,66,23150,22624,-712,-3,-66,-58,8720,7216,-8150,-90,25,-53
32767,32298,1358,-247,-43,70,23426,22648,-656,7,-93,-44,8602,7134,-8194,-104,35,-52
32767,32208,1610,-268,-31,74,23492,22838,-774,14,-76,-37,8562,7076,-8198,-117,36,-62
32767,31890,1506,-248,-27,69,23268,22854,-1006,17,-53,-22,8688,7004,-8080,-115,31,-70
32767,31808,1578,-199,-17,64,23016,22884,-980,-2,-60,-10,8720,6904,-7992,-111,36,-70
32767,32310,1454,-183,-2,53,23048,22828,-1072,-20,-70,-13,8688,6808,-7966,-98,34,-75
32767,32416,1422,-180,-7,50,23240,22640,-1084,-11,-83,-17,8666,6730,-8022,-77,21,-71
32767,32102,1402,-189,-2,52,23316,22406,-1130,30,-95,-10,8734,6798,-8008,-52,12,-68
32767,32026,1160,-175,-21,41,23366,22316,-1084,66,-103,-3,8784,6882,-8136,-48,24,-67
32767,31934,1032,-193,-32,34,23312,22382,-1196,147,-90,-5,8798,6852,-8012,-53,38,-78
32767,31752,1080,-171,-34,38,23216,22582,-1310,193,-96,0,8830,6836,-8110,-59,42,-97
32767,31980,1276,-149,-52,30,23154,22794,-1062,218,-107,-5,8898,6756,-8000,-80,61,-106
32767,31926,1290,-167,-61,27,23292,22970,-864,179,-106,-11,8796,6760,-7990,-96,76,-97
32767,31306,1258,-147,-64,28,23462,23022,-858,119,-78,3,8752,6710,-8004,-89,68,-77
32767,31632,1198,-55,-75,19,23410,22740,-904,70,-47,23,8750,6728,-8034,-48,50,-57
32767,32120,1394,-52,-85,3,23194,22396,-886,79,-57,6,8824,6772,-8052,-7,40,-46
32767,32034,1650,-109,-92,-9,23120,22328,-762,114,-83,-29,8786,6778,-8114,6,54,-41
32767,31850,1698,-142,-112,-28,23346,22536,-760,167,-89,-19,8548,6806,-7980,-3,65,-41
32767,31654,1780,-105,-107,-31,23258,22798,-646,170,-69,-3,8438,6852,-8012,-22,60,-38
32767,31984,1754,-25,-95,-27,23166,22972,-824,153,-63,10,8422,6828,-8010,-17,34,-24
32767,32444,1596,13,-86,-20,23178,23022,-870,123,-81,12,8660,6750,-8196,10,17,-4
32767,32767,1780,-58,-82,-31,23238,23036,-792,95,-93,-7,8830,6762,-8318,11,24,-8
32767,32570,1736,-159,-89,-55,23382,22930,-940,103,-92,-27,8958,6790,-8474,-12,49,-16
32767,32002,1640,-200,-92,-62,23318,22918,-816,107,-97,-39,8850,6740,-8520,-24,92,-11
32767,31380,1590,-160,-91,-66,23282,22970,-866,103,-102,-37,8604,6724,-8292,-38,116,-5
32767,31250,1412,-18,-77,-73,23552,23002,-842,108,-98,-16,8522,6576,-8238,-37,100,8
32767,31684,1302,140,-61,-60,23550,22956,-1016,108,-74,13,8632,6408,-8334,15,72,24
32767,32048,1204,203,-44,-49,23272,22914,-1068,128,-83,12,8752,6236,-8440,100,67,32
32767,32210,1388,165,-53,-75,23304,23076,-1072,134,-102,-5,8558,6330,-8214,160,87,30
32767,32280,1692,70,-95,-91,23522,23232,-1078,116,-93,-10,8330,6560,-7972,142,83,21
32767,32252,1502,62,-110,-75,23552,23354,-1066,86,-71,3,8314,6716,-7852,129,37,18
32767,32218,1374,89,-98,-52,23396,23284,-1122,48,-55,11,8632,6852,-8244,148,-5,31
32767,31780,1562,105,-81,-48,23238,22956,-1152,57,-64,7,8894,6992,-8366,166,18,50
32767,31712,1768,102,-79,-52,23260,22836,-1202,89,-74,-12,8688,7094,-8346,139,66,47
32767,31740,1806,102,-79,-53,23392,22908,-928,124,-77,-11,8388,7030,-8136,64,81,26
32767,32446,1794,82,-99,-81,23536,23022,-904,135,-68,-7,8354,6914,-8046,16,49,3
32767,32478,1810,4,-96,-86,23380,23186,-1008,128,-62,2,8530,6764,-8144,19,23,3
32767,31932,1872,-13,-77,-52,23236,23244,-848,118,-61,14,8484,6742,-8280,32,41,13
32767,31724,1728,64,-51,-31,23282,23190,-976,108,-71,7,8486,6850,-8444,62,47,26
32767,31492,1718,130,-19,-33,23302,23128,-856,131,-76,-1,8448,6918,-8360,70,40,39
32767,32124,1860,172,-23,-41,23476,23184,-972,119,-75,-17,8606,6858,-8284,64,30,36
32767,32430,1928,113,-19,-62,23642,23304,-956,101,-59,-13,8684,6780,-8062,53,36,18
