1.746047911027480692e-01,6.373192607835609933e-04,-1.292129909307529988e-02
1.743855743429795768e-01,1.402777285646156918e-03,-1.299820210551252443e-02
1.741639503637033570e-01,2.202831875798710610e-03,-1.316829160306628999e-02
1.739315897587626336e-01,2.915729037631109750e-03,-1.326034693522827254e-02
1.736543415180710759e-01,3.451469578965935068e-03,-1.335092563755425031e-02
1.733671940540936485e-01,3.981884504642654692e-03,-1.362341399761123929e-02
1.730765928303756029e-01,4.817582054753772637e-03,-1.402879600760762423e-02
1.727593623684076096e-01,5.862558680115850275e-03,-1.427577290225262065e-02
1.723904839477656825e-01,6.794743951419600012e-03,-1.408683113629287387e-02
1.718753318005133701e-01,7.470740250671074195e-03,-1.407528876427715375e-02
1.711899940348727556e-01,7.940959147930250553e-03,-1.459214839304126543e-02
1.705503724929497422e-01,8.744550956023028343e-03,-1.455811361184547112e-02
1.700754485947354178e-01,9.677386108576270865e-03,-1.423010277142740601e-02
1.694571393938093529e-01,1.019701240589758993e-02,-1.434996750801834781e-02
1.688177905283696489e-01,1.074318187830927696e-02,-1.422329224861644190e-02
1.683613865337646731e-01,1.138488659660687879e-02,-1.413189490731415511e-02
1.679857328635685210e-01,1.169848955384113556e-02,-1.415418054467120108e-02
1.676159342410730446e-01,1.193503566107449038e-02,-1.379084477940081647e-02
1.672072093997137854e-01,1.230639356080420570e-02,-1.360274297124147019e-02
1.668027554813053259e-01,1.269975117726682319e-02,-1.391310217700732731e-02
1.662796446370448378e-01,1.317810131984437257e-02,-1.431710072936152357e-02
1.657034817176470110e-01,1.355821061108522345e-02,-1.445789101776849377e-02
1.650241008000100096e-01,1.367643866540196526e-02,-1.502751021152408384e-02
1.640981797062100733e-01,1.380256966560024223e-02,-1.582815445964368822e-02
1.632113979586327646e-01,1.437847101701065534e-02,-1.561423389492422147e-02
1.623449799123650450e-01,1.505010948562822241e-02,-1.528317857122512939e-02
1.614155123201114206e-01,1.544865948021897743e-02,-1.547608446255986647e-02
1.605189281016246861e-01,1.594666528594315680e-02,-1.601732325493386913e-02
1.597215714115933771e-01,1.644260562532632794e-02,-1.681006461070457328e-02
1.590957268621246701e-01,1.681852127048481457e-02,-1.707723595354985677e-02
1.585935885286635372e-01,1.703692530905207697e-02,-1.707778659845773928e-02
1.582168662731899544e-01,1.716299099098148734e-02,-1.713780438248559829e-02
1.579714304381057421e-01,1.742223095130276261e-02,-1.696162440960673895e-02
1.577542075416800138e-01,1.765830809420060668e-02,-1.668065167534379251e-02
1.574987616302386262e-01,1.776169656172130878e-02,-1.652194534184134658e-02
1.572418550387652270e-01,1.799547312001946453e-02,-1.619875877534196831e-02
1.570813460584656596e-01,1.827706565686071372e-02,-1.592833975898167581e-02
1.569758431983164226e-01,1.846979704962942864e-02,-1.590242594627520531e-02
1.568326476387609247e-01,1.862706404462945164e-02,-1.596679441124859017e-02
1.566766593912714278e-01,1.871640535042809819e-02,-1.633829408338256448e-02
1.565380619884371993e-01,1.884577258706411629e-02,-1.669143607593434955e-02
1.564039122069290355e-01,1.901984159726525375e-02,-1.675997634685399973e-02
1.562056743278009141e-01,1.920882503966066593e-02,-1.686143947821730146e-02
1.559402751691483513e-01,1.940533933755269475e-02,-1.707849963268287183e-02
1.556518653521934137e-01,1.960106453823334469e-02,-1.721118566865291119e-02
1.553556844514563107e-01,1.971694214218312410e-02,-1.718311806338599507e-02
1.550148778906498825e-01,1.975615042796314072e-02,-1.710833661658505908e-02
1.546591176198122419e-01,1.981929915392286606e-02,-1.715248570663773647e-02
1.543616439517307148e-01,1.995327819753262011e-02,-1.728394902601645619e-02
1.541050982939086711e-01,2.017863208955242987e-02,-1.722644378409899507e-02
1.538713290486328211e-01,2.036487940530714094e-02,-1.700386702764836513e-02
1.537138786286329772e-01,2.050168236957709833e-02,-1.672546476743407007e-02
1.536414169508762695e-01,2.060904197100103460e-02,-1.638202109009924759e-02
1.535651201862793525e-01,2.067043307525777765e-02,-1.609753574536093232e-02
1.535101584115520501e-01,2.085759832817653953e-02,-1.598518265162520574e-02
1.535006193777885553e-01,2.104760237904820808e-02,-1.626724642138982491e-02
1.535278399870517452e-01,2.117729464276722415e-02,-1.671667665933692509e-02
1.535247454582211735e-01,2.132351470951997924e-02,-1.688900790585864606e-02
1.534542675999698291e-01,2.138551406647678371e-02,-1.695672731850104281e-02
1.534007385764353526e-01,2.149414337581914344e-02,-1.697955407256793517e-02
1.533941973448649521e-01,2.163962174473041400e-02,-1.720809464682258524e-02
1.533558170095913609e-01,2.175898821986501849e-02,-1.761363065060434635e-02
1.532363892696376739e-01,2.190719161200554641e-02,-1.780227615903557173e-02
1.531658136064104336e-01,2.202446375647633403e-02,-1.782751135560704456e-02
1.531771000671609539e-01,2.210833412785352670e-02,-1.785720691268715202e-02
1.531729259484404526e-01,2.222268806166481994e-02,-1.797928498928220292e-02
1.531512022310861365e-01,2.235221979135505396e-02,-1.807727498594680765e-02
1.531119019806714554e-01,2.254877616208014399e-02,-1.812192174249666055e-02
1.530454686804670339e-01,2.280904008048033685e-02,-1.805618594472258726e-02
1.529611345034398717e-01,2.298742290419540646e-02,-1.799835158366777654e-02
1.528769541386287567e-01,2.315375704632857343e-02,-1.821922211849527282e-02
1.527978328331156543e-01,2.334269423220973125e-02,-1.847385864081658308e-02
1.526852964888610886e-01,2.359261744944281258e-02,-1.850481599023817356e-02
1.525201718010305296e-01,2.388815308375280208e-02,-1.846344946892608876e-02
1.523531607564301560e-01,2.406134412662856367e-02,-1.837732129728153821e-02
1.522093400973237032e-01,2.423199250030456595e-02,-1.838881258139264327e-02
1.521326171874277100e-01,2.438635978789676501e-02,-1.855016484172502741e-02
1.520927632635110383e-01,2.452887462810940389e-02,-1.886293782078307668e-02
1.519903016161188725e-01,2.476342722315136649e-02,-1.925608173691995689e-02
1.518249144134393713e-01,2.500165663883805595e-02,-1.949618354176678447e-02
1.516436946247958495e-01,2.518195754480855725e-02,-1.959526354352231214e-02
1.514779003940767421e-01,2.533173725992201100e-02,-1.960197080776122577e-02
1.512751452077091274e-01,2.538086200772576503e-02,-1.978119665020772883e-02
1.509894624741495717e-01,2.531910633635635691e-02,-2.022966109734847598e-02
1.506870247789740824e-01,2.536299751818201637e-02,-2.064853966411266117e-02
1.503872959472860316e-01,2.558523352099893733e-02,-2.060503957502907157e-02
1.500990723591408005e-01,2.579495846057986569e-02,-2.022019074927937365e-02
1.498585507860473454e-01,2.593314115827532670e-02,-1.988711793719749252e-02
1.496673049010117107e-01,2.602510410327593324e-02,-1.968256574019055030e-02
1.494925901286707770e-01,2.605789115738879613e-02,-1.973055063511907486e-02
1.493084313246815786e-01,2.618769386373285754e-02,-1.967627548969385146e-02
1.491564997532647818e-01,2.628511765760788502e-02,-1.950069434198665672e-02
1.490226291740885112e-01,2.630548788634454530e-02,-1.941813451483937955e-02
1.488924216641586973e-01,2.637516329007539781e-02,-1.926338552192904952e-02
1.487342546756942330e-01,2.646122180691836898e-02,-1.923996268699409984e-02
1.485710106410259856e-01,2.661971072364619287e-02,-1.938972148498213297e-02
1.484339449630790730e-01,2.683833829357519171e-02,-1.951191304759715070e-02
1.483087786922038243e-01,2.697726377763190464e-02,-1.961393949752645444e-02
1.482042821692469980e-01,2.700121295236550950e-02,-1.972907502938983995e-02
1.480533934460510903e-01,2.696969367503706388e-02,-1.994363065063910201e-02
1.478622056147111952e-01,2.709971228348140998e-02,-2.022748248648127342e-02
1.477249012989395871e-01,2.737697786697834354e-02,-2.029396403857882530e-02
1.476460969771200560e-01,2.763191031263607586e-02,-2.000184604532338067e-02
1.474961731388973185e-01,2.790715605740026750e-02,-1.982857264170064665e-02
1.473293978902167067e-01,2.802344610479385809e-02,-2.002410394615900674e-02
1.471853169865838251e-01,2.814723352598354211e-02,-2.027751103562986865e-02
1.469991775596473926e-01,2.829984404160489075e-02,-2.059512801963917297e-02
1.468374472242747752e-01,2.843522931653490876e-02,-2.083763578341014597e-02
1.466995918034169621e-01,2.872248814626465058e-02,-2.086435986657844688e-02
1.466081167622216019e-01,2.906523121024888814e-02,-2.079158603837381880e-02
1.465120603999516824e-01,2.937532146498575067e-02,-2.072475960460300540e-02
1.463663633069497427e-01,2.957401276562834219e-02,-2.085607248387227886e-02
1.462412410391405460e-01,2.975620760695261990e-02,-2.119415667270823853e-02
1.461415913449774784e-01,3.000840121949722994e-02,-2.146488172061504496e-02
1.460686886148251096e-01,3.036781765554440529e-02,-2.146632081133001413e-02
1.460469829488432181e-01,3.070485648480818577e-02,-2.144728036023503537e-02
1.460433263258434367e-01,3.101668434165684093e-02,-2.149205634093099421e-02
1.460609853290651960e-01,3.131605056792519798e-02,-2.126576594286952795e-02
1.460471770053552443e-01,3.148410090965260422e-02,-2.104926634162849683e-02
1.459179519110543055e-01,3.162531320672393176e-02,-2.119399274716088355e-02
1.457679751198656670e-01,3.172582291061615961e-02,-2.141333475562748681e-02
1.456616788079918845e-01,3.177618651027663138e-02,-2.142225382551189369e-02
1.455483419761359476e-01,3.178873090847165322e-02,-2.128095021001255929e-02
1.454083075276371706e-01,3.185838407503647357e-02,-2.105576373346071395e-02
1.452310390152397879e-01,3.198973944724869262e-02,-2.088884977111819460e-02
1.449911017484687981e-01,3.206095531411692207e-02,-2.087684158304932078e-02
1.446476571340275241e-01,3.218472151153746463e-02,-2.110496595263380848e-02
1.442785001691294366e-01,3.238869090043240695e-02,-2.156489845008413564e-02
1.440212052495195849e-01,3.250275256441989558e-02,-2.205696491063671716e-02
1.438211602156366786e-01,3.255728325373864751e-02,-2.239234294802166722e-02
1.435945761053379066e-01,3.277278238527962795e-02,-2.258541955863913389e-02
1.433869483769577291e-01,3.300174054406736918e-02,-2.286616476563060885e-02
1.432016658240126417e-01,3.314633065108481269e-02,-2.298455397905833225e-02
1.429344012823993704e-01,3.342794518658834257e-02,-2.304000193046077186e-02
1.425677031918336501e-01,3.352977763121563898e-02,-2.372799537995976329e-02
1.420665525648120708e-01,3.342864977358180056e-02,-2.526867456976365431e-02
1.414988738327457307e-01,3.326801643494672889e-02,-2.724625797815053221e-02
1.409997464728213468e-01,3.309400869658949557e-02,-2.867006302109949278e-02
1.405215654421768101e-01,3.314258303361797275e-02,-2.913514450604009695e-02
1.401500503648666074e-01,3.320665595996695474e-02,-2.898270107691862038e-02
1.398590902754191512e-01,3.329512866679180949e-02,-2.924361142366005417e-02
1.395157392781471717e-01,3.344296547288523602e-02,-3.047808289542412036e-02
1.389794552491006308e-01,3.362282264376988128e-02,-3.255469010513147021e-02
1.382114695427296425e-01,3.355462429750839110e-02,-3.588275278466145080e-02
1.373785053023627301e-01,3.323936597232059892e-02,-4.009386439197586138e-02
1.366869100901665079e-01,3.312670163078345470e-02,-4.357909577561286385e-02
1.362839161052055714e-01,3.366931235477206574e-02,-4.429452528297824626e-02
1.361352821167007010e-01,3.474931725793101861e-02,-4.288715263961448421e-02
1.360756110287351661e-01,3.573341149854666193e-02,-4.121498302707029410e-02
1.359511601176409124e-01,3.650690728436863791e-02,-4.022352750876315858e-02
1.357968720686508479e-01,3.674006745586343159e-02,-4.142109136329641395e-02
1.355419597456478109e-01,3.661937182736377250e-02,-4.433451028977094394e-02
1.350967311608762822e-01,3.710491946875662389e-02,-4.613546069626803942e-02
1.346801360703009098e-01,3.810378431823867318e-02,-4.498026778294569178e-02
1.342354093296261042e-01,3.876456122173306540e-02,-4.233244799426170990e-02
1.336432378631767781e-01,3.899018796114634561e-02,-4.009921159863615719e-02
1.330625726583405111e-01,3.933454220442132027e-02,-3.845935124100738345e-02
1.322946251044416488e-01,3.973884710870797393e-02,-3.807707335996238229e-02
1.310323671115974642e-01,3.964768216305421950e-02,-3.818381957774623359e-02
1.290543302205436615e-01,3.915441483139893430e-02,-3.755303794227925207e-02
1.261656409330309536e-01,3.821696039317728361e-02,-3.696616507137253510e-02
1.220895195732649430e-01,3.663816214641185676e-02,-3.701215873259507128e-02
1.166875897704932608e-01,3.460474785804386333e-02,-3.782456472874206471e-02
1.102211722999812127e-01,3.229416843357213462e-02,-3.916191207089080722e-02
1.030443109666731166e-01,3.006965334677021151e-02,-3.977144450783646340e-02
9.537436401318970247e-02,2.833654098023872733e-02,-3.742730049634832024e-02
8.732279786916986863e-02,2.726983592248063970e-02,-3.176366257815525784e-02
7.906955281498653787e-02,2.655448183313160321e-02,-2.527704146768764218e-02
7.025678261525920842e-02,2.575428353964451592e-02,-2.007566897156488200e-02
5.981704643602060723e-02,2.518311202391524534e-02,-1.565056020472488374e-02
4.655324735590315316e-02,2.470182016794889718e-02,-1.101409812476751571e-02
2.904036928225514277e-02,2.400735969425705010e-02,-6.154351969394174920e-03
5.713356387012405793e-03,2.344607703549718772e-02,-5.495499361643503382e-04
-2.354245579918155806e-02,2.277866388283662086e-02,6.844163064948334367e-03
-5.807981140232133799e-02,2.230081773555423613e-02,1.546813015614126666e-02
-9.777754014973068231e-02,2.354519956903841638e-02,2.414395327538448183e-02
-1.418125751024525705e-01,2.650084029763738816e-02,3.424763139363928149e-02
-1.879593502791685189e-01,3.022305745827038453e-02,4.571615545742368364e-02
-2.337680879340331697e-01,3.443985925789257857e-02,5.742312831876425494e-02
-2.783616624602081036e-01,3.861095289313290491e-02,6.905813016969772344e-02
-3.219706134799685815e-01,4.194550627103856705e-02,7.838812123708380208e-02
-3.642626252201089376e-01,4.469165020988254827e-02,8.553263687376982949e-02
-4.046720740627753887e-01,4.680703389199475373e-02,8.874525891036322278e-02
-4.405995075350402912e-01,4.737271030784988290e-02,8.968651906307470445e-02
-4.685215059754758715e-01,4.764541842246861753e-02,9.492403427378492964e-02
-4.883275997513344402e-01,4.967307795329628517e-02,1.015980274848815729e-01
-5.007670577877118001e-01,5.241560107956861475e-02,1.049343698418369053e-01
-5.059164588842158805e-01,5.339842463022080599e-02,1.034478196319847526e-01
-5.044340786684555766e-01,5.310866266532644070e-02,9.815669492963233211e-02
-4.959273701070938123e-01,5.346912684686266209e-02,9.306222851539716623e-02
-4.803581924220575172e-01,5.470712061345699845e-02,9.110376567972530704e-02
-4.588934021303833211e-01,5.539671451549083026e-02,9.138003188205509608e-02
-4.323243871260166737e-01,5.427921809272879400e-02,9.067613575477122267e-02
-4.013594147482574259e-01,5.196258958717552001e-02,8.814337860664107904e-02
-3.659113804827056060e-01,4.863660171516590025e-02,8.581050947683123431e-02
-3.273673822226326191e-01,4.387416225288053723e-02,8.261346588890775000e-02
-2.877541391569065077e-01,3.905375259840945801e-02,7.418080129474900752e-02
-2.459207612209832472e-01,3.458490127515150697e-02,6.317518977743166730e-02
-2.020950264473554414e-01,3.089857695561032402e-02,5.434483161642181259e-02
-1.577797564250901230e-01,2.872574794470608012e-02,4.944481828735961676e-02
-1.123612746366879078e-01,2.720882016149497526e-02,5.099759349109604656e-02
-6.779714764560357265e-02,2.712039772263765552e-02,5.739265714385582279e-02
-2.653647659962288241e-02,2.890523618275796236e-02,6.304384186481096219e-02
1.155245173015065178e-02,3.091975546588562884e-02,6.468681721747730762e-02
4.502768803228571898e-02,3.378844663097916451e-02,6.073402921866654508e-02
7.298576812011149662e-02,3.762004915143379868e-02,5.450743047905980132e-02
9.744079276355491204e-02,4.056974381618629749e-02,5.451915144840723676e-02
1.181498726711456976e-01,4.381725361494137605e-02,6.208624825407244724e-02
1.327767619746656469e-01,4.770994323740448961e-02,6.870496981008199222e-02
1.417018396755383436e-01,5.209363736508159509e-02,7.130803528799574409e-02
1.467997978384730506e-01,5.621733146475585419e-02,7.194478839564187600e-02
1.493017920868247583e-01,5.793543573061605417e-02,6.839800015528670063e-02
1.500009873642182412e-01,5.871584039261986548e-02,6.232543110435724565e-02
1.490201401467404763e-01,6.045066283057423662e-02,5.993033635501478218e-02
1.465820362452647796e-01,6.234830142325378105e-02,6.217535252977693383e-02
1.432978519808384421e-01,6.427022537285671799e-02,6.518897809341324401e-02
1.395932457115662828e-01,6.715860667297859909e-02,6.631817405127207743e-02
1.362013553137915445e-01,6.940165202861905969e-02,6.624601128718914100e-02
1.329141803794524901e-01,7.076699392559555879e-02,6.711246547029994791e-02
1.286584610524876549e-01,7.259749656664850337e-02,6.877520519153947076e-02
1.235398070100652557e-01,7.408976416534619747e-02,6.963466962339150135e-02
1.184894943711221338e-01,7.522545470845208582e-02,6.958371594863177467e-02
1.140118530314096906e-01,7.620205518133746359e-02,6.938388785154370186e-02
1.099480849099072483e-01,7.712871826374791129e-02,6.977953419475427244e-02
1.061519822341984581e-01,7.814913667704477540e-02,7.099933194432821171e-02
1.026503641196074013e-01,7.842044429959707519e-02,7.139646290950905916e-02
9.946546840118011823e-02,7.802280155953882079e-02,6.969815005754470549e-02
9.694985683289739087e-02,7.769239680731207520e-02,6.781050783592217079e-02
9.521928313850737402e-02,7.843238813313967162e-02,6.927292941497679990e-02
9.353978787420227925e-02,8.047255811966977368e-02,7.267677533841697401e-02
9.135629428225858217e-02,8.175316982880855010e-02,7.299362783300064605e-02
8.866682121496817504e-02,8.156216700743533499e-02,6.878265592193143207e-02
8.558816771849724059e-02,8.068309798107800579e-02,6.279416413298223587e-02
8.280366337819806966e-02,8.038952894449206965e-02,6.022831364131206455e-02
8.266488982092207172e-02,8.155570355901377300e-02,6.280609434203929253e-02
8.703361518726043800e-02,8.327526606215740479e-02,6.767238816143858471e-02
9.398671615410965352e-02,8.368674403521646210e-02,7.095164984030863375e-02
9.957425019560343926e-02,8.149515152839663379e-02,6.917154838395137006e-02
1.001086734640003056e-01,7.681840787423495354e-02,5.866294884208687194e-02
9.550436842146878269e-02,7.110262551007034970e-02,4.101950254303213944e-02
8.941412731008906156e-02,6.542804736723066561e-02,2.687953551645515249e-02
8.345428497097200082e-02,6.221775816393224773e-02,2.235264656327766788e-02
7.715286014960751060e-02,6.300627562218266697e-02,2.254937916776173987e-02
7.025152313796417802e-02,6.510776067900965469e-02,2.306760697972841737e-02
6.317765064861036173e-02,6.714754995178479069e-02,2.817621283249528361e-02
5.757721090285305293e-02,6.774914267298967618e-02,3.979894346059217880e-02
5.332822607923172475e-02,6.414750034924471267e-02,4.551652475958561234e-02
4.997270256825928764e-02,5.721154915064341484e-02,3.760713512548821691e-02
4.773728023032023510e-02,5.185413638940644665e-02,2.215920665880612150e-02
4.545628255192878803e-02,4.950440462282421072e-02,4.216934231017903899e-03
4.337404236235248289e-02,4.826685687888315757e-02,-7.353655890017830009e-03
4.322414185436562750e-02,4.904441493519707401e-02,-7.888534991520959952e-03
4.526513947781787839e-02,5.204978144959427483e-02,-6.201434550856374864e-03
4.856384716982284355e-02,5.642504460378178904e-02,-7.078593623295935909e-03
5.220719175004997353e-02,5.993230060825324723e-02,-9.859058210068343334e-03
5.565374084064116794e-02,5.995928281281602545e-02,-1.578262605384883263e-02
5.915584708083609228e-02,5.737740223911534654e-02,-2.612015784948479649e-02
6.316021359819823378e-02,5.534675501234149336e-02,-3.785665065899485732e-02
6.720678650245320851e-02,5.599910267396900759e-02,-4.709895834510372664e-02
6.973037521697818264e-02,5.879696817678903981e-02,-5.483701144222490748e-02
7.034741113723515238e-02,6.376745737645424239e-02,-6.047840509380587870e-02
7.088975082642053060e-02,6.932114842496892027e-02,-6.340966371420878045e-02
7.325220651039365816e-02,7.309580392181219688e-02,-6.718844871908816185e-02
7.679644170930999270e-02,7.528387885749203423e-02,-7.577551121296544068e-02
8.006589377429641774e-02,7.658829547122873727e-02,-8.837238217885515223e-02
8.316769998529988106e-02,7.740208230557892033e-02,-1.010472486438135781e-01
8.629483898415828136e-02,7.875640355586871477e-02,-1.122796393366512074e-01
8.922217722977043852e-02,8.199681358052217373e-02,-1.195365927207044376e-01
9.203874969048693455e-02,8.773419331417184330e-02,-1.183512714247707126e-01
9.455641177743891179e-02,9.419007717852667660e-02,-1.123520369582934053e-01
9.688654893007117574e-02,9.916942551290297558e-02,-1.069568618243904173e-01
9.923370071381117097e-02,1.026422103441070877e-01,-1.001260162428808942e-01
1.008926359743069490e-01,1.061813280998683828e-01,-9.163178712628088085e-02
1.013679650770877710e-01,1.100984727299833127e-01,-8.667339011521772718e-02
1.010798168108608536e-01,1.128077824397454298e-01,-8.707194400593609718e-02
1.004504705716774832e-01,1.144825808945864748e-01,-8.841359775533981502e-02
9.914307922058530897e-02,1.161948170835101768e-01,-8.746561331580539334e-02
9.721176121019160787e-02,1.175415169673141580e-01,-8.373056275388654490e-02
9.525530520524877476e-02,1.180694171538923531e-01,-7.633801937999482035e-02
9.320542718517393910e-02,1.181167385533736652e-01,-6.654400884611431921e-02
9.067910554733246697e-02,1.169734462031819938e-01,-5.876889016162348267e-02
8.749049091324939686e-02,1.157934248160312207e-01,-5.444522886316559285e-02
8.383083121840941010e-02,1.150249702177102012e-01,-5.403441729175974262e-02
8.032224600787649105e-02,1.136788494864885563e-01,-5.630624681921200109e-02
7.727441899992300300e-02,1.127950449838278496e-01,-5.678531913360665428e-02
7.477549325239309097e-02,1.125003820597346854e-01,-5.479848316755409066e-02
7.312563419230223849e-02,1.117416561213659260e-01,-5.213176283862670096e-02
7.247134197662553901e-02,1.109142115026967440e-01,-4.824856899117566100e-02
7.201760722509900625e-02,1.109129456205345809e-01,-4.400715402327703973e-02
7.107834956634540013e-02,1.112777865916398795e-01,-4.262763443122095930e-02
7.010344964870689199e-02,1.113465927959874924e-01,-4.455565043191795499e-02
6.941087609893502319e-02,1.109035657223454430e-01,-4.815333801807290121e-02
6.856447235758023062e-02,1.102494151232536468e-01,-5.146119859173350214e-02
6.736481479383887860e-02,1.092451798174166461e-01,-5.511030434800215372e-02
6.638258865371997330e-02,1.079523303192863048e-01,-6.057087738079405120e-02
6.563009325116667125e-02,1.077344856456327188e-01,-6.531084414084357970e-02
6.488521215152757982e-02,1.084114461264304025e-01,-6.517676428864496718e-02
6.427999935239391005e-02,1.090645986009100843e-01,-5.878119367404800732e-02
6.379501329768316742e-02,1.104451365666848095e-01,-4.860861108114362256e-02
6.344961360320872101e-02,1.128836141104545415e-01,-3.894005397972778032e-02
6.295490469705436465e-02,1.142591164725656333e-01,-3.500863096147082548e-02
6.195637283692262409e-02,1.131725199209059063e-01,-3.638323920302312386e-02
6.019456036710836566e-02,1.114132623154685947e-01,-3.662946760310308719e-02
5.740297788615887631e-02,1.094998451428654956e-01,-3.454535470714104051e-02
5.360596197631888743e-02,1.069071382155493827e-01,-3.290064579259688315e-02
4.901138768774285920e-02,1.033950763268113443e-01,-3.248929171389500214e-02
4.304344029443728931e-02,9.885837678189215993e-02,-3.298337560188405876e-02
3.522606883622454027e-02,9.392488285316431817e-02,-3.323823776706306271e-02
2.633988514879592735e-02,8.914932427591580610e-02,-3.180439587115778399e-02
1.746119204804906511e-02,8.454154248272248429e-02,-2.920315729496979901e-02
9.235686228850209512e-03,7.999475741831203746e-02,-2.569206728356363684e-02
1.499125287527737103e-03,7.562145955375691730e-02,-2.015966903091217718e-02
-5.900958843087953168e-03,7.223627835402186836e-02,-1.437443907214903949e-02
-1.234819013823205969e-02,7.011589459148456771e-02,-1.129825499765518999e-02
-1.722576042483501407e-02,6.858738056704169472e-02,-1.213638213463667272e-02
-2.106220802509666326e-02,6.656906292589993834e-02,-1.710564869201634808e-02
-2.476510751396197169e-02,6.245442983942905979e-02,-2.519497185409128731e-02
-2.791010492934341974e-02,5.709997839570533223e-02,-3.070900002312062366e-02
-3.051680583666479402e-02,5.202065103512860250e-02,-2.998722390369690932e-02
-3.403920314009982462e-02,4.716223976931663980e-02,-2.418244688701272002e-02
-3.907737634349590233e-02,4.320960390552350955e-02,-1.350383191744682597e-02
-4.551176331535090880e-02,4.012164273213798815e-02,-2.906305802922956615e-04
-5.328029336988972242e-02,3.745040457958751651e-02,1.318896229892640125e-02
-6.208985516149412298e-02,3.560918413810362781e-02,2.639797773791543317e-02
-7.190255385643337660e-02,3.508262041927363850e-02,3.893336124370016388e-02
-8.265347712098695954e-02,3.608074275745872667e-02,5.099765076946514986e-02
-9.402963753438126071e-02,3.800927494224110720e-02,6.166071301271525834e-02
-1.058738356902769878e-01,4.016987348775314520e-02,6.888842405736431140e-02
-1.182582863931683076e-01,4.179589515490148705e-02,7.343716356717908122e-02
-1.311900162548125526e-01,4.235903944578485458e-02,7.797756499601428415e-02
-1.450274097845442867e-01,4.254330388976510641e-02,8.314653415547695881e-02
-1.607070522967105342e-01,4.378945847087439835e-02,9.001334599558641347e-02
-1.787283327093065755e-01,4.662610205621587484e-02,1.000408093922400404e-01
-1.991664615777174741e-01,5.132859997316950584e-02,1.134383554598666910e-01
-2.219847651205496819e-01,5.872546848643569323e-02,1.308135212641697021e-01
-2.468178167697749059e-01,6.880247087509840098e-02,1.506933908345064743e-01
-2.744810538434461766e-01,8.097069655614939909e-02,1.693468964458617609e-01
