A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
1792,-3468,15320,1101,1331,2079,-14856,2588,-2976,-2194,461,1346,-12788,9240,-1248,-684,399,569,-12660,-8676,-5216,1021,-107,-4089,-11244,-10628,1988,-212,-1676,-4580,-15208,120,-2860,694,415,-185
1880,-4040,14672,1038,1111,2059,-14500,2756,-2516,-2218,132,816,-12356,9132,-1228,-899,188,237,-12528,-8608,-5184,1184,122,-3675,-11360,-10688,1908,-62,-1432,-4202,-15832,504,-2776,841,604,-14
1528,-3976,15620,1087,432,1272,-14956,2852,-2768,-1343,-68,433,-12848,8900,-1172,-584,-129,10,-12420,-9232,-5360,1188,289,-3324,-11284,-10364,2224,98,-981,-4037,-15604,296,-2832,1276,523,-38
1332,-4000,15816,914,256,1153,-14620,3388,-2732,-1346,-382,159,-12628,8672,-896,-363,-485,-348,-12044,-9412,-5052,1754,429,-2978,-11044,-11012,1944,414,-727,-3777,-15532,512,-3260,1231,-24,-215
1240,-3948,14068,1137,673,677,-14468,3448,-2596,-854,-497,37,-12248,9100,-1096,127,-737,-504,-12000,-8992,-4884,2254,559,-2579,-10780,-11048,2068,900,-351,-3514,-15328,532,-2868,1179,252,-419
1044,-3008,16372,484,153,325,-14764,4088,-2748,-546,-570,-294,-12516,9072,-812,11,-844,-593,-12008,-9612,-4788,1958,318,-2149,-10840,-11032,2380,800,-192,-3142,-15592,376,-3028,1100,746,-296
968,-2796,15588,1080,-364,789,-14956,3980,-2440,-1035,-811,-467,-12724,9344,-1040,-165,-916,-750,-11832,-9440,-4316,2236,483,-1751,-10540,-10904,2732,1025,-39,-2849,-15516,248,-3224,1265,894,-297
844,-3864,15480,881,-648,373,-15212,3688,-2448,-711,-778,-689,-13124,8972,-564,-222,-981,-740,-12452,-10052,-4436,1788,336,-1589,-11044,-11320,2660,957,227,-2599,-15876,744,-2924,1430,739,-262
896,-4800,16852,530,-358,-302,-16868,3656,-2972,115,-508,-369,-14924,8508,336,313,-861,-567,-12512,-11912,-3680,1853,-42,-1765,-11384,-11720,3760,430,158,-2688,-15752,892,-3404,1176,300,127
636,-3816,16632,19,421,-169,-17340,3936,-3388,-58,120,301,-15228,8756,572,447,-568,-349,-12560,-12336,-2332,2348,-279,-2368,-11160,-11736,4004,702,-796,-3125,-15604,1056,-2956,717,223,265
1084,-4116,18228,-182,698,480,-17852,3900,-3132,-613,698,663,-15472,9176,412,24,117,-146,-12756,-12496,-3048,1465,-299,-3141,-11068,-11748,4340,332,-1659,-3672,-15548,1360,-2904,983,489,261
1272,-2832,17392,-382,1412,984,-17836,3948,-2572,-1132,965,1132,-15428,9292,724,-318,348,-59,-12748,-12452,-2736,1140,-785,-4009,-11156,-11984,4028,-515,-2424,-4213,-16016,1360,-2944,779,449,-37
1864,-3012,17428,-396,1463,1294,-17440,3660,-2124,-1279,1178,1230,-15216,9212,744,-510,664,-8,-12488,-12416,-2796,830,-990,-4634,-10760,-11956,4344,-781,-2943,-4521,-16168,1244,-2832,722,-48,-393
2200,-3108,17476,-381,1313,1103,-17168,3336,-1960,-1008,1240,1252,-14912,9416,332,-520,485,-282,-12276,-12532,-2860,847,-1337,-5077,-10516,-12596,4084,-988,-3376,-4785,-16076,872,-2792,576,-819,-681
2180,-3460,17272,-448,1290,743,-16724,3580,-1788,-754,1087,1036,-14640,9308,248,-358,189,-654,-12088,-12600,-3256,1482,-1354,-5336,-10204,-12636,4012,-444,-3649,-5069,-15444,828,-2940,746,-433,-464
1696,-4356,17260,-606,1375,86,-16896,3728,-2160,-70,921,884,-14924,9360,200,92,-211,-1119,-11868,-12956,-3124,2045,-1204,-5457,-9952,-12532,4348,-305,-3528,-5229,-15656,976,-2876,384,150,-17
724,-2592,18044,-951,1172,-462,-16756,5028,-2672,677,1034,991,-14516,9628,-28,372,-557,-1205,-11564,-12744,-2960,2533,-1335,-5766,-9652,-12536,4096,-539,-3960,-5347,-15504,928,-3052,393,-375,-132
160,-2352,16764,-310,1107,275,-16040,5288,-2876,-299,792,1007,-13780,9988,-380,-301,-437,-1315,-11168,-12456,-2880,2421,-1637,-6214,-9164,-12568,3604,-367,-4321,-5627,-14912,672,-3044,410,-307,-107
-648,-3724,15424,-56,1289,364,-15108,5100,-3132,-450,745,1089,-13064,9228,-728,-850,-420,-1532,-10408,-12200,-2972,2253,-2202,-6364,-7828,-12628,4316,-361,-4133,-5734,-15232,400,-2592,-40,-65,-33
-820,-4416,14964,-344,1593,-27,-14352,4940,-3636,115,893,1115,-12564,8848,-1188,-311,-381,-1586,-9440,-12540,-3064,2403,-1816,-6073,-7276,-12992,3868,-250,-3856,-5653,-15388,92,-2916,262,-222,266
-740,-4296,15776,-601,1191,-19,-14172,5120,-4268,83,1038,982,-12596,8972,-1096,97,-296,-1696,-9336,-12636,-2800,2772,-1614,-5696,-7216,-13376,4268,194,-3554,-5468,-15548,56,-3244,663,355,784
-456,-4668,14580,-973,906,175,-13892,4592,-4140,-217,1177,710,-12540,8620,-1308,-194,-273,-1927,-8672,-12932,-2744,2644,-1690,-5274,-6596,-13572,4604,333,-3399,-5180,-15968,264,-2752,528,753,974
-188,-5152,14980,-1177,1111,-393,-14216,4408,-3972,425,1183,628,-13368,8040,-924,139,-120,-1907,-8244,-13424,-2484,2777,-1126,-4927,-6028,-13784,4744,160,-2570,-5055,-15824,140,-1624,889,-706,662
80,-4804,16152,-1552,967,-597,-14896,4496,-4156,791,1308,589,-13896,7980,-952,600,-387,-2109,-8036,-13932,-1988,2635,-949,-5062,-5816,-13856,4704,711,-2687,-5206,-15436,64,-2012,1080,-284,421
4,-5172,15340,-1308,656,-975,-14636,4120,-3908,1117,1201,568,-13648,7360,-1424,985,-528,-2092,-7056,-14048,-1548,3189,-109,-4885,-5084,-13340,5528,1374,-2332,-5176,-16020,364,-1892,846,151,5
816,-4616,14284,-1428,1028,-1539,-13812,4500,-4208,1694,1132,446,-13016,7988,-700,1457,-587,-2244,-7784,-13184,-1800,2035,29,-4997,-5284,-14284,4580,189,-2099,-5073,-15548,576,-2728,575,-676,-339
-232,-3632,14680,-1595,798,-1274,-14172,4628,-3980,1286,1120,64,-13176,7772,-696,1125,-476,-2379,-7424,-14560,-1420,1968,-169,-4607,-4968,-14124,5312,383,-1889,-4918,-15408,204,-2868,665,151,-470
388,-4484,14748,-1518,316,-1214,-14164,4244,-3692,1294,996,-200,-13560,7368,-840,1228,-654,-2433,-7048,-14008,-960,2680,48,-4246,-4868,-13740,5616,1377,-1683,-4768,-15568,608,-2468,389,513,-283
-320,-4308,15124,-1592,96,-1795,-14156,4692,-3836,1904,947,-295,-13228,7524,-552,1653,-777,-2445,-7048,-13824,-696,2099,422,-4352,-4420,-13272,5360,646,-1670,-4655,-15572,416,-2784,404,-66,-252
-240,-3964,15220,-1507,-107,-1358,-14608,4916,-4376,1390,1009,-448,-13692,8000,-320,1209,-475,-2570,-6908,-14492,-340,1596,40,-4368,-4328,-13944,5792,280,-1725,-4543,-15100,620,-2548,534,495,-335
-332,-5040,14788,-1551,-210,-1254,-14264,4488,-4324,1284,995,-604,-13776,7200,-764,1020,-460,-2565,-6288,-14464,-656,1848,295,-4271,-4020,-13580,6120,756,-1794,-4515,-15452,680,-2508,429,969,-391
-472,-4300,14644,-1663,-303,-1372,-14024,4812,-4296,1392,985,-701,-13320,7120,-240,1036,-475,-2603,-6340,-14220,-412,1090,213,-4354,-3696,-13924,5440,-257,-1858,-4269,-15800,228,-2824,-3,301,-521
-140,-4904,14944,-1617,-369,-1088,-14332,4544,-4112,1131,1002,-794,-13808,7324,-492,895,-273,-2732,-5896,-15168,-56,1311,115,-4021,-3448,-14512,6120,-4,-1736,-4139,-15652,164,-2920,476,127,-520
128,-5008,14784,-1746,-589,-1512,-14388,4208,-4136,1506,1113,-936,-14012,6844,-456,1070,-307,-2662,-5512,-14984,-132,1462,87,-3866,-2980,-14504,6296,402,-1793,-4039,-15208,132,-3208,471,359,-527
336,-4732,16728,-1947,-767,-1357,-15212,4404,-4536,1515,1103,-1092,-14888,6684,-244,1076,-357,-2714,-5556,-15556,76,1354,64,-3867,-2920,-14176,6512,272,-1862,-4001,-15752,436,-3364,374,302,-436
884,-5884,16020,-2003,-875,-1691,-15996,3740,-4220,1821,1003,-1175,-15796,6628,-56,1150,-487,-2894,-5432,-16112,776,1302,100,-4216,-2604,-14676,6644,225,-2039,-4217,-15468,524,-3016,587,-3,-562
1112,-4148,15608,-1970,-1075,-1833,-15400,3744,-4580,1843,1034,-1452,-15236,6652,280,875,-524,-3108,-5076,-16368,616,1625,-287,-4467,-2192,-15200,6580,896,-2363,-4544,-15636,92,-2920,894,-37,-864
1800,-4932,15284,-1790,-1387,-1524,-15344,3196,-3696,1322,729,-1926,-15112,6268,-152,723,-688,-3393,-4568,-15900,652,1684,-261,-4466,-1940,-14404,6980,983,-2565,-4530,-15636,184,-2908,657,-503,-833
1660,-5256,16684,-1544,-1854,-2140,-15788,3300,-4328,2084,548,-2254,-15632,6148,12,713,-967,-3677,-4688,-16256,656,1510,-343,-4675,-1848,-14792,6892,831,-2680,-4593,-16072,132,-2772,995,-487,-787
1196,-3648,15348,-1335,-2409,-1785,-14728,3832,-4360,1474,239,-2622,-14564,6452,16,302,-1087,-3727,-4052,-15776,892,2090,-671,-4613,-1392,-14660,7384,1185,-2877,-4615,-15584,128,-3524,1224,-197,-1053
1020,-6644,15604,-1074,-2934,-1776,-14880,3472,-4208,1359,-22,-2776,-14936,5500,92,253,-1317,-3875,-3712,-15332,1132,1791,-625,-4553,-692,-13856,7232,1117,-3014,-4501,-15820,304,-2716,656,-513,-1156
616,-5088,15096,-1523,-2274,-2066,-14564,3708,-4824,1808,-66,-2616,-14356,5628,128,428,-1342,-3760,-3368,-15532,936,1776,-744,-4516,-548,-14160,7056,689,-2831,-4401,-15200,-40,-2492,471,-555,-1260
416,-4996,14052,-1134,-2418,-1660,-14280,3764,-4536,1411,-84,-2508,-14276,5128,272,305,-1324,-3646,-2868,-15340,1088,1794,-879,-4225,-480,-13948,7472,722,-3059,-4098,-15124,-608,-2592,829,-284,-1412
460,-4704,14476,-1235,-1950,-1497,-13620,3648,-4600,1116,113,-2477,-13368,5120,472,-90,-1140,-3493,-2604,-14676,1176,1707,-1042,-3862,376,-13464,6964,807,-3012,-3624,-15596,-552,-2900,601,-215,-1378
1656,-5064,14472,-836,-3006,-929,-13404,2724,-3684,602,-144,-2674,-13416,3952,-580,-112,-1115,-3294,-1932,-14076,840,1337,-749,-3473,640,-12920,6876,865,-2535,-3325,-15556,-656,-2248,121,-661,-1163
808,-3152,12340,-682,-2862,-1409,-12252,2932,-4024,841,-470,-2489,-12340,4068,-244,-196,-1277,-2940,-1684,-13824,752,1104,-694,-2961,1132,-13328,6676,-90,-2093,-2715,-15104,-792,-2152,381,10,-1011
1160,-3804,11348,-11,-2709,-1327,-11580,2576,-3636,640,-907,-2336,-11724,3792,-444,-250,-1272,-2573,-1176,-13244,596,846,-415,-2093,1304,-12732,6432,-188,-1461,-2004,-15204,-960,-2308,140,191,-885
1124,-3864,11468,488,-2676,-1264,-11300,2392,-3944,614,-1135,-2210,-11532,3356,-312,-123,-1200,-2066,-936,-12888,872,127,156,-1213,1664,-12376,6816,-1024,-559,-1188,-15404,-1112,-2208,-296,-292,-750
672,-4232,11444,995,-2610,-429,-11376,2708,-4360,-212,-1025,-2041,-10868,3240,1040,-494,-718,-1556,-1236,-12408,1664,-563,283,-146,1612,-12616,6464,-1211,-47,-224,-15004,-1272,-2368,210,-279,-282
1840,-5480,10696,527,-1900,283,-11188,1320,-3252,-585,-847,-2035,-11328,2832,-336,-351,-159,-1084,-1364,-12660,460,-1444,520,992,1172,-11864,7132,-2255,582,920,-15440,-764,-2020,-87,360,-144
2448,-3656,11612,637,-1828,-735,-11680,2108,-3744,177,-1062,-1951,-11732,3404,268,-324,-236,-868,-1504,-13316,828,-2017,756,1622,1240,-13096,6900,-3079,1330,1760,-15584,-832,-2376,-380,643,358
2116,-4276,12232,959,-2130,-296,-12800,2012,-3912,-332,-1311,-2076,-13096,3520,-44,-95,-20,-662,-1900,-14336,956,-2738,1098,2536,644,-13356,6956,-3722,1796,2553,-15716,-864,-2532,-876,387,422
1864,-3580,13440,1213,-2214,-15,-13828,2520,-4152,-786,-1356,-2085,-13764,4020,456,-458,-118,-480,-2144,-14944,1196,-2618,830,2919,336,-14064,7152,-3403,1899,2882,-15552,-928,-2536,-918,221,803
2136,-6572,13456,1074,-1948,-900,-15200,1760,-4288,316,-1307,-1714,-15232,3548,284,308,26,-278,-2404,-16116,1004,-3214,1124,3157,136,-13924,6900,-3857,2025,3118,-15548,-708,-2480,-734,566,829
1752,-2772,15504,1392,-1524,269,-15428,3168,-4876,-759,-1107,-1519,-15308,4408,476,-229,104,182,-2684,-16176,856,-2646,877,3230,-68,-15060,6924,-3567,1968,3107,-15852,-580,-2504,-653,331,1058
3184,-8444,13524,1379,-1736,-477,-15500,620,-3492,-530,-1563,-1235,-15460,3072,-356,-47,-322,341,-2384,-15900,384,-2644,1066,3447,88,-14444,6760,-3693,2223,3084,-15460,-1048,-2608,-1318,215,821
1368,-2484,16020,1174,-299,-696,-16712,3516,-5844,547,-783,-627,-16436,4216,1392,534,125,772,-3228,-16832,1696,-2601,1237,3175,-204,-15008,6604,-3730,1956,3026,-15748,-1032,-2492,-1152,-139,886
2416,-5516,15268,1906,-935,2062,-15748,1840,-3956,-2848,-995,-515,-15256,4036,752,-810,209,1237,-3152,-15804,556,-2262,716,3218,-268,-15268,6728,-2766,1453,2863,-15496,-1032,-2952,-250,-74,656
4100,-8692,15532,897,-102,-30,-15420,-204,-2988,-431,-980,-319,-15356,2840,616,-177,96,1280,-3088,-15852,-264,-2435,938,3380,-732,-14372,6012,-2965,1796,3003,-15876,-808,-2508,-526,40,926
3372,-3328,14884,735,97,-787,-15364,1456,-4400,776,-676,-137,-15360,3784,1056,897,-19,1308,-3900,-15864,480,-2070,1166,3337,-1368,-14768,6024,-3305,1892,3056,-15500,-668,-2804,-518,25,913
3656,-3976,14984,1311,-359,871,-15196,1680,-4104,-1352,-945,-555,-14644,4916,396,-4,259,1115,-4244,-15300,108,-2506,969,3326,-1820,-14712,6248,-2725,1517,3209,-15812,-108,-2604,-295,-159,888
3532,-5728,13028,1406,-727,726,-14556,516,-3144,-1522,-1057,-792,-14404,3944,284,-924,452,1220,-3936,-14856,-676,-2906,664,3661,-1736,-14436,5744,-3282,1590,3498,-15316,-352,-2700,-603,-67,845
2724,-6240,15528,635,-17,-680,-15792,1476,-4276,424,-568,-511,-15632,3952,904,346,579,1225,-4716,-15784,256,-2843,1068,3639,-2212,-14348,5520,-3349,1588,3647,-15616,-200,-2432,-876,0,681
2268,-2424,14816,891,-30,935,-14996,2508,-4168,-1264,-349,-317,-14144,5076,568,178,577,1286,-4800,-15072,-320,-2652,702,3571,-2236,-15104,5308,-3055,1167,3576,-15192,-544,-2952,-619,-130,761
3160,-6256,15556,1249,-422,1497,-15448,1268,-3608,-1908,-518,-657,-14940,4868,496,-974,1163,1543,-5188,-15356,-784,-3359,468,3836,-2924,-14644,5364,-3168,1255,3802,-15840,-108,-2464,-805,109,835
2764,-5572,14288,507,368,1257,-15368,1532,-4180,-1492,-26,-406,-15364,4640,992,-906,1239,1627,-5540,-15412,-4,-3106,274,3864,-3364,-14496,5540,-3155,1143,3989,-15540,-84,-2740,-772,257,761
3172,-2936,14640,613,367,2608,-15256,1760,-3524,-2669,289,-402,-14492,5320,624,-795,1375,1436,-5448,-14684,-692,-3306,-61,3898,-2916,-14792,5176,-3092,587,4175,-15540,-272,-2448,-818,-88,454
4184,-5544,14448,934,-452,2383,-15120,192,-2580,-2866,79,-745,-14612,4660,500,-1676,1499,1268,-5816,-14520,-1208,-3707,-157,3997,-3356,-14216,4924,-2842,710,4211,-15668,176,-2556,-497,-375,664
4756,-5592,13544,2,124,303,-14436,-412,-2056,-619,-61,-944,-14296,4164,-40,-820,1079,1039,-5852,-14392,-1944,-3532,108,4361,-4080,-14200,4460,-3216,835,4549,-15816,88,-2476,-900,-53,385
4692,-2584,16036,451,37,562,-15828,976,-2872,-668,-454,-1629,-15144,5400,-364,-50,520,778,-6404,-15800,-2468,-3870,377,4359,-4544,-14664,4612,-3047,1248,4759,-15908,344,-2312,-887,-309,571
4528,-4796,14984,1460,-2103,478,-15628,444,-1928,-1433,-1587,-1981,-15024,5284,-76,-874,-263,271,-6976,-14672,-2184,-3025,309,4690,-4828,-15000,4096,-2816,1322,4792,-15768,100,-2696,-910,-195,597
3880,-3728,16344,1408,-1303,-75,-16496,716,-2672,-734,-1831,-2241,-15812,4632,344,-1025,-517,175,-6844,-15380,-2260,-3122,378,4813,-4808,-14728,4740,-2508,1409,4786,-16036,68,-2228,-1344,-443,335
3440,-5368,15556,1596,-1713,-907,-16356,788,-2784,91,-2083,-1955,-15736,4572,336,-110,-1047,300,-7028,-14960,-2304,-1889,717,4921,-5056,-14652,4388,-1941,1398,4700,-15648,20,-2300,-769,-920,235
3576,-5596,15972,1552,-1428,-1272,-16560,816,-3428,584,-1924,-1763,-15656,5064,500,554,-1277,2,-7548,-14512,-2436,-2660,713,4721,-5560,-14784,4048,-2263,1642,4657,-15852,-4,-2092,-972,-485,407
2624,-3756,14892,1143,-1199,-1556,-15752,1276,-3704,726,-1723,-1481,-15340,5412,60,346,-949,337,-8064,-14896,-2112,-1984,611,4837,-5840,-14548,4116,-1815,1386,4556,-15568,-16,-2444,-491,-606,539
2896,-5352,16352,1696,-1026,-145,-16764,1060,-3368,-711,-1701,-1483,-15544,5248,-120,-59,-532,321,-7780,-14500,-2880,-2208,288,4834,-5840,-14720,3804,-1300,1402,4447,-15652,60,-2232,-376,-461,507
2416,-6360,16464,881,-806,-1336,-16936,928,-3764,556,-1285,-653,-16696,4624,792,217,-707,740,-8492,-15072,-2700,-1435,658,4616,-6820,-13928,4456,-1167,1639,4159,-15692,296,-2132,-487,-433,807
2972,-6084,14828,368,420,-2012,-16164,376,-3168,1596,-661,14,-15444,4848,440,1718,-714,708,-8472,-13984,-2408,-1369,628,4348,-6760,-14168,3976,-1608,1297,4044,-15272,352,-2044,-508,-361,510
2860,-2148,16504,267,624,-1095,-16600,1820,-3512,765,-420,146,-15392,5940,552,1031,-210,977,-9008,-14308,-3084,-1663,785,4254,-7200,-14184,3936,-1542,1228,3918,-15820,236,-2132,-752,-241,768
3036,-4312,15492,988,360,309,-16200,1016,-2844,-1093,-624,242,-15156,5632,528,-273,117,1013,-9160,-13472,-2568,-1938,121,4190,-7196,-13984,3604,-1632,1044,3835,-15640,224,-2268,-442,181,650
3504,-4688,15396,690,813,91,-15996,448,-2604,-556,-430,383,-15080,5076,264,-9,235,1243,-8900,-13352,-3624,-2311,311,4283,-7480,-13504,3812,-1445,1205,3979,-16200,244,-2388,-735,169,548
3392,-5500,14788,377,924,-1084,-16168,292,-2292,778,-328,854,-15132,4824,672,1244,-225,1374,-9312,-13300,-3108,-1321,807,4391,-7720,-13204,3820,-1601,1463,4121,-15632,292,-2236,-585,-361,339
3348,-3200,15688,24,1637,-1391,-15700,1192,-2844,1225,-126,1123,-14448,5840,320,1629,-291,1509,-9740,-12800,-3092,-1499,850,4388,-7880,-13336,2944,-1734,1296,4183,-15876,44,-1872,-657,-134,149
3072,-2532,15516,751,843,-124,-15908,1456,-2380,-296,-231,971,-14420,6548,404,671,222,1527,-9752,-12864,-3064,-1272,592,4640,-7972,-13404,3604,-1343,1362,4223,-15592,160,-2332,-197,1,291
3044,-3380,15420,781,1002,73,-15596,1212,-2332,-598,-314,960,-14432,6420,424,-16,364,1746,-10364,-12208,-3068,-1882,122,4765,-8668,-13068,3036,-863,893,4379,-15528,580,-1996,-114,195,362
2768,-3724,15372,692,1083,451,-15760,1416,-2296,-834,-63,951,-14328,6172,608,43,574,1845,-10572,-11768,-3352,-1253,79,4912,-8812,-12532,3768,-814,1372,4518,-15972,312,-1788,-898,131,270
3260,-4248,15676,563,1502,84,-16392,868,-2032,-377,-118,1164,-15192,6036,356,407,342,1689,-10832,-11856,-3500,-2548,137,5015,-9532,-12164,3632,-1744,1002,4765,-16060,560,-1168,-107,-449,358
3804,-2980,16192,459,1273,-41,-15896,1028,-2492,-170,-158,963,-14720,6784,524,380,395,1772,-11648,-11772,-3892,-1764,200,4971,-9976,-12440,2540,-834,1261,4845,-15996,600,-1960,-219,-51,573
4024,-3648,15340,686,776,673,-16424,404,-2140,-1008,-321,686,-15028,6412,-128,82,246,1313,-11564,-11564,-4080,-1822,-249,4928,-10020,-12396,2860,-1238,1215,4821,-15608,860,-2124,-357,45,774
4540,-6508,15816,678,756,-842,-17040,-864,-2344,369,-335,664,-16596,5036,660,493,-109,1114,-11548,-12848,-4116,-2274,-270,4631,-10460,-12284,3148,-1032,1259,4355,-15548,916,-1660,-83,-201,1045
5152,-4288,15872,-340,1569,-1658,-16324,-528,-2836,1568,95,800,-15512,5388,320,1638,-461,997,-10920,-12296,-3284,-289,278,4296,-9876,-11548,3540,-1379,892,3961,-15296,876,-2148,-767,101,960
5204,-3960,15924,71,816,-1070,-16752,-484,-2712,820,-67,344,-15808,5496,-224,1496,-137,546,-11572,-11760,-4724,-1467,819,3900,-10352,-12600,2548,-1448,959,3826,-15784,520,-1532,-804,-193,579
5064,-4412,16416,175,460,-671,-17084,-540,-2872,197,-241,51,-16232,5624,196,431,-33,436,-11864,-12224,-4124,-1682,-4,3252,-10572,-12276,2904,-1603,895,3100,-15688,744,-2100,-537,314,529
4756,-5192,15324,149,481,-618,-16636,-868,-2676,245,-25,26,-15700,4964,576,508,124,387,-11372,-12012,-3440,-1222,411,2913,-10344,-11832,3248,-1794,709,2715,-15332,304,-2452,-500,835,382
4916,-3668,16576,-165,184,-412,-16132,-296,-2916,153,210,-230,-15252,5696,188,571,243,235,-11756,-11392,-4540,-1311,630,2534,-10700,-12400,2376,-1627,576,2627,-16036,432,-2048,-766,547,378
4184,-3240,15568,-44,-310,264,-16416,204,-2360,-655,52,-510,-15256,6328,32,-164,513,101,-11972,-11132,-4176,-1183,236,2340,-10680,-11896,2596,-1332,475,2254,-15620,484,-2344,-123,31,198
4244,-4296,15476,407,-504,201,-16488,-80,-2152,-726,-103,-586,-15556,5516,444,-341,467,41,-12112,-11228,-4220,-1736,196,2315,-11024,-11456,2508,-1381,497,2208,-15656,500,-2228,185,480,185
3572,-4092,15060,-121,34,-19,-16088,336,-2052,-394,100,-327,-14912,5728,720,37,225,71,-12136,-11012,-3724,-900,376,2049,-11056,-11324,2520,-1459,381,2004,-15724,556,-2116,-84,319,150
3492,-3352,15664,-135,21,-111,-16160,700,-2016,-78,263,-187,-14872,6316,588,424,289,144,-11840,-10220,-3860,-687,341,2151,-10740,-11328,2852,-1252,251,1945,-15512,504,-2200,250,114,-78
3232,-3092,15608,-68,90,31,-16128,1188,-1836,-383,205,-113,-14772,6848,616,113,346,110,-12928,-9988,-3808,-1107,309,2137,-11672,-10852,2428,-1039,208,1998,-15672,816,-2160,127,441,42
3344,-2580,15640,25,102,330,-15888,1176,-1452,-779,72,-236,-14368,7080,464,-263,280,130,-12732,-9488,-4200,-1114,-444,2005,-11596,-10416,2444,-779,-175,1943,-15584,964,-2236,-35,335,79
3292,-2680,15632,186,124,531,-15724,1212,-1628,-806,-10,-328,-14096,7208,168,-405,354,89,-12760,-9028,-3764,-667,97,2339,-11580,-9860,2600,-1226,-35,2256,-16108,848,-2040,-47,468,70
3268,-2932,16340,509,-727,448,-15864,1276,-1796,-901,-327,-560,-14548,7172,-200,-551,113,-94,-13316,-8736,-4800,-2214,-523,2294,-12368,-10132,2064,-1428,-190,2610,-15928,1168,-2100,-171,29,284
2820,-3348,15724,658,-609,319,-16120,1304,-1840,-881,-541,-536,-14604,6708,380,-877,-138,49,-12844,-9720,-4224,-1804,-1026,2208,-11616,-10112,2108,-1388,-250,2538,-15692,1164,-1920,-315,-164,261
2608,-3788,15176,708,-310,246,-15904,1012,-2292,-687,-403,-274,-14352,6168,456,-443,-178,171,-12308,-9264,-3756,-363,-367,2498,-11408,-9608,3052,-1220,24,2452,-15164,896,-2072,-468,248,201
2584,-4388,15520,250,323,30,-15852,1380,-2572,-244,-40,-92,-14412,6924,84,147,86,323,-13496,-8848,-3776,-977,-29,2430,-12280,-9968,2320,-1228,-115,2642,-15816,832,-1888,-520,423,202
2724,-2836,16044,256,25,386,-16212,1432,-2820,-625,69,-36,-14756,6932,-92,-419,327,333,-13372,-9040,-4764,-2111,-804,2286,-12468,-10008,2156,-1565,-520,2549,-15948,1128,-1848,-257,-52,374
2896,-3548,15828,476,-135,1256,-16076,1352,-2608,-1690,-28,9,-14620,6700,-240,-1225,546,446,-13228,-9308,-4516,-2071,-1044,2079,-12080,-9616,1880,-1471,-481,2344,-15628,884,-2116,-410,100,399
2916,-4516,15060,270,383,1159,-16360,572,-2664,-1364,225,262,-14872,6168,-132,-851,727,744,-13108,-9384,-4356,-1329,-501,2019,-12416,-9568,2476,-1503,-135,2288,-15588,1204,-1856,-338,260,379
3168,-3964,15616,365,433,842,-16428,672,-2700,-982,330,528,-15124,6064,-124,-596,555,813,-13076,-9332,-4740,-1578,-192,1895,-12220,-9576,2316,-1594,-268,1964,-15884,1048,-2184,-413,38,434
3432,-4376,15352,299,714,832,-16012,264,-2596,-1040,226,672,-14736,6236,-396,-430,561,887,-12776,-8744,-4724,-1384,134,1736,-12060,-9296,2308,-1721,-3,1675,-15352,968,-1940,-695,151,282
3628,-4764,15416,13,932,150,-16016,376,-2416,-240,374,808,-14816,6412,-36,152,467,988,-13584,-9052,-4840,-1219,446,1589,-12808,-9872,1780,-1914,275,1734,-15848,984,-1908,-509,318,67
3676,-2828,15596,7,691,523,-15804,656,-2476,-676,430,675,-14448,6716,44,-109,434,779,-13052,-8716,-4704,-1096,-232,1563,-12068,-9740,1652,-1620,-168,1490,-15356,968,-2224,-363,391,132
3712,-3612,15524,368,193,1040,-15776,480,-2364,-1169,326,448,-14452,6612,-108,-597,650,741,-12860,-8216,-4300,-657,456,1686,-11984,-8752,2780,-1177,379,1345,-15524,796,-2276,-703,689,102
3528,-4364,14868,215,371,741,-15552,516,-2132,-836,289,379,-14136,6864,-340,-174,615,618,-13792,-7804,-4512,-1226,804,1746,-12996,-9172,1400,-1721,144,1620,-15688,764,-2076,-529,586,-45
3112,-4116,15332,-228,460,288,-15752,952,-2472,-628,418,246,-14108,7160,132,-63,458,495,-13612,-7916,-4776,-1509,261,1451,-12688,-8672,1844,-1598,-121,1450,-15672,836,-2136,-141,398,-21
2836,-3420,16020,-172,238,302,-15920,1928,-2668,-351,504,408,-14256,7356,64,-172,649,418,-13544,-7648,-4656,-1638,322,1611,-12780,-8672,2168,-2280,70,1670,-15616,1108,-2352,-502,855,100
2436,-2776,15172,-1,155,1014,-15500,1668,-2452,-1199,460,164,-13708,7880,-156,-685,885,402,-14144,-7788,-4200,-2644,39,1458,-13024,-9244,804,-2336,-384,1898,-15712,820,-2232,-830,786,25
2528,-3424,16724,77,-102,1791,-16072,2000,-2864,-2086,544,75,-14732,7140,-128,-1432,1284,561,-13888,-7980,-5184,-2037,-558,1483,-13112,-9216,1844,-1181,-444,1710,-15572,952,-2188,-521,443,91
2244,-3436,15808,259,-191,2007,-16212,1344,-2408,-2005,559,429,-14544,6988,28,-1340,1141,792,-13244,-7972,-4704,-1311,-449,1545,-12612,-8328,2180,-1684,-273,1548,-15456,960,-2484,-613,658,181
