A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
-3300,88,15644,-55,-92,71,-15696,2700,-2504,-312,-49,-158,-15712,-2400,-636,567,-200,-61,-15424,-1492,-280,741,-16,-19,-15020,3840,-3548,-446,117,156,-14836,-3396,15384,127,-269,-191
-3424,4,15636,-98,-104,42,-15680,2520,-2564,-298,-117,-151,-15752,-2488,-612,575,-171,-33,-15356,-1604,-464,713,34,-37,-14916,3856,-3592,-435,101,191,-14776,-3380,15300,114,-264,-165
-3260,124,15588,-93,-86,73,-15788,2704,-2416,-332,-91,-172,-15728,-2284,-540,593,-180,-66,-15496,-1544,-144,727,7,32,-14964,3760,-3784,-379,111,217,-14724,-3364,15396,105,-247,-225
-3324,96,15608,-74,-4,58,-15552,2584,-2532,-253,-66,-170,-15748,-2508,-444,628,-148,-69,-15464,-1640,-152,715,42,97,-15028,3844,-3460,-382,20,224,-14808,-3364,15268,127,-122,-224
-3400,-16,15692,-81,24,84,-15800,2592,-2560,-324,-9,-225,-15784,-2472,-432,544,-199,-56,-15492,-1588,-432,752,-20,3,-14976,3888,-3604,-466,58,187,-14848,-3288,15304,106,-108,-285
-3428,60,15504,-71,7,61,-15684,2588,-2476,-347,-30,-198,-15720,-2464,-504,608,-178,-79,-15424,-1472,-228,640,-2,17,-15008,3952,-3448,-510,82,196,-14820,-3308,15384,43,-62,-273
-3380,152,15580,-39,-11,70,-15668,2724,-2496,-384,25,-188,-15868,-2420,-428,424,-144,-28,-15496,-1624,-264,497,52,25,-15020,3900,-3692,-633,118,165,-14900,-3332,15172,6,-16,-274
-3416,8,15692,16,-34,94,-15848,2440,-2408,-439,48,-171,-15740,-2536,-544,432,-143,-41,-15340,-1556,-260,492,-31,37,-15000,3876,-3576,-786,169,137,-14800,-3620,15304,-62,-54,-208
-3320,8,15672,12,-67,68,-15792,2724,-2304,-426,71,-193,-15804,-2360,-548,386,-199,-63,-15400,-1620,-412,629,21,-4,-15004,3584,-3444,-639,64,235,-14724,-3536,15332,-151,-218,-203
-3448,32,15684,28,-55,60,-15704,2512,-2344,-323,-13,-191,-15672,-2576,-532,602,-155,-48,-15388,-1732,-400,711,30,144,-14980,3748,-3720,-369,20,242,-14864,-3456,15184,-155,-218,-226
-3340,-4,15792,25,-71,60,-15648,2656,-2408,-291,42,-159,-15856,-2472,-564,612,-130,-23,-15572,-1764,-192,757,14,131,-14936,3996,-3760,-450,11,277,-14764,-3384,15212,-9,57,-287
-3448,96,15748,31,-79,76,-15820,2528,-2332,-397,27,-123,-15696,-2500,-504,469,-173,-9,-15364,-1708,-192,621,24,67,-14940,3744,-3624,-559,93,227,-14908,-3416,15336,-76,37,-267
-3348,-4,15564,22,-93,84,-15820,2568,-2320,-305,17,-82,-15828,-2472,-492,537,-125,49,-15496,-1624,-196,616,23,42,-14984,3748,-3664,-463,60,209,-14908,-3444,15188,-116,-54,-221
-3444,68,15576,28,-87,51,-15676,2552,-2284,-368,37,-89,-15800,-2416,-472,497,-146,21,-15412,-1632,-60,671,-21,115,-14976,3824,-3632,-539,50,203,-14788,-3428,15244,-44,38,-261
-3364,-92,15624,32,-65,84,-15872,2512,-2376,-305,54,-127,-15852,-2464,-540,565,-140,17,-15524,-1564,-344,653,65,133,-14876,3908,-3420,-482,49,256,-14784,-3580,15284,49,-17,-212
-3336,168,15644,12,-76,72,-15756,2580,-2500,-335,25,-56,-15752,-2728,-544,582,-147,34,-15464,-1812,-296,658,14,41,-14956,3832,-3720,-378,30,228,-14820,-3516,15432,51,-253,-223
-3356,-8,15780,17,-98,76,-15620,2628,-2428,-259,64,-46,-15804,-2496,-396,681,-107,54,-15452,-1428,-256,785,17,87,-15028,3900,-3588,-386,62,249,-14772,-3468,15344,164,98,-287
-3464,124,15704,33,-80,72,-15620,2588,-2520,-368,71,-30,-15712,-2488,-436,494,-106,90,-15332,-1640,-244,561,-15,149,-15012,3752,-3524,-473,49,217,-14932,-3536,15260,171,185,-327
-3348,-44,15692,24,-50,80,-15732,2440,-2176,-282,85,-62,-15876,-2488,-488,596,-59,83,-15452,-1480,-384,697,10,129,-14996,3760,-3568,-406,-24,254,-14948,-3552,15320,83,53,-217
-3472,-136,15532,78,-29,54,-15664,2572,-2652,-492,139,-86,-15724,-2384,-616,614,-147,107,-15352,-1584,-296,734,-14,146,-14908,3728,-3628,-335,74,288,-14784,-3504,15176,136,-78,-187
-3320,-20,15664,84,-79,57,-15724,2584,-2260,-381,134,-101,-15884,-2328,-540,651,-71,56,-15440,-1468,-144,776,49,213,-14820,3908,-3440,-331,-65,337,-14868,-3360,15184,218,-78,-193
-3468,-68,15740,168,-40,59,-15620,2552,-2552,-519,156,-135,-15784,-2452,-464,551,-105,68,-15500,-1568,-136,645,-16,195,-14940,3880,-3572,-330,34,311,-14944,-3284,15192,240,-18,-223
-3472,-28,15568,188,-107,100,-15744,2524,-2356,-416,193,-106,-15776,-2320,-568,518,-35,66,-15400,-1500,-168,686,8,141,-15020,3916,-3420,-424,22,302,-14784,-3324,15104,232,-84,-266
-3372,68,15572,157,-124,79,-15636,2744,-2448,-349,169,-166,-15824,-2184,-676,452,-70,10,-15368,-1332,-272,522,-25,273,-14956,3916,-3672,-467,27,309,-14712,-3416,15224,175,33,-243
-3460,24,15564,157,-216,99,-15584,2612,-2484,-419,133,-239,-15732,-2248,-536,373,-81,-34,-15528,-1252,-524,487,33,339,-14900,3884,-3464,-478,-8,399,-14892,-3388,15140,121,-26,-180
-3356,172,15484,51,-201,83,-15636,2628,-2384,-292,73,-317,-15716,-2304,-624,408,-74,-88,-15452,-1244,-392,459,-46,406,-14924,3912,-3732,-399,31,441,-14872,-3432,15120,120,3,-208
-3480,-20,15780,12,-245,86,-15668,2528,-2556,-124,5,-361,-15764,-2420,-588,402,-43,-106,-15332,-1396,-204,131,60,417,-14876,3756,-3584,-330,2,446,-14876,-3484,15272,81,-19,-243
-3360,152,15448,-203,-361,43,-15692,2596,-2632,-500,91,-333,-15824,-2692,-808,79,-72,-60,-15356,-1724,-536,337,-11,288,-14748,3944,-3724,-107,-50,421,-15080,-3268,15352,52,-88,-215
-3312,-12,15604,-181,-288,53,-15964,2356,-2284,-489,40,-169,-15756,-2944,-560,339,-178,17,-15508,-1732,-356,554,38,161,-14912,4152,-3480,-326,122,317,-14996,-3352,15164,144,-81,-227
-3236,-52,15608,-170,-255,14,-15648,2444,-2428,-247,12,16,-15772,-2704,-360,589,-98,155,-15416,-1720,-56,721,-18,41,-15020,3936,-3512,-409,104,211,-15044,-3204,15036,129,-133,-253
-3288,-68,15468,-28,-218,41,-15836,2356,-2340,-458,105,65,-15900,-2456,-304,420,-174,169,-15528,-1552,-216,650,-75,-29,-14948,3912,-3596,-428,41,125,-14856,-3360,15304,-21,-159,-292
-3408,-112,15712,42,-186,56,-15696,2584,-2204,-402,109,3,-15636,-2256,-632,495,-110,157,-15456,-1232,-280,635,-40,71,-14948,3956,-3568,-360,109,115,-14852,-3468,15124,23,-124,-314
-3200,92,15688,66,-174,72,-15820,2660,-2492,-418,114,-64,-15960,-2400,-616,437,-124,55,-15476,-1092,-380,544,-60,97,-14848,4136,-3548,-414,30,217,-14756,-3460,15300,-49,-41,-259
-3260,92,15660,55,-171,45,-15628,2648,-2576,-398,83,-148,-15880,-2456,-724,481,-115,6,-15444,-1384,-244,626,19,66,-14872,4032,-3528,-364,84,275,-14864,-3292,15252,-94,-125,-238
-3440,-92,15680,57,-126,69,-15632,2476,-2396,-368,67,-154,-15808,-2424,-576,634,-108,6,-15488,-1404,-128,676,31,71,-14864,3940,-3460,-467,92,218,-14960,-3344,15232,-36,-285,-200
-3168,52,15608,95,-150,32,-15652,2732,-2436,-338,110,-157,-15796,-2324,-536,471,-91,-24,-15460,-1268,-220,599,-78,116,-14864,4172,-3524,-441,55,200,-14952,-3296,15200,64,-404,-220
-3332,96,15684,73,-117,59,-15728,2596,-2608,-451,116,-224,-15728,-2352,-764,370,-131,-76,-15408,-1300,-476,420,4,66,-14812,3980,-3392,-599,112,229,-14840,-3428,15236,64,-224,-187
-3296,-24,15652,71,-180,57,-15752,2500,-2460,-358,33,-197,-15764,-2616,-592,541,-76,-49,-15508,-1648,-572,313,226,247,-14896,4024,-3456,-539,164,175,-14868,-3460,15172,12,-272,-88
-3192,16,15688,49,-97,39,-15624,2564,-2512,-277,38,-139,-15780,-2340,-584,524,-102,-13,-15368,-1228,-348,291,261,106,-14860,4156,-3516,-682,248,192,-14824,-3268,15156,-65,-188,-147
-3384,48,15592,38,-81,37,-15760,2588,-2484,-412,136,-171,-15752,-2456,-544,346,-111,-39,-15392,-1452,-228,346,64,113,-15008,3672,-3620,-595,118,196,-14796,-3464,15260,-108,-325,-257
-3288,-36,15540,59,-104,58,-15752,2492,-2468,-297,74,-134,-15800,-2612,-640,543,-74,10,-15388,-1632,-480,594,20,34,-14816,3936,-3528,-416,48,167,-14796,-3488,15304,-233,-273,-247
-3284,4,15548,35,-83,69,-15684,2532,-2452,-321,112,-73,-15792,-2660,-668,654,-114,46,-15560,-1568,-196,969,-52,-36,-14820,3996,-3640,-333,96,162,-14736,-3452,15208,-182,-152,-206
-3320,32,15608,15,-98,57,-15808,2584,-2468,-193,78,-18,-15808,-2344,-716,738,-98,53,-15436,-1244,-320,834,0,3,-14980,3920,-3612,-327,98,139,-14820,-3572,15344,-266,-201,-206
-3200,152,15536,-2,-45,47,-15744,2704,-2604,-257,31,-41,-15752,-2396,-652,651,-148,21,-15552,-1344,-356,842,-46,-24,-14792,4044,-3748,-231,-8,214,-14820,-3476,15176,-201,-227,-230
-3356,100,15676,-5,-62,38,-15820,2456,-2456,-249,16,-30,-15720,-2424,-596,672,-147,35,-15344,-1484,-444,928,-44,-44,-14948,3864,-3500,-267,40,161,-14872,-3464,15348,-157,-136,-202
-3356,48,15584,2,-70,55,-15656,2640,-2548,-284,32,-24,-15828,-2360,-536,646,-210,49,-15488,-1352,-360,956,-81,6,-14956,4088,-3620,-360,22,178,-14832,-3500,15168,-69,-130,-239
-3384,60,15648,23,-51,64,-15664,2512,-2484,-252,-4,-60,-15668,-2380,-724,640,-162,15,-15372,-1344,-336,902,-28,-26,-14896,3980,-3436,-253,6,197,-14904,-3660,15136,-36,-109,-221
-3296,164,15616,6,-38,79,-15744,2624,-2500,-175,-16,-100,-15828,-2312,-648,700,-170,-30,-15480,-1192,-500,887,-50,-41,-14912,3984,-3556,-333,52,221,-14936,-3512,15144,-132,-194,-162
-3188,120,15664,9,-52,59,-15732,2808,-2572,-280,-54,-181,-15772,-2432,-688,575,-243,-19,-15416,-1468,-356,800,-16,-8,-14944,3868,-3712,-416,41,227,-14864,-3332,15252,65,-124,-134
-3360,32,15908,9,-122,69,-15676,2404,-2400,-290,17,-107,-15736,-2492,-664,671,-158,16,-15416,-1500,-188,827,42,24,-14864,4080,-3664,-370,47,167,-14820,-3300,15224,54,-70,-108
-3284,40,15608,24,-92,62,-15696,2680,-2640,-373,-23,-101,-15724,-2240,-608,510,-253,-37,-15572,-1348,-440,853,-69,-50,-14912,3924,-3648,-370,42,169,-14988,-3360,15180,79,-3,-189
-3300,44,15564,1,-87,64,-15732,2656,-2596,-338,-14,-156,-15756,-2384,-572,564,-185,-34,-15500,-1400,-216,691,33,4,-14936,3968,-3540,-487,89,172,-14840,-3508,15332,53,93,-171
-3340,40,15620,10,-148,77,-15612,2644,-2416,-330,-33,-153,-15772,-2228,-540,549,-230,-20,-15436,-1364,-392,741,-11,25,-14764,4120,-3584,-575,106,161,-14784,-3380,15312,83,-20,-135
-3296,116,15592,10,-117,59,-15676,2636,-2464,-416,-4,-205,-15772,-2368,-628,433,-228,-66,-15476,-1260,-312,527,-13,51,-14912,4012,-3596,-576,144,182,-14780,-3428,15168,-46,15,-125
-3356,-36,15792,27,-99,40,-15708,2512,-2460,-349,-51,-184,-15800,-2480,-408,524,-179,-71,-15500,-1492,-272,599,33,39,-14992,3852,-3480,-559,86,204,-14756,-3624,15244,-32,-162,-108
-3348,76,15732,25,-108,47,-15932,2520,-2384,-318,-25,-195,-15900,-2416,-604,623,-226,-69,-15472,-1532,-464,822,-49,6,-14868,3860,-3748,-506,63,243,-14804,-3544,15268,-174,-197,-72
-3384,48,15560,21,-120,49,-15756,2584,-2380,-281,-67,-210,-15688,-2484,-700,605,-199,-44,-15420,-1328,-304,661,10,52,-14924,4032,-3536,-618,159,225,-14788,-3432,15092,-91,-95,-20
-3228,-56,15532,2,-143,53,-15688,2540,-2416,-327,-29,-181,-15764,-2272,-404,504,-180,-71,-15552,-1272,-300,619,31,72,-14936,3900,-3672,-624,112,261,-14892,-3560,15116,-257,-140,-6
-3308,0,15552,29,-112,53,-15652,2600,-2472,-346,-54,-185,-15696,-2476,-600,532,-228,-89,-15408,-1580,-224,620,-65,85,-14976,3864,-3704,-383,91,311,-14716,-3444,15088,-124,-278,-81
-3380,4,15704,38,-160,66,-15808,2456,-2412,-299,-30,-154,-15792,-2608,-616,649,-187,-40,-15452,-1472,-252,792,14,75,-14900,3912,-3432,-404,104,251,-14924,-3436,15176,-249,-314,-94
-3336,120,15660,19,-145,55,-15836,2612,-2372,-413,-12,-135,-15804,-2408,-420,491,-237,-23,-15432,-1488,-128,655,-32,86,-14956,4028,-3624,-637,109,213,-14916,-3408,15212,-265,-296,-87
-3384,12,15576,27,-166,68,-15740,2616,-2364,-414,33,-128,-15712,-2628,-408,434,-169,-4,-15412,-1540,-140,467,5,45,-14996,3972,-3500,-685,137,166,-14896,-3420,15084,-284,-227,-82
-3380,40,15604,62,-114,89,-15768,2524,-2472,-443,25,-111,-15828,-2544,-640,420,-226,-3,-15472,-1516,-360,678,-46,22,-14828,3884,-3604,-607,129,184,-14896,-3460,15124,-298,-249,-101
-3372,-8,15544,27,-121,68,-15792,2524,-2320,-403,25,-74,-15792,-2380,-540,554,-177,51,-15392,-1360,-208,604,3,40,-14848,3984,-3464,-607,147,113,-14840,-3384,15168,-320,-239,-79
-3264,92,15772,21,-126,85,-15808,2696,-2452,-378,46,-145,-15800,-2320,-576,435,-171,-5,-15584,-1424,-296,557,-33,41,-14876,4024,-3460,-662,88,213,-14932,-3472,15248,-282,-347,-114
-3336,24,15764,8,-114,56,-15688,2532,-2632,-431,53,-144,-15784,-2320,-636,437,-168,-36,-15304,-1296,-324,537,-21,72,-14940,3928,-3300,-632,133,231,-14840,-3452,15368,-242,-296,-103
-3388,132,15572,32,-140,74,-15844,2424,-2432,-358,34,-126,-15796,-2476,-512,486,-122,27,-15464,-1516,-204,457,27,72,-14888,4156,-3544,-618,97,221,-14932,-3404,15116,-341,-318,-68
-3276,16,15568,81,-163,80,-15692,2644,-2484,-572,100,-159,-15728,-2440,-476,393,-146,33,-15472,-1464,-228,527,-24,87,-14996,3828,-3520,-779,140,173,-14888,-3424,15224,-234,-348,-43
-3172,-68,15560,72,-141,42,-15680,2608,-2364,-535,108,-170,-15836,-2448,-712,292,-132,-42,-15500,-1280,-300,438,-3,50,-14872,4084,-3472,-554,72,203,-14864,-3416,15308,-302,-422,-38
-3280,148,15632,132,-114,81,-15744,2460,-2380,-481,66,-185,-15740,-2512,-640,432,-95,5,-15380,-1400,-180,440,9,97,-14996,4060,-3564,-776,142,194,-14792,-3416,15352,-328,-378,-43
-3268,84,15672,90,-111,57,-15864,2592,-2532,-440,81,-169,-15860,-2496,-676,407,-189,-37,-15440,-1284,-424,620,-30,79,-14832,4108,-3676,-709,57,229,-14816,-3340,15312,-261,-461,-37
-3276,100,15628,62,-121,68,-15732,2552,-2528,-351,51,-178,-15736,-2352,-564,515,-73,-29,-15340,-1404,-268,515,76,74,-14868,4004,-3636,-730,149,235,-14876,-3420,15276,-217,-377,-10
-3316,60,15664,42,-117,68,-15832,2464,-2404,-380,86,-128,-15864,-2476,-532,377,-99,-14,-15500,-1636,-244,411,-11,68,-14856,3968,-3476,-675,148,161,-14896,-3312,15160,-235,-302,-60
-3272,44,15636,57,-135,78,-15780,2572,-2496,-404,105,-94,-15844,-2500,-552,456,-76,27,-15580,-1404,-376,477,40,12,-15004,4036,-3652,-728,205,125,-14764,-3384,15252,-170,-204,-137
-3328,-12,15808,43,-111,69,-15684,2592,-2332,-380,100,-75,-15604,-2452,-568,440,-79,65,-15376,-1508,-344,548,47,43,-14820,3788,-3432,-592,127,124,-14736,-3472,15212,-146,-374,-101
-3240,24,15580,82,-134,52,-15752,2572,-2524,-394,131,-67,-15796,-2492,-492,466,-74,62,-15540,-1376,-116,453,-32,10,-14900,4128,-3444,-609,200,99,-14704,-3472,15464,-92,-409,-138
-3240,64,15572,99,-148,67,-15620,2636,-2604,-454,171,-115,-15708,-2412,-392,375,-48,85,-15336,-1484,-304,381,37,29,-14940,3940,-3536,-758,192,111,-14736,-3472,15292,-66,-296,-91
-3300,48,15572,88,-198,57,-15744,2504,-2264,-433,192,-72,-15804,-2568,-516,338,-29,130,-15512,-1432,-280,249,28,-25,-14968,4064,-3476,-905,194,33,-14872,-3336,15308,-214,-344,-69
-3336,88,15720,160,-211,88,-15856,2604,-2408,-498,221,-12,-15864,-2328,-528,209,-23,95,-15444,-1404,-488,344,-42,-15,-14808,3832,-3672,-874,250,12,-14828,-3480,15416,-312,-296,-76
-3296,40,15424,160,-375,80,-15768,2376,-2504,-538,207,-103,-15940,-2448,-696,193,-71,50,-15564,-1424,-332,321,5,49,-15004,3940,-3568,-724,137,83,-14816,-3504,15424,-391,-333,-65
-3076,148,15632,139,-239,82,-15776,2632,-2520,-471,162,-116,-15804,-2296,-756,299,-111,3,-15416,-1336,-120,425,-10,67,-14828,3964,-3740,-625,175,188,-14784,-3408,15364,-251,-249,-269
-3240,60,15636,86,-218,68,-15808,2504,-2396,-325,116,-106,-15744,-2500,-688,561,-57,31,-15356,-1576,-336,592,52,118,-15040,3832,-3620,-307,28,210,-14724,-3500,15404,-155,-241,-239
-3236,12,15764,107,-170,92,-15768,2592,-2528,-312,129,-126,-15948,-2284,-492,616,-77,-14,-15524,-1356,-384,837,-2,118,-14932,4104,-3620,-250,-7,264,-14792,-3352,15228,17,-269,-231
-3132,72,15656,159,-245,92,-15688,2596,-2532,-259,100,-160,-15844,-2468,-528,593,-84,-77,-15432,-1356,-80,781,-3,119,-14992,4132,-3572,-198,49,261,-14908,-3280,15308,103,-266,-230
-3148,144,15768,95,-168,98,-15620,2688,-2584,-244,71,-209,-15760,-2232,-612,623,-75,-89,-15400,-1260,-228,686,28,81,-14764,4148,-3596,-376,54,233,-14736,-3292,15520,171,-385,-209
-3060,148,15712,47,-171,48,-15604,2552,-2744,-307,81,-180,-15676,-2488,-776,555,-65,-84,-15340,-1192,-352,640,28,50,-14904,4172,-3472,-384,84,231,-14692,-3304,15476,289,-352,-138
-3316,148,15648,27,-77,81,-15724,2656,-2536,-268,101,-210,-15956,-2260,-592,594,-75,-131,-15508,-1096,-372,706,83,45,-14868,4268,-3496,-533,179,252,-14804,-3324,15448,255,-307,-101
-3236,128,15696,25,-91,48,-15760,2588,-2460,-362,57,-335,-15888,-2356,-800,488,-143,-175,-15476,-1312,-432,583,41,67,-15044,3872,-3752,-472,100,291,-14948,-3392,15408,140,-330,-16
-3348,184,15636,-32,-91,52,-15696,2516,-2492,-259,29,-318,-15704,-2552,-560,664,-120,-162,-15376,-1656,-252,725,123,-1,-14840,4052,-3764,-393,60,282,-14764,-3220,15320,83,-334,-77
-3152,112,15652,-27,-64,45,-15700,2648,-2576,-319,70,-258,-15832,-2472,-700,560,-180,-157,-15468,-1508,-420,813,-43,11,-15028,3912,-3688,-519,105,189,-14788,-3268,15472,9,-324,-94
-3240,112,15624,-5,-51,55,-15844,2384,-2436,-278,18,-182,-15716,-2652,-616,624,-164,-79,-15424,-1676,-488,748,64,-25,-14960,3968,-3752,-461,109,174,-14804,-3260,15472,-69,-274,-129
-3260,128,15584,-63,-54,33,-15776,2632,-2708,-240,22,-86,-15884,-2456,-652,675,-208,-56,-15500,-1424,-448,887,77,-76,-14928,3976,-3676,-378,102,199,-14748,-3364,15504,-114,-177,-195
-3184,184,15712,-127,-2,-16,-15604,2408,-2540,-279,-3,-36,-15780,-2704,-516,673,-208,15,-15420,-1748,-284,795,38,-80,-14864,3940,-3640,-388,92,139,-14724,-3400,15348,-228,-91,-150
-3436,-36,15800,-190,-77,-23,-15716,2340,-2516,-180,-13,-25,-15708,-2512,-604,678,-161,38,-15492,-1512,-404,890,54,-73,-14916,4032,-3716,-408,108,112,-14736,-3216,15356,-128,5,-224
-3140,128,15784,-150,-104,-3,-15552,2672,-2612,-323,-81,-26,-15788,-2228,-520,557,-186,24,-15440,-1192,-336,678,-17,-38,-14972,3804,-3584,-642,160,129,-14700,-3436,15440,-132,-90,-311
-3280,28,15748,-103,-21,23,-15676,2424,-2408,-331,-48,-125,-15840,-2308,-568,509,-157,-42,-15484,-1312,-496,565,36,73,-15056,3948,-3548,-417,26,219,-14712,-3460,15328,-256,-115,-261
-3200,84,15676,-62,-30,49,-15732,2576,-2412,-356,-92,-171,-15736,-2640,-712,556,-212,-73,-15540,-1580,-440,783,-67,70,-14772,3880,-3720,-230,39,289,-14732,-3384,15420,-175,-11,-238
-3328,-4,15744,-17,108,84,-15692,2464,-2588,-326,-66,-117,-15640,-2660,-640,812,-163,3,-15424,-1604,-412,939,-16,118,-14836,4064,-3672,-411,64,212,-14840,-3300,15392,-28,71,-205
-3200,120,15572,5,-8,86,-15788,2652,-2436,-279,-19,-178,-15952,-1976,-612,629,-178,-78,-15544,-980,-448,769,-3,112,-14904,4128,-3572,-526,49,258,-14900,-3320,15268,-31,34,-239
-3208,-44,15492,1,119,105,-15760,2436,-2468,-469,-8,-237,-15820,-2576,-624,377,-248,-84,-15424,-1588,-392,533,-124,71,-14904,3956,-3644,-324,-31,259,-14868,-3448,15344,76,61,-214
-3452,28,15556,46,131,117,-15724,2240,-2540,-281,-52,-157,-15660,-2704,-612,732,-167,-30,-15412,-1652,-272,856,-1,105,-14860,4024,-3704,-512,6,219,-14764,-3328,15376,40,-68,-150
-3300,20,15560,20,82,76,-15724,2688,-2512,-333,-14,-159,-15836,-2184,-548,607,-226,-7,-15564,-1304,-240,786,-67,127,-14980,3944,-3684,-513,54,217,-14776,-3544,15316,96,13,-223
-3384,52,15512,32,-41,83,-15672,2448,-2696,-350,-36,-145,-15716,-2620,-572,547,-191,-48,-15460,-1480,-312,643,-25,99,-14924,4076,-3564,-319,-13,236,-14764,-3416,15408,127,-87,-162
-3344,40,15468,24,-59,69,-15720,2576,-2340,-303,-81,-162,-15840,-2420,-668,598,-263,-30,-15468,-1348,-360,879,-110,103,-14864,3996,-3512,-427,5,266,-14844,-3488,15316,154,108,-233
-3500,-24,15668,61,-49,52,-15764,2420,-2492,-411,-60,-203,-15744,-2552,-664,652,-257,-19,-15432,-1484,-416,683,-47,161,-14808,4088,-3596,-450,79,241,-14812,-3268,15300,19,8,-173
-3412,-40,15624,55,-167,44,-15704,2564,-2460,-385,-52,-129,-15800,-2376,-508,515,-203,-1,-15488,-1460,-108,608,-50,57,-15016,4132,-3584,-508,5,248,-14716,-3416,15320,-29,271,-142
-3448,68,15712,82,-220,26,-15592,2492,-2468,-444,-12,-167,-15712,-2508,-548,461,-269,-32,-15280,-1452,-320,586,-152,56,-14816,3852,-3372,-536,6,182,-14596,-3300,15156,-311,414,-108
-3364,64,15556,37,-263,20,-15800,2436,-2492,-375,-68,-164,-15728,-2760,-724,555,-227,-1,-15460,-1832,-288,630,-30,93,-14860,4064,-3480,-508,-2,209,-14876,-3388,15360,-360,301,-152
-3344,72,15756,223,-304,70,-15704,2508,-2540,-219,-87,-68,-15764,-2484,-488,755,-204,52,-15420,-1668,-320,787,-36,44,-14860,4012,-3404,-598,69,116,-14736,-3388,15344,-258,-28,-116
-3212,128,15512,156,-294,51,-15760,2596,-2436,-327,-30,-143,-15808,-2248,-544,482,-238,-8,-15532,-1100,-280,583,-156,47,-14948,4080,-3496,-612,57,159,-14876,-3340,15268,-414,62,-122
-3328,84,15632,64,-253,56,-15708,2424,-2500,-381,-31,-200,-15732,-2520,-740,384,-196,-37,-15460,-1380,-388,422,-38,116,-14868,3900,-3540,-653,98,219,-14736,-3496,15212,-399,291,-142
-3200,96,15520,68,-243,43,-15712,2524,-2384,-340,-69,-135,-15728,-2716,-592,518,-255,-12,-15528,-1624,-344,598,-103,113,-14904,3916,-3512,-581,60,224,-14848,-3428,15236,-343,288,-116
-3468,-12,15652,107,-325,43,-15752,2484,-2476,-276,-77,-110,-15720,-2376,-432,671,-231,-6,-15332,-1412,-116,797,-15,66,-14828,3868,-3480,-587,121,167,-14900,-3344,15268,-286,264,-78
-3100,176,15528,85,-268,58,-15712,2660,-2476,-346,5,-194,-15852,-2304,-536,380,-189,-17,-15416,-1208,-192,398,-82,75,-14940,4076,-3324,-561,116,207,-14856,-3316,15072,-158,-40,-100
-3532,16,15760,47,-260,109,-15724,2264,-2532,-355,-47,-184,-15592,-2524,-612,442,-195,-21,-15356,-1436,-272,491,-13,116,-14856,3896,-3332,-643,70,213,-14908,-3456,15192,-248,-37,-51
-3236,116,15608,31,-276,84,-15792,2668,-2388,-310,-1,-235,-15904,-2340,-360,503,-177,-66,-15460,-1260,-264,610,-44,116,-14852,4116,-3520,-610,113,218,-14884,-3308,15308,-199,-151,-82
-3204,60,15712,9,-132,42,-15732,2628,-2456,-405,11,-200,-15692,-2660,-448,428,-194,-61,-15340,-1456,-144,388,-12,64,-14968,4020,-3312,-616,23,232,-14552,-3348,14988,-134,-94,-155
-3228,112,15480,20,-176,49,-15668,2440,-2304,-338,27,-207,-15860,-2772,-364,498,-162,-62,-15548,-1616,-332,634,-6,44,-14924,4088,-3444,-474,77,189,-14668,-3420,15116,-321,123,-36
-3180,92,15676,14,-113,61,-15668,2520,-2468,-337,-17,-160,-15680,-2384,-628,578,-196,-44,-15368,-1268,-264,684,-25,38,-14840,4144,-3472,-756,213,208,-14940,-3484,15088,-339,138,-46
-3220,68,15652,10,-140,31,-15728,2456,-2376,-371,-19,-221,-15712,-2316,-600,463,-155,-82,-15464,-1200,-264,388,46,55,-14912,4060,-3496,-801,196,211,-14876,-3340,15108,-122,48,-97
-3196,8,15700,16,-77,53,-15760,2348,-2308,-390,36,-195,-15784,-2700,-604,448,-188,-98,-15424,-1608,-248,526,0,-10,-14896,3888,-3560,-606,152,258,-14892,-3400,15228,-210,-225,-77
-3316,132,15596,8,-101,75,-15704,2448,-2376,-286,-26,-180,-15720,-2472,-612,585,-148,-76,-15476,-1380,-312,641,8,78,-14948,3928,-3380,-638,223,212,-14896,-3404,15288,-252,-186,-78
-3260,20,15524,22,-126,45,-15744,2516,-2372,-313,18,-227,-15728,-2476,-440,478,-153,-55,-15384,-1228,-180,494,34,24,-14984,4036,-3408,-741,173,216,-14800,-3476,15136,-211,-167,-51
-3212,16,15648,11,-108,72,-15696,2472,-2360,-383,115,-241,-15800,-2568,-536,369,-115,-93,-15516,-1356,-104,425,11,46,-14916,3948,-3452,-727,169,301,-14896,-3496,15220,-353,-588,-5
-3376,60,15812,96,-234,65,-15592,2468,-2660,-242,71,-285,-15660,-2364,-584,483,-106,-80,-15344,-1240,-328,527,12,163,-14828,3756,-3516,-553,127,316,-14864,-3432,15176,-69,-356,27
-3332,84,15476,24,-312,72,-15776,2536,-2516,-364,82,-343,-15884,-2576,-320,360,-107,-121,-15388,-1268,-260,462,60,220,-14816,4232,-3288,-585,141,357,-14708,-3376,15052,-47,-188,39
