x_90d_tur,,,,,,,,,
Module: E0:5A:1B:76:51:80 (05),,,,,,,,,
t(us),ax,ay,az,gx,gy,gz,y,p,r
22518141,808,14226,3780,1378,225,27,1.753031,1.701877,2.086037
22533768,-942,14002,4456,1265,190,-28,1.757134,1.705565,2.013008
22549394,855,14784,9168,875,-44,-105,-3.140732,-3.140696,2.318572
22565020,-294,15452,7144,708,-196,-16,1.766016,1.71677,1.907225
22580646,-341,16816,4162,519,-170,-48,1.774006,1.725195,1.869687
22596271,-562,17310,4046,806,-48,-51,1.779916,1.730668,1.856348
22611897,476,15304,5614,1081,189,-49,1.790605,1.741193,1.824634
22627523,-400,15336,6844,1002,65,8,1.792907,1.748125,1.776263
22643149,256,16320,7710,771,-208,93,1.795761,1.75159,1.764642
22658774,946,16408,6842,558,-48,107,1.799366,1.754979,1.757604
22674401,-519,18064,5148,448,62,57,1.800519,1.761196,1.725441
22690028,-593,18068,5534,687,196,41,1.801521,1.769575,1.686692
22705655,957,17080,6132,1051,112,110,1.801726,1.773817,1.667594
22721280,376,16292,6392,1129,19,61,1.80477,1.780795,1.646658
22736906,986,16834,6652,724,-215,-66,1.807914,1.78451,1.641771
22752532,-950,18628,6884,485,-262,-1,1.82532,1.799363,1.641051
22768158,-889,18978,6256,329,-151,58,1.828666,1.803735,1.636529
22783785,-644,19568,5236,279,-143,11,1.831776,1.80852,1.630976
22799410,-385,18892,5516,675,-53,-39,1.841115,1.819193,1.623952
22815039,377,17972,6638,893,-104,-36,1.846306,1.824385,1.621705
22830666,103,17906,8198,1043,-103,52,1.857027,1.833289,1.621756
22846292,971,19214,7686,795,-224,21,1.861495,1.836876,1.621637
22874055,2,20186,4558,25,-136,-81,1.880502,1.854864,1.618572
22889682,-751,20426,4812,37,-33,-128,1.883397,1.860869,1.611966
22905308,-833,20796,5766,419,-15,-56,1.885613,1.866918,1.604212
22920934,333,19718,8802,875,-141,7,1.892585,1.877375,1.596326
22936561,-142,18730,8614,1199,-393,180,1.898743,1.881208,1.599136
22952187,19,17904,6480,908,-383,229,1.917426,1.885106,1.620169
22967813,-62,19848,3792,-108,-256,0,1.924801,1.886195,1.628469
22983438,351,20994,4204,-460,53,-200,1.928909,1.895068,1.620902
22999064,775,21404,6046,-444,105,-220,1.922033,1.908536,1.590182
23014690,533,20746,8168,-214,-31,-114,1.917714,1.91517,1.574419
23030317,-679,19982,7938,-15,-216,56,1.912202,1.216902,1.553262
23045943,357,19454,6420,188,-103,111,1.911603,1.214076,1.548903
23061568,845,19362,5418,42,100,73,1.908778,1.209398,1.539098
23077195,491,20478,4862,-130,148,-53,1.903552,1.2068,1.528872
23092821,-229,20644,5164,-97,92,-120,1.895966,1.198235,1.508715
23108446,95,20654,7000,-26,-76,-73,1.894238,1.19334,1.50104
23124072,772,19742,6404,-75,-253,-7,1.898435,1.182113,1.493667
23139698,907,19558,6308,-205,-166,44,1.899106,1.179589,1.491183
23155324,767,20254,6146,-224,-33,50,1.897663,1.177378,1.486654
23170950,212,20512,6226,-41,17,3,1.891565,1.172157,1.47278
23186577,312,20032,5906,115,-10,-77,1.889799,1.168889,1.467493
23202204,657,19704,6394,142,5,-119,1.890472,1.161253,1.461462
23217830,-827,19596,6942,-38,-79,-104,1.890706,1.157428,1.45839
23233457,-711,19918,7432,-184,-39,-31,1.888897,1.150614,1.449724
23249084,529,20342,5884,-169,-19,54,1.882505,1.145683,1.436648
23264711,-177,20290,5524,-16,-23,87,1.879996,1.143731,1.431535
23280338,-186,20012,5434,56,-18,34,1.877675,1.140232,1.425909
23295964,997,19764,6188,14,-26,-47,1.8773,1.138012,1.423736
23311590,-544,19284,7096,-3,-149,-15,1.877501,1.132749,1.419667
23327216,859,19500,6224,-129,-223,12,1.878409,1.1309,1.418953
23342843,6,19952,5966,-138,-111,-16,1.880868,1.127659,1.41742
23358470,837,20602,6326,-85,12,-19,3.14086,-0.000366,-0.000122
23374096,-408,20394,5874,-4,-2,0,3.14086,-0.000366,-0.000122
23389722,-883,19806,6366,-5,-40,-13,1.876066,1.117985,1.40326
23405348,-875,19376,6830,-59,-81,-23,1.875473,1.113745,1.399053
23420974,86,19506,6274,-129,-120,-11,1.874527,1.110127,1.394544
23436599,-882,20172,6068,-110,-101,12,1.87445,1.108556,1.392502
23452225,853,20316,5838,-21,-28,26,1.874346,1.105422,1.389081
23467851,559,19992,6292,-3,-66,34,1.87347,1.103887,1.386955
23483477,-5,19632,6194,-16,-52,12,1.873124,1.100937,1.384242
23499104,246,19546,5866,-73,-85,-21,1.872401,1.098075,1.380877
23514731,570,19910,6392,-84,-92,-22,1.872862,1.09648,1.379707
23530357,854,19702,6246,3,-44,27,1.873128,1.093405,1.376897
23545983,-3,19682,6050,-54,-44,0,1.872297,1.092138,1.375304
23561609,65,20098,6436,-59,-21,-10,1.870717,1.089371,1.370986
23577235,5,19868,6322,-24,-79,-6,1.869933,1.087727,1.368717
23592861,640,19712,6370,5,-77,-25,1.870362,1.084834,1.366836
23608487,451,19480,6384,-68,-85,-49,1.87228,1.081864,1.366101
23624113,-782,19832,6578,-73,-19,-3,1.87228,1.081864,1.366101
23639739,-34,20018,5874,-48,-49,25,1.871046,1.078826,1.361891
23655365,-119,20218,5580,-34,-83,3,1.869519,1.076843,1.358387
23670991,-658,20246,5886,-13,-44,-20,1.87131,1.074436,1.358206
23686617,-642,20114,6586,21,-81,21,1.871862,1.0731,1.357727
23702244,759,18996,6812,-25,-98,24,1.872315,1.071256,1.356932
23717870,-946,19398,6852,-165,-125,-29,1.872063,1.070728,1.355789
23733497,814,20084,6144,-147,-64,-62,1.871795,1.06853,1.352145
23749123,-64,20248,5818,-58,-64,-46,1.872323,1.065339,1.348983
23764750,198,20008,5890,8,-26,-60,1.873347,1.06381,1.348653
23780376,-190,19918,6530,-12,15,-44,1.874336,1.060531,1.347553
23796001,-937,19468,7064,-71,-57,7,1.873467,1.059142,1.34568
23811626,181,19542,6618,-66,-49,36,1.870849,1.057781,1.341099
23827253,430,19296,5936,-60,-17,23,1.869643,1.057365,1.33919
23842880,-36,19954,5940,-86,-9,-21,1.867435,1.056156,1.335348
23858506,861,20008,5998,-11,-43,0,1.866584,1.054218,1.332473
23886011,96,19164,6404,-4,-119,24,1.866584,1.054218,1.332473
23901636,-970,19388,6518,-101,-83,-12,1.869849,1.052477,1.333606
23917262,38,19688,6606,-69,6,21,1.869088,1.051977,1.331986
23932888,905,20040,6060,-71,33,-4,1.865577,1.050595,1.326651
23948514,-412,20160,5902,-21,46,-7,1.862603,1.04851,1.321816
23964141,619,19646,6238,25,50,-5,1.861607,1.047461,1.320237
23979767,-149,19480,6378,3,14,8,1.859598,1.045776,1.317435
23995394,-913,19412,6746,-59,-103,29,1.858794,1.045343,1.316271
24011021,978,19608,6400,-77,-119,-6,1.860007,1.044893,1.315431
24026652,161,19818,5762,-67,-27,-2,1.859883,1.044369,1.314604
24042277,-748,19798,5958,-33,38,-3,1.859611,1.043471,1.31343
24057903,78,19556,6496,-62,25,-39,1.857315,1.041613,1.309678
24073528,-910,19478,6568,-83,-46,-35,1.856626,1.040561,1.308096
24089154,498,19570,6828,-103,-85,-13,1.856497,1.039021,1.305682
24104781,198,19646,6332,-57,-87,3,1.856441,1.038678,1.304762
24120407,-861,19700,5676,-3,-58,57,1.857276,1.038301,1.304388
24136039,-141,19402,5748,-35,-31,35,1.85766,1.038668,1.304793
24151665,793,19460,5942,-44,-5,-14,1.857393,1.038497,1.304178
24167292,-125,19368,6202,-98,36,-72,1.857128,1.037784,1.303202
24182919,639,19652,6858,-96,12,-10,1.855377,1.035377,1.298799
24198545,100,19436,6296,28,-30,37,1.853294,1.034135,1.295131
24214171,843,19576,5932,27,-6,-6,1.853057,1.034123,1.294891
24229797,-147,19610,6324,-15,-15,-54,1.853276,1.033154,1.294925
24245424,-17,19748,6366,-90,-40,-64,1.853664,1.032271,1.294612
24261050,396,19688,6366,-120,-59,-50,1.855436,1.029656,1.292733
24276676,816,19742,6458,-77,-86,10,1.855748,1.029391,1.292185
24292302,-932,19304,5748,40,-14,20,1.856493,1.029461,1.292591
24307928,25,19370,6296,14,-6,5,1.85639,1.029412,1.293005
24323555,-496,19390,6122,-5,-38,-23,1.856434,1.0293,1.292873
24339181,-373,19670,6328,-6,1,-46,1.857181,1.02814,1.292747
24354808,204,19274,6610,-61,-13,-16,1.857095,1.027422,1.292136
24370434,-663,19546,6604,-136,-14,-15,1.855906,1.026523,1.28939
24386060,-329,19720,6186,-101,-50,12,1.854481,1.026078,1.286066
24401686,-199,19772,6146,-11,-62,7,1.855091,1.026063,1.286165
24417313,-19,19384,6036,117,-8,7,1.855684,1.025986,1.286764
24432939,-444,19138,6264,43,25,-33,1.856827,1.025723,1.288765
24448564,-951,19370,6396,-119,-21,-64,1.856365,1.024634,1.287774
24464189,581,19754,6288,-176,-61,-42,1.856226,1.023931,1.28643
24479815,867,19938,5886,-159,-73,-28,1.857097,1.022856,1.284394
24495441,826,19668,6050,-25,-17,26,1.857625,1.022585,1.283906
24511068,803,19356,6298,58,-3,45,1.857078,1.023115,1.283699
24526694,-140,19214,6558,30,-50,1,1.856805,1.023237,1.283768
24542320,-327,19494,6256,-94,-70,-43,1.857579,1.023029,1.284036
24557946,-152,19714,6582,-121,-50,-23,1.858843,1.022228,1.283443
24573573,475,19486,6264,-40,-27,-5,1.858865,1.021877,1.282617
24589200,-384,19566,6176,-9,-14,0,1.859018,1.021424,1.281919
24604825,449,19450,5976,12,-14,7,1.858976,1.021325,1.281704
24620450,-584,19384,6368,-49,-45,22,1.858887,1.021505,1.281619
24636076,603,19434,6992,-142,-117,-2,1.858887,1.021505,1.281619
24651701,454,19558,6308,-144,-215,-54,1.860888,1.021862,1.281178
24667328,-663,19404,5798,-50,-51,-66,1.866228,1.021304,1.284366
24682955,261,19268,5912,10,50,-18,1.866935,1.020853,1.284582
24698581,-573,19330,6362,-50,51,20,1.865238,1.020238,1.282622
24714207,87,19514,6696,-117,-51,47,1.863701,1.02033,1.280709
24729833,-315,19362,6446,-64,-154,48,1.862892,1.021391,1.278779
24745459,173,19212,5982,48,-112,15,1.864221,1.022207,1.280228
24761085,-252,19026,6048,72,7,-26,1.866572,1.022557,1.283523
24776710,697,19250,6396,45,69,-17,1.865671,1.0221,1.28254
24792335,-534,19380,6008,-29,42,-30,1.864024,1.021604,1.280966
24807961,121,19876,6066,-60,-9,-30,1.86313,1.020421,1.278812
24823588,-50,19594,6212,-10,-83,14,1.863486,1.020062,1.278671
24839214,-10,19406,6276,-24,-86,31,1.865476,1.020576,1.280445
24854841,540,19304,6828,-64,-24,35,1.865855,1.021024,1.280873
24870468,-200,19722,6730,-58,-40,9,1.864399,1.021486,1.27874
24898066,-420,19302,5852,51,-24,-77,1.864399,1.021486,1.27874
24913692,-963,19322,5990,16,-15,-68,1.867135,1.019418,1.280322
24929319,684,19570,6306,-46,-34,-10,1.868587,1.018341,1.281116
24944946,525,19338,6450,-6,-62,51,1.868536,1.018351,1.280747
24960572,-530,18790,6172,-5,-71,46,1.868893,1.019505,1.28153
24976198,-554,19340,6202,-89,-32,-16,1.868911,1.02021,1.281605
24991824,-297,19814,6302,-17,-29,-47,1.869107,1.019775,1.280504
25007450,237,19806,6132,37,22,-60,1.87026,1.018345,1.280799
25023076,256,19660,6590,-25,-22,-10,1.87026,1.018345,1.280799
25038703,-809,19200,6902,-91,-58,35,1.870533,1.017272,1.280038
25054329,675,19294,6682,-63,-97,50,1.869898,1.017803,1.278935
25069956,2,19280,5940,45,-120,38,1.870514,1.01913,1.279388
25085582,-190,19172,5742,25,-94,-30,1.872078,1.019833,1.281592
25101209,229,19674,5692,-73,-41,-68,1.875399,1.019615,1.284621
25116835,343,19694,6670,-41,49,-25,1.876003,1.018184,1.283698
25132461,45,19012,6718,-2,9,61,1.874689,1.017759,1.281949
25148087,-212,19040,6592,-61,-103,56,1.871908,1.019061,1.279622
25163713,-821,19376,6350,-63,-123,-8,1.872235,1.019927,1.279738
25179340,-339,19618,5718,-38,-32,-85,1.874896,1.019889,1.281485
25194966,-758,19560,6146,-17,23,-61,1.875888,1.018916,1.281821
25210592,-593,19526,6664,-78,-50,-17,1.876209,1.017567,1.280911
25226218,240,19280,6544,-65,-134,47,1.876259,1.017563,1.280344
25241845,-841,19378,6402,-23,-120,39,1.877677,1.018987,1.281611
25257471,-894,19466,6174,-34,-42,17,1.879252,1.020029,1.283159
25273097,903,19590,6144,-34,37,-15,1.879252,1.020029,1.283159
25288723,-433,19372,5570,-7,58,-32,1.877705,1.019236,1.280443
25304348,653,19246,5700,24,40,-22,1.877232,1.018709,1.279705
25319973,-671,19428,6054,-21,-49,-24,1.87719,1.018095,1.279581
25335600,-749,19224,6122,-23,-135,18,1.878132,1.01816,1.280292
25351226,854,19282,6580,-11,-50,24,1.880572,1.019212,1.282959
25366851,864,19352,6320,-24,47,-17,1.87995,1.019474,1.28201
25382478,597,19734,6404,-44,-12,-49,1.878958,1.01905,1.280569
25408338,469,19506,6210,-21,-127,-15,1.878958,1.01905,1.280569
25423965,475,19066,6576,10,-115,42,1.882509,1.018031,1.282635
25439591,-63,18948,6744,-15,-84,67,1.883468,1.019694,1.284254
25455217,-164,19026,5828,-70,-47,0,1.883107,1.020512,1.284165
25470843,555,19662,5794,-84,-3,-57,1.882951,1.020683,1.282979
25486470,314,19916,6320,-16,84,-41,1.882875,1.018722,1.281057
25502096,-410,19242,6728,-17,-55,-8,1.882053,1.017863,1.279726
25517721,459,19218,6868,-78,-235,-21,1.883234,1.01801,1.280147
25533347,-270,19256,6080,-88,-215,22,1.887171,1.01948,1.283942
25548974,734,19132,5566,-26,-45,-1,1.888378,1.020148,1.285113
25564600,896,19820,5628,34,61,-46,1.888759,1.020147,1.285404
25580227,445,19640,6120,92,83,-43,1.888453,1.018556,1.284728
25595852,23,19074,6396,-38,-55,-37,1.888243,1.017749,1.284463
25611478,615,19396,6312,-155,-175,-24,1.888848,1.01722,1.28461
25627104,-921,19314,5694,-87,-142,0,1.892118,1.017754,1.286322
25642730,-327,19516,5900,-4,11,22,1.893231,1.018101,1.287385
25658356,-153,19478,6414,-9,68,20,1.891797,1.018482,1.285998
25673983,976,19578,6868,-8,-6,-34,1.890402,1.018158,1.284223
25689610,330,19236,6534,-78,-134,-52,1.890551,1.017273,1.283345
25705237,-264,19180,6304,-133,-167,-38,1.892395,1.017134,1.284511
25720863,-309,19120,6414,-86,-77,24,1.89503,1.017512,1.285866
25736490,-104,19190,6106,-25,-45,37,1.894338,1.018688,1.284823
25752117,-9,19368,6358,-39,18,-14,1.894073,1.01914,1.28464
25767743,-374,19586,6676,-68,34,-84,1.893102,1.018282,1.282488
25783370,795,19618,6376,-53,4,-52,1.892572,1.016328,1.279706
25798996,-3,19222,6484,14,-91,24,1.892953,1.016142,1.279811
25814623,-512,18764,6538,-17,-201,73,1.893605,1.016767,1.281012
25830250,-774,19052,5752,-109,-212,47,1.896153,1.019719,1.284968
25845877,152,19894,5818,-87,-36,-34,1.898518,1.021139,1.286972
25861503,212,19726,6084,-5,108,-55,1.898958,1.020512,1.286627
25877128,-398,19382,6078,6,126,-27,1.896649,1.018451,1.282689
25892754,11,19238,6690,51,74,4,1.895236,1.017776,1.28074
25920233,883,18978,6108,-76,-165,-5,1.895323,1.019005,1.28129
25935858,775,19174,6106,-95,-182,-17,1.897232,1.019407,1.283076
25951485,339,19516,5738,-82,-116,-36,1.899088,1.019711,1.284644
25967112,-9,19560,6486,-22,15,-27,1.901323,1.019475,1.286114
25982738,291,19534,6796,39,62,1,1.900765,1.019047,1.285057
25998365,-474,18802,7144,24,36,30,1.898296,1.018405,1.282118
26013991,-110,18782,6854,-82,-74,39,1.896591,1.018721,1.28037
26029617,-24,18870,5848,-133,-178,15,1.895572,1.020076,1.278746
26045243,-264,19306,5092,-107,-140,-46,1.899322,1.021119,1.282114
26060869,323,19610,5960,0,44,-54,1.901127,1.020714,1.283592
26076494,-167,19150,7066,-25,84,1,1.900529,1.019321,1.281915
26092120,-847,18916,7178,-50,9,35,1.898575,1.019019,1.27924
26107747,-241,18514,6186,-68,-112,3,1.895794,1.019629,1.275607
26123374,-847,18788,5130,-86,-189,-62,1.896801,1.020122,1.27652
26139000,31,19780,5256,-43,-117,-72,1.902313,1.020327,1.281966
26154627,966,19822,6004,55,29,-11,1.904556,1.019898,1.284099
26170253,121,19128,7248,-16,103,77,1.901501,1.019809,1.280932
26185879,967,19382,6968,-101,72,-22,1.898284,1.019735,1.27683
26201504,-201,19270,6464,-62,-92,-43,1.896745,1.019174,1.274185
26217131,-58,19300,5852,-31,-208,-34,1.899477,1.018729,1.275927
26232756,-260,19120,5874,27,-215,2,1.902738,1.019071,1.279667
26248383,-174,19012,6192,0,-154,0,1.90818,1.02037,1.286628
26264009,-591,19204,6622,-19,-25,0,1.909163,1.020868,1.288014
26279634,-481,19306,6344,-6,41,-1,1.908301,1.020824,1.286727
26295260,-220,19266,6100,-45,3,0,1.906179,1.020454,1.283756
26310887,510,19352,6414,-64,-57,-5,1.905848,1.02039,1.283105
26326513,759,18940,6564,-48,-114,2,1.906494,1.020612,1.283015
26342139,-129,18920,6980,-84,-143,-2,1.90724,1.021015,1.283659
26357766,567,18958,6622,-45,-71,3,1.908345,1.021683,1.284249
26373392,-513,19282,6226,-9,-13,-7,1.907979,1.021969,1.283806
26389018,200,19484,5768,2,-17,-6,1.907806,1.021783,1.283097
26404644,-492,19278,5812,-58,-43,-42,1.908248,1.021597,1.283456
26420270,-163,19054,6008,-50,15,-4,1.908779,1.020785,1.282397
26435897,-34,18858,6426,-19,54,25,1.9076,1.020745,1.280818
26451522,-623,18936,6506,-45,41,32,1.906183,1.020972,1.279164
26467147,884,19454,6246,-58,-43,13,1.90325,1.021683,1.27555
26482773,-89,19258,6468,-40,-170,23,1.903593,1.021758,1.27561
26498398,-169,18976,5992,-28,-199,11,1.906867,1.022949,1.279565
26514023,709,18824,5996,-54,-72,2,1.908639,1.023589,1.281911
26529650,-264,19256,6350,-99,19,-12,1.908962,1.024021,1.281879
26545276,615,19154,6544,-42,-24,25,1.907415,1.023634,1.27876
26560901,-973,19316,6046,21,-26,24,1.906848,1.02384,1.278032
26576528,278,18970,5900,40,4,-21,1.906965,1.024099,1.278535
26592154,542,19236,6026,18,70,-51,1.907236,1.023811,1.278719
26607781,-571,19160,6632,-3,22,-35,1.906123,1.022474,1.276742
26623408,-705,18838,6912,-76,-87,-12,1.906067,1.022105,1.276099
26639039,832,18962,6634,-138,-182,-6,1.906683,1.02254,1.276072
26654665,-830,18948,5972,-89,-138,-3,1.908135,1.022983,1.276987
26670292,-903,19250,5668,2,35,-7,1.910065,1.02378,1.278625
26685919,376,19432,6308,45,110,-19,1.909393,1.02329,1.277719
26701546,-18,19146,6788,54,129,-10,1.908111,1.022722,1.275977
26717172,966,18794,6812,-43,-53,-26,1.905454,1.021526,1.272346
26732799,-475,18762,6664,-127,-179,-50,1.905744,1.02151,1.272182
26748425,-259,19106,5924,-82,-129,-39,1.908924,1.021813,1.2745
26764051,-819,19606,5350,-21,35,-15,1.91012,1.021774,1.275523
26779678,-478,19618,5496,82,177,21,1.90959,1.021015,1.274437
26795305,17,18786,6830,77,55,4,1.90686,1.020148,1.271644
26810932,830,18422,7172,-31,-252,-28,1.906695,1.020061,1.271644
26826558,-539,18700,6566,-107,-420,-48,1.912011,1.021425,1.277869
26842184,135,19394,5560,-61,-242,27,1.916128,1.022387,1.282813
26857811,301,19356,5592,-17,33,15,1.919775,1.023941,1.287699
26873437,-868,19784,6072,-34,112,-58,1.919254,1.023709,1.286809
26889064,-396,19368,6782,49,177,-52,1.916744,1.02164,1.281873
26904691,-727,18830,7130,-4,-5,-41,1.914118,1.019414,1.277353
26932292,89,18852,6384,31,-110,29,1.915313,1.02137,1.280209
26947918,-939,18986,5706,52,-128,3,1.915313,1.02137,1.280209
26963545,-90,19592,5572,-25,-135,-61,1.917017,1.021806,1.28267
26979172,995,19766,6096,32,-80,-51,1.9213,1.021162,1.287137
26994797,-738,19264,6116,130,-12,1,1.923481,1.020358,1.289797
27010423,-224,19176,6716,237,15,57,1.923985,1.020244,1.290969
27026049,-810,18780,7050,414,16,50,1.923469,1.021322,1.293783
27041676,334,19388,6606,494,-32,1,1.923688,1.021681,1.296538
27057302,742,20242,6256,549,-90,-54,1.932634,1.020859,1.313852
27072928,870,20930,6576,720,-217,-43,1.938422,1.020109,1.323298
27088554,983,19788,5186,751,-250,-104,1.946035,1.019575,1.335199
27104180,-854,19884,6072,609,-1,-117,1.95405,1.018623,1.346813
27119805,161,20022,6756,649,197,49,1.962554,1.016222,1.360086
27135430,626,20524,7088,711,187,118,1.960559,1.015881,1.363055
27151056,-73,21018,6434,898,11,101,1.959592,1.016421,1.365192
27166682,-128,21016,5560,1194,-86,58,1.966313,1.017248,1.380898
27182308,-761,21490,5038,1215,-217,52,1.983943,1.017767,1.408931
27197934,908,22280,6240,1146,-142,-1,1.994142,1.017562,1.423245
27213559,-346,22390,6710,1159,-50,-23,2.003001,1.016536,1.435216
27229185,458,22860,6252,1183,-58,9,2.017698,1.014158,1.454406
27244812,964,22966,5990,1297,-52,114,2.03345,1.012716,1.47423
27260438,591,22596,5158,1387,-131,200,2.04247,1.012983,1.485759
27276065,728,22714,4718,1448,-72,180,2.06398,1.015317,1.512453
27291691,-602,23970,4486,1423,48,63,2.075576,1.015929,1.525193
27307316,-791,26460,7770,1584,-55,44,2.117725,1.012656,1.561739
27322942,-881,25094,6898,1945,-465,203,2.143321,2.129279,1.581802
27338568,-30,22572,4400,1632,-194,95,2.171547,2.129291,1.60287
27354194,-777,23812,3416,930,201,-59,2.202244,2.130609,1.621554
27369820,-946,25710,3472,742,208,-88,2.208303,2.132313,1.622976
27385446,-350,27604,4146,1003,-83,-90,2.222199,2.137681,1.625648
27401072,-395,28138,4528,1791,-85,57,2.24154,2.140639,1.634111
27416697,-320,28130,4738,2360,30,50,2.363304,2.146783,1.683235
27432323,-238,26998,4262,2130,-72,85,2.416209,2.14842,1.700466
27447949,322,26540,2686,1807,-182,4,2.471631,2.149883,1.717323
27463575,471,27082,2214,1508,-191,-79,2.527922,2.152178,1.732797
27479201,326,29194,1908,1344,-199,-144,2.637933,2.158293,1.75875
27494827,-716,29428,3246,1646,-73,-77,2.753022,2.16638,1.780614
27510453,-7,30724,3146,1958,254,-26,2.82434,2.169441,1.791397
27526079,-2,30136,2838,2593,289,194,3.015475,2.173007,1.810704
27541705,-43,29474,982,2802,-46,402,-2.95913,2.170745,1.851877
27557332,-420,28838,-418,2072,-335,244,-2.826281,2.169875,1.875324
27572959,-97,30012,-1018,1161,-469,72,-2.734337,2.171052,1.895018
27588585,121,31736,-270,699,-318,117,-2.654923,2.177227,1.916511
27604212,-446,32767,2862,1166,209,195,-2.588262,2.181087,1.920791
27619837,690,32767,2484,1751,285,25,-2.527314,2.181146,1.920679
27635464,381,32767,30,2036,270,-110,-2.357892,2.18447,1.928001
27651090,834,32016,-2132,2220,181,-69,-2.272894,2.187383,1.935923
27666717,-487,30312,-2262,1995,128,12,-2.078705,2.194286,1.971451
27682343,-517,30606,-1394,1320,61,61,-2.041806,2.195261,1.977613
27697970,-162,32767,-1886,836,-118,-47,-2.016728,2.197063,1.980342
27713597,-665,32767,-1938,831,-243,-43,-3.141538,-0.008084,-0.029491
27729224,-78,32767,-1936,1235,-282,114,-1.972297,2.208989,1.98622
27744850,-118,32767,-2536,1509,-479,131,-1.943289,2.214106,2.004348
27760477,791,32100,-3882,1463,-381,30,-1.933075,2.217925,2.018559
27776104,138,32564,-3040,1373,-133,97,-1.889093,2.226116,2.048194
27791730,510,32767,-3058,1195,76,-46,-1.867666,2.228086,2.051236
27807357,567,32767,-3122,847,136,-193,-1.844801,2.230443,2.049856
27822984,720,32767,-4374,658,-23,-220,-1.824186,2.233663,2.046
27838610,675,32767,-5596,809,-157,-84,-1.79559,2.242113,2.04172
27854237,-733,32767,-5168,1277,-199,79,-1.777354,2.248906,2.048656
27869864,-35,32767,-5716,1717,-169,153,-1.768672,2.250868,2.058202
27885489,-859,32767,-6128,1789,73,86,-1.746022,2.253143,2.083932
27913080,605,32767,-5222,885,269,-71,-1.746022,2.253143,2.083932
27928706,-807,32767,-6016,578,7,-105,-1.677916,2.255955,2.089724
27944332,-899,32767,-7336,727,-98,56,-1.657728,2.26098,2.085416
27959959,382,32767,-7600,1018,-70,233,-1.652043,2.262471,2.087734
27975585,749,32767,-7268,1449,-27,335,-1.64212,2.261477,2.101696
27991211,415,32767,-7304,1803,55,368,-1.636793,2.260201,2.112003
28006836,320,32767,-7930,2209,-4,382,-1.624231,2.256553,2.140406
28022462,-621,32767,-9322,1977,26,212,-1.611849,2.254696,2.173086
28038088,372,31896,-9688,1070,4,-54,-1.604466,2.256019,2.181963
28053714,138,32767,-9742,621,-18,-88,-1.588202,2.261509,2.182094
28069339,-71,32767,-10592,644,-45,-136,-1.580505,2.264335,2.179997
28084965,-943,32767,-11320,934,-57,-123,-1.566025,2.271295,2.178828
28100591,-737,32767,-10862,1238,8,-62,-1.559764,2.274684,2.181987
28116216,233,32767,-10500,1331,2,-12,-1.54684,2.27913,2.193416
28131842,-467,32292,-9832,1085,-47,30,-1.54062,2.280864,2.199389
28147468,96,32767,-10134,727,-53,123,-1.525994,2.284088,2.206672
28163093,-582,32767,-12242,-112,-97,-2,-1.521523,2.285367,2.201642
28178720,-201,32767,-12174,-15,-86,-59,-1.516698,2.288121,2.19413
28194346,-316,32767,-12740,299,-46,-87,-1.506017,2.293804,2.182524
28209972,909,32767,-12382,595,25,-135,-1.500791,2.296695,2.180102
28225599,884,32767,-11336,880,-2,-111,-1.488154,2.302166,2.179546
28241226,738,32767,-10876,924,24,10,-1.482567,2.30431,2.181781
28256852,-644,32767,-11738,550,10,39,-1.472363,2.306309,2.185898
28281500,113,32767,-12738,-227,-51,-125,-1.472363,2.306309,2.185898
28297127,-999,32767,-11688,-152,-22,-137,-1.44984,2.31476,2.161783
28312753,786,32767,-12322,219,-119,-123,-1.443538,2.317508,2.154343
28328379,-249,32767,-12508,345,-246,-102,-1.435338,2.323799,2.149805
28344006,-369,32767,-12494,435,-311,92,-1.432572,2.330396,2.151208
28359632,782,32767,-12836,625,-204,209,-1.433874,2.332237,2.154391
28375259,-886,32694,-13004,554,-25,270,-1.436043,2.332472,2.163243
28390885,638,32254,-12704,29,63,65,-1.431373,2.330809,2.16154
28406511,830,32767,-12082,-499,-19,-106,-1.425021,2.332099,2.152464
28422138,450,32767,-12464,-437,-31,-116,-1.41863,2.334149,2.141242
28437764,-669,32767,-11984,-161,88,-136,-1.405388,2.338598,2.12217
28453391,102,32767,-12028,-55,12,-116,-1.391169,2.341827,2.106846
28469017,-887,32767,-12782,220,-183,-5,-1.385891,2.343782,2.101965
28484643,599,32767,-12374,184,-289,158,-1.385448,2.347287,2.102704
28500270,-172,32767,-12764,-37,-265,198,-1.387962,2.348068,2.104131
28515897,-319,32767,-13350,-310,-51,122,-1.39008,2.348775,2.100638
28531523,695,32767,-14344,-405,133,-25,-1.387192,2.348778,2.09435
28547148,946,32767,-13926,-344,150,-163,-1.374621,2.350538,2.077619
28562774,330,32767,-10926,-42,107,-165,-1.360155,2.35445,2.063322
28578400,-625,32767,-9868,11,-39,-119,-1.353866,2.355916,2.058085
28594027,-97,32767,-10872,-290,-158,-81,-1.343936,2.359432,2.048418
28609653,737,32767,-12602,-245,-176,58,-1.341043,2.361136,2.042635
28625279,164,32767,-13640,-120,-58,116,-1.339464,2.362338,2.034153
28640905,-111,32767,-13024,-225,-77,-4,-1.337872,2.363169,2.030753
28656531,-925,32767,-12174,-206,-151,-48,-1.336105,2.364737,2.027397
