A1x,A1y,A1z,G1x,G1y,G1z,A2x,A2y,A2z,G2x,G2y,G2z,A3x,A3y,A3z,G3x,G3y,G3z,A4x,A4y,A4z,G4x,G4y,G4z,A5x,A5y,A5z,G5x,G5y,G5z,A6x,A6y,A6z,G6x,G6y,G6z
252,-4620,12772,-393,-21344,11292,-5740,-7132,400,-3379,-900,-10517,-8800,14352,-4416,-3543,-3725,-9711,-17704,4916,-2284,2234,1775,-10915,-17604,-2824,-3436,2283,-100,-7794,-16796,-4600,1124,794,-814,-283
-8728,-6232,16896,1199,-30474,3891,-7064,-788,-716,-536,1617,-17422,-4904,9824,-1536,-4590,-6326,-15137,-15548,2548,-1388,4835,-1219,-12034,-16036,-3356,-3308,2040,190,-6191,-15704,-4288,1844,1907,-2269,-574
-15020,-3132,16172,1866,-32768,-2445,-10240,-2100,4,6768,3642,-23211,-6828,10160,-1680,2454,-7903,-20552,-14508,2248,-728,9378,-1295,-11726,-13400,-4544,-3420,2852,-78,-5109,-13920,-4600,1712,2162,-3402,-807
-9784,-636,6800,2509,-32768,-5656,-13944,-1852,-1796,11751,5488,-28003,-8892,10444,-668,6065,-8582,-23886,-14204,3052,1068,11082,-1703,-10199,-14212,-3476,-2752,2670,961,-3969,-13540,-4280,1884,1410,-2466,-423
-19040,3672,15028,-2734,-32768,-5585,-18696,6196,-1980,11237,6043,-30284,-10480,6632,2940,7061,-10592,-27575,-11488,4740,-1116,9328,-758,-6689,-12412,-3500,-4028,2134,-963,-2325,-13884,-4516,1504,1365,-1508,-66
-18200,-828,12148,-1712,-32192,-5936,-20436,4448,-1724,6641,6282,-31578,-11716,12084,-1748,2034,-6425,-29141,-12168,3776,568,4567,-2535,-4528,-12984,-3500,-4316,1413,-2410,-508,-14160,-3900,1532,1471,-728,-47
-20992,-2568,14968,-1384,-28842,-8342,-22684,3776,-3688,7998,7127,-30908,-13436,7572,-1336,1160,-7354,-28996,-12996,292,1804,317,-2345,-4152,-12556,-4196,-3864,-995,-1660,828,-13760,-3784,2088,682,-307,-77
-20432,-1012,11364,-2183,-26186,-10336,-24200,5444,-4060,11201,7231,-28951,-14756,3980,-1456,6688,-5844,-27141,-13704,-3696,1964,598,-1492,-2422,-13572,-5856,-3260,-1058,-907,1604,-14344,-4284,1488,-1991,1052,200
-26300,1620,17636,-4767,-27824,-10567,-23444,9660,-4416,7542,6305,-25996,-15700,7180,-1832,4345,-5445,-24825,-14632,-4580,1100,3528,-298,-2845,-14180,-7100,-2928,-651,-1403,1753,-14780,-5520,1288,-987,668,104
-19688,2696,10024,-2679,-24670,-5378,-21808,6788,-3724,2831,5445,-23070,-15900,3000,-1416,819,-4580,-21325,-14408,-5268,284,4799,-929,-3391,-13752,-7816,-3000,-271,-1754,1959,-14788,-5356,1184,-503,366,237
-16884,892,5544,-3119,-20048,-3007,-19852,7580,-1952,2025,5007,-17297,-15628,-32,-1028,1459,-2791,-15842,-14232,-7036,844,3389,97,-4286,-13804,-8328,-3120,-1037,-865,1561,-14476,-5160,1784,-371,467,97
-19548,1684,5404,-2301,-15129,-2198,-18000,8876,-1916,712,2939,-10849,-14904,-932,-896,-588,-1378,-9782,-15120,-9912,-656,4911,189,-5007,-13924,-7680,-2964,-172,864,585,-15144,-5188,1288,50,372,-82
-14068,4488,2048,-2471,-8215,463,-15760,7200,-2064,-2610,1497,-4461,-14232,-392,-2128,-1525,-223,-3523,-12116,-5812,984,3930,-3439,-824,-13860,-7380,-2824,959,1458,298,-14988,-5092,1256,81,539,-219
-13044,492,5920,-1324,-2056,4342,-15288,5060,-2144,-3275,476,903,-13784,-536,-1652,-648,1333,1357,-11824,-3716,1104,2103,298,2595,-12724,-6620,-2904,1463,1880,976,-14244,-6200,1340,-16,719,-572
-10208,-4080,7156,1099,3546,4136,-14564,2512,-2200,-1519,243,4480,-13888,1584,-1100,882,2359,4036,-13224,-816,1324,347,2082,4760,-13360,-5804,-1416,964,1792,2726,-14220,-7048,868,-480,1303,-456
7700,3012,21592,2221,1453,-965,-14776,-27804,-3816,-2476,462,-537,-18996,2172,2472,-612,1857,1598,-17288,1768,3880,-33,2796,7452,-15768,-4472,-2492,163,1359,5142,-15484,-6852,912,914,2075,-15
-3400,6452,13304,3832,8769,3991,-19160,-5368,1052,-5107,2068,1029,-19168,-9652,3096,544,1301,1258,-17744,-15044,4764,-3013,903,3183,-18872,-3668,-2944,-1208,1794,6423,-18888,-2908,644,633,242,1549
-4464,-1476,17312,556,12966,4865,-14452,-8448,-3284,-2364,1582,1904,-15992,-5880,828,2832,863,1924,-16132,-6896,2924,922,264,3608,-17712,-6992,-400,237,-830,2968,-16856,-1060,1988,46,-2231,1633
-8848,-4868,21728,-2022,15009,845,-16520,-4384,-5960,-261,1719,3680,-17316,-4236,-2300,2325,1883,2880,-15260,-6652,-1668,-974,576,3547,-14016,-6144,-3084,-2552,-502,1008,-18188,-4664,5812,-235,-5365,-203
-9004,-1708,19376,-2326,10305,636,-18592,-4468,-4624,-2599,555,5155,-18672,-308,-1080,-90,2934,3955,-17904,-3732,908,511,2285,3886,-17368,-4364,-4868,-2117,892,2366,-16936,-5368,1768,-33,-2081,-291
-8524,-792,18588,-465,7892,485,-15648,-4804,-4652,-1501,1370,5237,-16804,-1584,-1720,1760,2677,4296,-16176,-2548,-52,-771,169,4065,-16848,-5272,-4340,-527,-55,2039,-17592,-5292,2104,1346,-3020,-231
-8652,-1160,18736,-265,7881,219,-15548,-2832,-4292,216,1482,4843,-15556,1404,-2076,2471,2528,3803,-14300,-1748,-592,1511,581,4947,-13168,-5388,-4812,681,521,4101,-13532,-5820,2004,1797,-3146,119
-7376,-1968,16384,-304,4544,96,-15476,-4028,-4576,-612,1555,3846,-15980,400,-3056,2224,2531,3164,-14436,-916,-1052,1981,2091,5173,-13704,-3680,-4036,1731,1671,5284,-13444,-4364,1616,950,-729,852
-8176,-440,16816,-331,3149,-111,-14724,-3552,-4456,0,1563,3291,-15420,-584,-888,2170,2409,2854,-14820,-2756,1172,1756,2224,5444,-14236,-2884,-4324,2160,1812,5465,-14312,-3064,3088,1140,-361,980
-6500,-1412,15340,-607,3220,-583,-14540,-5668,-3844,-581,1903,3577,-16132,-3092,-120,1620,2721,2941,-15416,-4656,1468,1374,1953,4831,-14992,-3632,-3656,1738,2332,4549,-14528,-2128,2340,329,-382,824
-6908,-1516,15432,-81,3220,-497,-15124,-5084,-4956,710,1969,4500,-15932,-2404,-1788,2799,2381,3494,-15248,-4408,252,2409,1188,4491,-15376,-3056,-3132,1076,1450,3161,-15320,-1580,2600,847,-1429,464
-6688,-2556,15212,1464,3846,396,-13784,-5184,-7396,382,1633,5035,-15376,-4032,-3048,2583,1466,3468,-14880,-4012,-672,1453,1489,3877,-14192,-1740,-4488,162,1466,2223,-14800,-2168,3364,-842,-1817,373
-8772,-348,16740,2516,5231,1121,-14384,-3260,-4972,2158,1729,5574,-15228,-596,-2368,3520,1937,3540,-14380,-2952,-796,3944,1650,2922,-14256,-2104,-5664,52,1476,1622,-13508,-2636,3200,-487,-284,208
-9032,-560,16412,1707,3641,820,-15372,-1576,-4884,-30,1292,5031,-15360,1960,-2436,1627,1999,3303,-15596,908,40,2681,1982,2677,-15356,-2620,-5100,1584,1967,1582,-15980,-3208,2348,-937,299,274
-9212,-44,16388,1155,2026,760,-15328,-2612,-5108,117,1610,4262,-15808,1332,-3792,2106,1579,3105,-15156,256,-1292,2339,1283,2909,-15356,-1460,-5032,2726,1344,2046,-15340,-2724,2360,1031,-1115,422
-8936,-340,15468,670,854,657,-14804,-1620,-5560,418,1462,3460,-15440,2616,-3128,1906,1639,2433,-15060,788,-988,1382,1496,2965,-14620,-872,-5732,2618,1839,2489,-14816,-2020,2944,1533,-1088,248
-9092,80,15816,-308,266,143,-15772,-1124,-5632,-874,1331,2590,-16076,1892,-3924,312,1987,2126,-15840,40,-1688,-462,1610,2940,-15444,-956,-5988,1992,1899,2240,-15644,-2396,2636,702,-770,111
-8520,-576,15204,-846,-144,-230,-15324,-1864,-5880,-1515,831,2115,-16096,344,-4276,-339,1657,2221,-15616,-1140,-2056,-1177,1159,2771,-15240,-1892,-5312,71,1304,1918,-16016,-3180,2348,-191,-1055,-22
-8488,-552,15308,-1227,-801,-580,-15160,-1820,-6288,-1895,89,2259,-16116,-716,-3652,-1037,1567,2518,-15540,-2132,-1440,-2453,1393,2640,-15032,-2024,-5376,-1738,1725,1339,-15320,-3492,2988,519,-973,-145
-7704,-1436,14532,-271,2,12,-14844,-2376,-5932,-2612,-154,2714,-16004,-1192,-2992,-1818,1601,2914,-15340,-2368,-688,-3002,1309,2241,-14832,-2776,-5956,-2524,1527,1104,-14888,-3836,2656,-857,758,253
-7596,-964,15092,22,728,251,-14984,-1796,-6072,-1941,-508,3071,-15600,496,-4212,-831,1389,3249,-15152,-1812,-2496,-2688,1433,1787,-14888,-3260,-5000,-1436,1651,929,-14976,-3780,2468,-987,1135,481
-8376,-864,15384,-393,657,84,-15956,-512,-5956,-3856,-1256,2860,-16256,1780,-4096,-2795,1466,3589,-15736,124,-1424,-1950,1967,1336,-15272,-2424,-5728,-1557,1589,641,-15648,-4072,2804,-356,853,340
-8504,-736,15136,-106,619,383,-14420,-1804,-4912,-3322,-1050,2913,-15208,140,-2128,-2363,1131,3490,-14960,-1488,108,-2437,1409,1632,-14588,-2524,-5496,-2092,1506,801,-14436,-3276,2184,-68,981,222
-8500,-824,15220,120,331,295,-15536,-652,-5436,-1827,-941,3200,-15728,2328,-3632,-532,1237,3478,-15436,456,-1132,-1643,1516,1863,-15248,-2068,-5056,-1755,1596,1135,-15284,-3912,2136,-1385,1765,441
-8504,-1032,15308,22,205,166,-15256,172,-5788,-2627,-962,2606,-15544,3540,-3896,-1518,1098,3086,-15416,1536,-1472,-1298,1268,2130,-14976,-2260,-5552,-1635,1116,1474,-15428,-4424,1388,-426,642,508
-8412,-1068,15144,252,182,298,-15212,-788,-5396,-1577,-540,2316,-15476,1812,-3716,-402,767,2799,-15260,-28,-1248,-1351,996,2641,-14872,-2420,-5652,-1435,1203,2151,-14360,-4324,1540,-1063,660,719
-8716,-772,15148,334,248,338,-15264,208,-5584,-1190,-664,2330,-15512,2028,-3560,-145,773,2689,-15412,-704,-1600,-450,622,2705,-14988,-3244,-4952,-871,778,2412,-14984,-4256,1308,-619,578,710
-8520,-860,15432,1009,-101,636,-14988,-1480,-5068,-97,-368,3007,-15676,-840,-3092,1741,377,3014,-15092,-2552,-1104,2986,760,2541,-14580,-3268,-4964,70,673,2470,-14648,-3152,1428,-917,133,456
-8672,-532,15176,564,-224,408,-15928,1416,-4944,1023,-534,3334,-15736,4792,-3864,2999,709,3323,-15868,1944,-1320,4169,1426,2851,-15572,-2376,-5928,672,753,2635,-15424,-3544,1756,-1260,-15,73
-8424,-456,15348,259,-345,124,-15264,984,-5088,-2001,-429,2907,-15400,3324,-3664,-536,872,3247,-15456,1436,-728,-94,441,3358,-14876,-992,-6308,137,175,3041,-15024,-4500,956,-2669,-652,24
-8672,-740,15228,-27,-149,-26,-15564,700,-5592,-2413,-765,3099,-15412,2396,-4580,-1248,875,3743,-15112,-196,-2628,-1754,156,3224,-14920,-1088,-6452,-1242,325,3103,-15604,-4508,1624,-1614,-996,708
-8180,-1108,15120,314,-244,219,-15320,580,-6392,-2402,-1351,3062,-15636,2244,-5572,-1200,702,3782,-14856,92,-3580,-1350,534,3292,-14360,-2232,-6388,-945,-28,2801,-15068,-3748,2132,-565,-1278,727
-8208,-608,15464,207,-699,530,-15080,1080,-5480,-2713,-1570,3078,-15084,3100,-4252,-1352,736,4041,-15020,464,-1924,-895,845,3477,-15172,-1440,-6248,-1037,1064,2712,-14400,-3824,1500,-1363,-265,342
-8124,-812,15012,77,-374,553,-16004,524,-5808,-3604,-2062,3432,-16056,1736,-4864,-1779,736,4498,-15616,-784,-2596,-1993,706,3455,-14948,-2184,-6200,-2595,635,2593,-15668,-4272,2016,-1739,237,234
-7484,-1032,15296,-69,-365,981,-15108,140,-6084,-2280,-2578,4390,-15368,-204,-5340,-510,118,5076,-14400,-2364,-3820,-1143,852,3116,-13988,-2992,-6496,-3006,537,1953,-14096,-4536,2448,-2722,1194,-14
-7828,-996,15364,-307,360,1220,-15840,1428,-5852,-829,-3222,5360,-15476,2852,-4876,1349,349,5632,-14944,-108,-3208,966,2376,2983,-14580,-2636,-6960,-1507,1376,1287,-14668,-5536,1720,-2570,3170,257
-8952,-336,15552,-558,2799,918,-16244,3312,-4064,-2004,-3876,5414,-15208,6084,-3820,620,-43,6192,-15576,2984,-1904,1150,2121,3235,-15440,-784,-6636,320,1835,1584,-15752,-4388,1124,-809,3740,604
-8300,-844,14924,-393,4586,911,-16208,2288,-4532,-2311,-3639,5350,-15528,4172,-4352,-209,-256,6113,-15600,1744,-2540,-17,1217,3266,-15988,-584,-6480,1239,1282,2020,-15768,-3804,1640,1354,4635,535
-8644,-492,15120,-782,8062,261,-17640,3212,-3060,-2237,-4088,5628,-16168,6092,-2760,-894,-52,6462,-16476,1716,-968,-205,1411,2949,-16576,344,-6252,733,664,1163,-16816,-2288,1644,1884,4915,597
-8796,-540,14344,-771,10532,-476,-16776,2180,-2968,-3485,-4245,6284,-15720,3540,-2412,-2282,-412,7099,-15736,1188,-816,-1576,839,2064,-16244,480,-5732,-1201,-349,119,-17284,-2160,1260,84,2388,521
-9644,-952,13968,-150,12942,-875,-16580,3044,-3484,-2843,-4594,7402,-14952,4484,-2056,-1431,-171,8216,-15360,972,-228,-2592,809,297,-15740,576,-6328,-2664,-601,-570,-16192,-2968,1664,542,747,-10
-10596,-572,13576,509,14633,-739,-16848,4224,-2804,-5000,-4357,8249,-15060,5944,-1120,-3996,750,8987,-15368,0,300,-4321,177,-934,-15272,-420,-5644,-3982,-1093,-1762,-15880,-3184,1420,25,-357,44
-11184,-952,13020,631,15446,-900,-16340,2900,-2096,-6225,-4273,9205,-14452,4796,-932,-5171,940,9992,-14688,-1052,184,-3366,-1110,-2042,-14816,-668,-5316,-4922,-1938,-2923,-14796,-2880,1252,-1289,86,-126
-11780,-1052,12304,666,16834,-2584,-16904,3700,-2412,-5566,-3809,10082,-14588,6404,-1428,-3974,1630,10595,-14956,-816,-84,-454,-2308,-3184,-14592,-1136,-4688,-4313,-1621,-3458,-14720,-2756,1572,-567,114,-351
-12608,-956,12528,1452,18851,-1132,-16888,4716,-2360,-6049,-3938,10582,-14488,7208,-1196,-4422,2143,10885,-15612,440,856,-3402,-3456,-3854,-14524,-652,-4672,-3759,-2617,-4016,-14924,-2860,1824,276,476,-645
-12688,-1492,11200,1250,22811,1445,-17872,3880,-3704,-6424,-3307,11427,-15488,6188,-2840,-4297,2786,10663,-16168,-1744,-924,-4364,-3877,-5012,-14816,-360,-5036,-3659,-2551,-5134,-14660,-2504,1788,-86,367,-304
-15664,-792,11404,-640,28202,2379,-18768,5124,-2952,-5883,-3856,12135,-16380,7368,-3656,-3451,3234,10806,-16264,-2136,-1844,-2943,-3709,-5738,-14360,-1280,-5348,-4769,-3028,-6836,-14932,-1888,1888,-594,938,-16
-16860,-1488,10096,-2651,28689,3291,-18472,4508,-3268,-4358,-3892,12426,-16268,7340,-5460,-1012,2419,10606,-17016,-1196,-3236,-972,-2622,-6294,-15484,-2164,-4944,-3525,-1837,-8532,-15920,-2280,1960,-281,1115,-205
-19136,-648,9020,-3042,32199,5245,-16396,5092,-3572,-983,-3040,10966,-14404,11308,-5944,1313,1416,9605,-17032,184,-2228,-812,-1602,-7098,-16120,-1596,-3960,-2169,-2434,-9420,-16104,-2780,2636,-111,347,-30
-21952,1736,8220,-1289,23628,10064,-14004,10024,-856,-3210,-4553,10113,-10476,13356,-7000,2279,145,8010,-17580,3100,-3412,1269,-1113,-7548,-16268,-1748,-4608,-1426,-2811,-9896,-15312,-3240,2604,212,279,-413
-25376,-8960,25708,-10429,-6664,11623,-5916,-432,-3612,-3942,-3590,3518,-6072,14920,-6816,1586,-1305,4419,-17492,5744,-3080,1632,-54,-7138,-17276,-3180,-4388,-1133,-1995,-9137,-16940,-4152,1692,-889,1180,-188
-4828,-1240,15508,-2035,-18965,14405,-8812,-5464,-44,-6667,-1432,-4906,-9268,14300,-4220,-4148,-636,-4709,-17872,4008,-1228,1601,388,-8245,-17808,-3616,-3964,664,-1426,-7630,-18172,-4780,644,-842,167,25
-3816,-7376,15676,-3143,-23474,7631,-7504,-2840,-792,-3989,528,-11750,-7836,11220,-2276,-4656,-3878,-10222,-16972,2256,-1088,2282,-1219,-10138,-16464,-3720,-4600,2464,-1012,-5972,-15756,-4312,2540,2557,-2592,-49
-13872,-4444,21100,2371,-28457,-232,-10376,-1560,520,1641,2272,-18114,-8028,11360,-2672,-3053,-5781,-15675,-15804,1384,-1568,5808,-829,-9692,-15140,-1844,-2992,3534,274,-5245,-14952,-4076,2568,2303,-2277,-288
-6800,-1252,7960,2728,-31115,-4477,-12992,-3140,-1700,5774,4146,-23003,-9960,8764,-324,1775,-6474,-20102,-15564,2196,-332,9169,-1376,-10058,-14844,-3140,-3732,3728,1003,-4311,-15196,-3256,1584,2247,-1496,-154
-16244,4020,17424,-1879,-30277,-3165,-15924,4300,-2088,8508,6239,-25949,-9896,11144,-1932,6609,-8038,-23314,-14968,1776,556,9514,-1965,-8695,-14904,-1788,-3384,3366,-269,-3340,-14700,-3624,2568,1867,-1671,-261
-15768,108,12676,-666,-30501,-1887,-19500,4528,-1016,5117,6551,-28056,-11728,12036,-1364,2432,-6039,-25540,-14052,3372,1208,8530,-2638,-7886,-14416,-3444,-3832,2083,-735,-2036,-15036,-4492,2544,2376,-1854,-125
-16604,-5396,11876,-119,-27766,-5284,-20452,2296,-2204,7195,7859,-27505,-12864,8076,-732,1813,-6361,-26944,-14148,1032,1664,3655,-2913,-6516,-13456,-3352,-3496,105,-1422,-912,-14208,-3556,2476,1639,-877,145
-14800,-4296,7548,2891,-20543,-11387,-22360,2560,-1848,14718,8324,-25607,-14632,4424,-944,9933,-5388,-25796,-13740,-1684,1972,5197,-2116,-5536,-13848,-4788,-3208,-281,-837,395,-14420,-3560,1920,1112,-314,172
-13480,-2016,7000,4435,-8856,-14530,-21956,4156,-4164,17535,7899,-24234,-14464,9356,-1548,12628,-6628,-24855,-13784,-700,2440,6442,-946,-2811,-14052,-5668,-3144,2359,-1248,1403,-14904,-4312,1884,740,-85,218
-22556,3640,13604,1678,-2813,-12962,-22072,10660,-5212,12042,7307,-23921,-13956,7204,-2192,7546,-5721,-23060,-13256,-1168,1192,6509,-1192,-929,-13560,-5588,-2928,1699,-1479,2043,-14072,-4684,2180,-183,-281,17
-26692,5504,9876,-254,-4291,-8529,-22036,11648,-2276,3555,5068,-20494,-15864,3204,-1996,2791,-3960,-19120,-14340,-4452,848,2913,-59,-3287,-13388,-6040,-2992,-508,-586,2054,-13356,-4756,2240,-1075,31,-271
-25984,5328,8628,1014,-11619,-2028,-18900,12336,-3088,680,4587,-13128,-15236,972,-2268,507,-1707,-12698,-13780,-6948,152,-1402,1746,-5036,-13500,-6604,-2908,-871,-113,1360,-14440,-4480,2288,-627,1151,-467
-15924,7088,-2168,-3780,-7470,2606,-16840,8184,-1620,-3361,1936,-7967,-14164,1888,-1636,-4022,-288,-7097,-14564,-7228,-1172,202,656,-2215,-14600,-6336,-3696,-980,-186,418,-15240,-3820,2376,-811,1093,-212
-18600,4124,4260,-3659,-5299,7827,-16600,7764,-1312,-7241,1547,-1704,-15168,-1192,-1800,-4382,1348,-746,-14288,-7836,-348,696,-2481,-1072,-13524,-5884,-3668,-2447,826,-284,-14620,-4508,1868,-2047,1344,-211
-16192,2284,9692,-5930,-530,7201,-16264,2396,-48,-6060,-1289,2322,-15136,164,-40,-4870,1489,2080,-12376,-1776,2420,-773,-697,2665,-13688,-6492,-3452,-2293,2253,276,-15020,-5668,1832,-1843,1606,-386
524,-4732,13088,724,-6533,4962,-16304,-12984,-2120,-1787,916,3080,-15508,1240,-1528,10,2267,4054,-13688,-1132,696,-1154,2014,4603,-15004,-6524,-1876,-1394,1533,1928,-15048,-6804,1264,-1316,1945,-135
-5664,-4684,12688,393,14194,2431,-11992,-6684,-10096,98,2453,-371,-17588,-6820,7924,1115,-55,-19,-21020,-9100,8980,776,896,3607,-18384,-4312,-1708,380,616,4425,-18544,-5508,624,-990,2216,1128
-13624,3840,20056,-1600,7392,-406,-18652,-4732,-1948,120,1799,2443,-18640,-2956,-1020,4791,-178,2314,-16636,-10256,1004,3004,-55,3250,-18732,-5272,-2476,-999,1126,4510,-18804,-2372,2404,-341,-1269,1790
-11252,-3752,16892,-1890,301,-783,-16596,-2444,-5660,-934,948,3771,-17152,-288,-2256,4251,1895,3879,-16720,-1752,448,3504,1195,4236,-17024,-7836,-1472,-1547,-651,1746,-18112,-2624,2424,20,-3806,998
-9180,-612,15284,-104,-290,43,-14952,-3948,-5280,-1083,507,3649,-15268,-712,-2648,1261,1407,3062,-14884,-3300,-540,700,6,3988,-13612,-5048,-3528,-699,-78,2484,-13768,-4672,3608,767,-4812,-445
-7600,480,15328,803,-1220,632,-14176,-5140,-3552,-1200,972,3135,-14940,-64,-44,978,2001,2538,-13464,-2700,2076,99,1738,4009,-12420,-3876,-4660,-703,1345,3566,-12008,-6336,2584,197,-1677,-741
-8908,-308,15916,136,-2445,534,-14940,-3812,-3368,-398,2115,2959,-15548,-708,-148,2224,2420,2586,-15028,-3964,1856,1330,2015,4105,-14692,-5012,-3452,1724,976,4242,-15040,-5400,1700,1429,-628,-198
-7964,188,16436,653,-2278,739,-14780,-4048,-5464,-486,2230,2875,-16036,-1132,-1676,2291,1976,2263,-15776,-3376,16,2393,1461,4263,-15540,-5000,-3988,3827,1204,4108,-15888,-2828,3080,2874,-396,-5
-8508,-128,15744,-124,-1004,347,-16240,-3420,-5160,360,1840,3089,-16692,128,-3008,2778,2065,2521,-15724,-2360,-600,2387,1915,4337,-15052,-2424,-4824,2049,1092,3654,-15544,-2508,3136,1596,-64,-458
-8312,380,16232,-787,376,291,-14996,-3272,-4152,-264,1051,3182,-15896,-788,-1012,725,1883,2430,-15280,-3024,644,84,1507,3891,-14452,-1560,-4248,199,1671,3199,-14352,-3404,2856,789,-223,-563
-7272,-568,15296,18,-286,416,-14580,-4276,-4952,-447,1336,3539,-15728,-1944,-1560,30,1640,2478,-14740,-3244,456,-672,1250,3269,-14644,-2716,-4164,-89,1516,2683,-14252,-3576,2920,951,275,-225
-7876,-476,15492,-591,693,117,-15152,-3332,-4664,490,1152,4052,-15960,-1396,-1036,1082,1341,3305,-14556,-4552,664,359,1605,3136,-14508,-4308,-4044,561,1639,2180,-14680,-2664,2448,1421,460,-277
-7256,-852,15316,-283,-502,336,-14392,-4040,-5144,143,1521,4380,-15252,-524,-2136,2072,1909,2930,-15212,-2504,212,2548,1674,2293,-14848,-2716,-4616,2283,1792,1495,-14792,-1792,2680,1709,180,-381
-7496,-508,15064,-40,-1692,526,-14692,-2788,-4980,967,2116,3738,-15368,1624,-2696,3248,1833,2499,-14668,392,-528,2985,1643,2470,-14636,-1724,-5388,3253,1595,1586,-14572,-1592,2452,1362,143,-738
-8256,172,15980,-379,-494,463,-16072,-896,-4364,184,2014,3151,-16104,3088,-2908,1618,2192,2090,-15924,184,-512,944,2012,2353,-15676,-928,-5820,2397,1780,1410,-15920,-2120,2084,731,-102,-781
-7832,-120,15588,-343,-91,158,-15352,-1884,-5104,-1003,1743,2502,-15892,1432,-3132,227,2170,1896,-15988,-328,-988,-989,1154,2070,-15724,-820,-5596,893,1212,1334,-16364,-2452,2004,305,-513,-321
-7852,-328,15744,-209,-22,115,-15532,-1596,-5692,-913,1481,2130,-15964,1512,-4004,173,1675,1642,-15256,-1032,-1952,-670,788,2123,-15000,-1984,-5700,231,707,1273,-15712,-2424,2144,461,-1053,-210
-7784,-260,15900,-160,-150,157,-15052,-1824,-5380,-1254,1271,1695,-16028,824,-3592,-141,1644,1332,-15336,-1004,-1352,-279,1158,1959,-15020,-2340,-5804,153,972,1296,-15136,-2820,2168,-266,-725,-165
-7668,-668,15668,346,-692,334,-15320,-2260,-6340,-199,797,1678,-16248,-692,-4656,1153,992,1291,-15388,-2292,-2900,-295,1040,1753,-15096,-2516,-5740,112,1283,1229,-15704,-3612,3128,191,141,-219
-7808,-144,15724,171,-456,308,-15204,-976,-5664,-451,260,1603,-15820,1048,-3356,520,826,1552,-15396,-1716,-1176,1043,1039,1390,-14804,-2384,-6452,-386,1108,1116,-15076,-3876,2244,-296,983,144
-7464,-388,15416,177,-329,392,-14980,-2156,-5224,-796,115,1683,-15900,64,-3308,508,766,1631,-15320,-1572,-1244,329,1034,1262,-14960,-2372,-5768,-868,1487,957,-15504,-3748,1836,-381,1482,816
-7424,-288,15512,30,-151,268,-15132,-960,-5888,-618,-236,1583,-15828,2056,-3992,672,585,1779,-15672,-388,-1784,19,860,1277,-15268,-2720,-6164,-710,1256,948,-15088,-3120,2260,-255,1764,892
-7460,-364,15688,-13,-121,390,-15468,-1060,-5512,-1427,-289,1204,-15988,1292,-3992,-296,437,1582,-15292,-924,-1436,-646,972,1206,-15056,-2500,-5856,-523,1810,825,-15388,-3212,2316,705,1891,709
-7500,-472,15384,-65,17,388,-15180,-1348,-5584,-1404,-664,1133,-15708,1524,-3276,-106,278,1518,-15512,-824,-932,-124,985,1228,-15332,-2416,-5372,-622,1214,707,-15288,-3148,1664,162,1841,512
-7736,-108,15692,-194,220,234,-15640,-548,-5144,-1289,-767,1035,-15948,1888,-3516,-333,153,1546,-15660,-448,-1260,175,863,1117,-15524,-2860,-5560,-1296,1014,403,-15216,-2632,1384,-508,1906,96
-7544,-344,15520,-179,226,172,-14964,-848,-5368,-1750,-949,878,-15524,2460,-3108,-982,59,1482,-15528,196,-1104,-1153,666,1391,-15060,-2828,-5860,-1004,780,513,-15424,-2772,1200,-274,1291,-654
-7656,-260,15660,-28,12,159,-15604,-1064,-5332,-1991,-911,826,-16016,1100,-3112,-1404,41,1550,-15692,-1124,-1164,-1890,276,1591,-15268,-2108,-5576,-1057,38,793,-15320,-4344,1032,-1288,1010,-847
-7712,-332,15652,139,49,134,-15400,-1008,-5504,-1216,-1031,901,-16024,1724,-4052,-168,-84,1514,-15496,-692,-2352,-1,300,1519,-15224,-1764,-5692,-1734,170,1031,-15944,-4216,1888,-1972,1425,-384
-7552,-492,15656,181,78,152,-15280,-564,-5336,-774,-1469,487,-15476,3456,-4156,944,-525,1175,-15292,1724,-2196,1122,162,1754,-14772,-2116,-6436,-234,550,1803,-15348,-3952,2116,-570,1488,81
-7484,-328,15680,140,66,389,-15672,-472,-5308,452,-1161,-177,-15624,2980,-3628,1946,-930,560,-15252,700,-1560,1898,190,1995,-14720,-1484,-6500,148,1224,2355,-15104,-3080,1812,444,2205,185
-7516,-376,15572,107,-263,397,-14736,-1380,-4428,-53,-809,-282,-15680,1048,-2068,1257,-869,410,-15604,-476,-108,1147,-156,1683,-15472,-504,-5076,-414,881,2028,-14928,-2636,1024,-1352,2636,772
-7792,-144,15812,118,88,440,-15120,-620,-4992,413,-793,-44,-15424,1920,-2660,1512,-830,373,-15088,-64,-752,1692,-352,1319,-15304,-540,-4788,-2179,-426,1440,-15732,-2320,1096,-469,1488,1019
-7652,-352,15592,41,78,419,-15504,-472,-4524,277,-321,-149,-15312,2772,-2920,1476,-481,190,-15456,1028,-144,1633,-206,1272,-15224,-1492,-5244,-1676,-336,1049,-15300,-1816,1712,-1327,345,543
-7760,-196,15788,78,-137,219,-15408,-460,-4908,-51,-280,-331,-15624,2344,-3044,758,-529,160,-15376,276,-896,758,-270,829,-15312,-888,-5544,140,55,1005,-15992,-2800,1800,-1385,-120,300
